#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tK4,250000
n78,45.4788,-91.834341,tD4,250000
n78,45.4788,-91.834341,tN4,250000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n85,44.540205,-87.789123,tD4,250000
n85,44.540205,-87.789123,tN4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n97,44.257304,-87.961376,tA4,250000
n97,44.257304,-87.961376,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n122,45.0173606,-90.3556863,tD3,150000
n122,45.0173606,-90.3556863,tN3,150000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tA4,250000
n124,44.6407302,-90.3771428,tK4,250000
n127,43.2627427,-89.4217487,tD3,150000
n127,43.2627427,-89.4217487,tN3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n134,43.1255927,-89.5511386,tD3,150000
n134,43.1255927,-89.5511386,tN3,150000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n144,45.1470211,-91.6660948,tA2,50000
n145,44.8923943,-91.6597361,tA1,30000
n149,43.6921456,-88.3624164,tD4,250000
n149,43.6921456,-88.3624164,tN4,250000
n150,43.5652228,-88.3708131,tA3,150000
n150,43.5652228,-88.3708131,tK3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tA2,50000
n164,42.864588,-90.6961853,tK2,50000
n167,43.7057395,-89.0510134,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n168,43.634875,-89.004734,tA1,30000
n174,44.2238278,-91.0851155,tA1,30000
n176,44.4365416,-90.9365416,tA1,30000
n177,44.1261241,-90.9966341,tA1,30000
n179,42.973292,-88.775482,tD2,50000
n179,42.973292,-88.775482,tN2,50000
n183,44.2212573,-89.9558671,tA2,50000
n183,44.2212573,-89.9558671,tK2,50000
n184,44.3693359,-87.549178,tA3,150000
n184,44.3693359,-87.549178,tK3,150000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA3,150000
n192,44.616287,-87.63395,tK3,150000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n202,42.5688955,-89.8798448,tA1,30000
n202,42.5688955,-89.8798448,tK2,50000
n203,42.6533571,-90.2918458,tA4,250000
n203,42.6533571,-90.2918458,tK4,250000
n204,45.2609184,-89.1320129,tA2,50000
n208,44.115082,-87.879446,tA4,250000
n208,44.115082,-87.879446,tK4,250000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n218,43.922701,-87.868523,tA4,250000
n218,43.922701,-87.868523,tK4,250000
n222,44.249487,-87.584866,tA2,50000
n226,44.901323,-89.958202,tD4,250000
n226,44.901323,-89.958202,tN4,250000
n227,44.834921,-90.262512,tA3,150000
n227,44.834921,-90.262512,tK3,150000
n232,44.940447,-89.2590262,tA3,150000
n232,44.940447,-89.2590262,tK3,150000
