#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tK4,250000
n76,45.505208,-91.755447,tD3,150000
n76,45.505208,-91.755447,tN3,150000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n83,44.272017,-87.971349,tA4,250000
n83,44.272017,-87.971349,tK4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n90,44.3476812,-88.1613338,tD4,250000
n90,44.3476812,-88.1613338,tN4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n100,44.6195702,-91.8729325,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n104,44.1067411,-88.0533203,tA4,250000
n104,44.1067411,-88.0533203,tK4,250000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n113,44.9659247,-90.9746861,tA1,30000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n116,44.8511138,-90.2347974,tA4,250000
n116,44.8511138,-90.2347974,tK4,250000
n122,45.0173606,-90.3556863,tA3,150000
n122,45.0173606,-90.3556863,tK3,150000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tD4,250000
n124,44.6407302,-90.3771428,tN4,250000
n125,43.2724383,-89.4219432,tA3,150000
n125,43.2724383,-89.4219432,tK3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n138,43.2343009,-88.966056,tA2,50000
n138,43.2343009,-88.966056,tK2,50000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n142,44.7366839,-87.5027549,tD3,150000
n142,44.7366839,-87.5027549,tN3,150000
n144,45.1470211,-91.6660948,tA2,50000
n144,45.1470211,-91.6660948,tK2,50000
n146,45.0086159,-91.7608218,tA2,50000
n146,45.0086159,-91.7608218,tK2,50000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n149,43.6921456,-88.3624164,tD4,250000
n149,43.6921456,-88.3624164,tN4,250000
n157,43.863818,-88.6171789,tA3,150000
n157,43.863818,-88.6171789,tK3,150000
n158,43.867771,-88.717945,tD4,250000
n158,43.867771,-88.717945,tN4,250000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n164,42.864588,-90.6961853,tA1,30000
n165,43.0065857,-90.602897,tA1,30000
n167,43.7057395,-89.0510134,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n174,44.2238278,-91.0851155,tA2,50000
n174,44.2238278,-91.0851155,tK2,50000
n176,44.4365416,-90.9365416,tD2,50000
n176,44.4365416,-90.9365416,tN2,50000
n179,42.973292,-88.775482,tA2,50000
n179,42.973292,-88.775482,tK2,50000
n183,44.2212573,-89.9558671,tA3,150000
n183,44.2212573,-89.9558671,tK3,150000
n187,44.3673969,-87.665803,tA3,150000
n187,44.3673969,-87.665803,tK3,150000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n203,42.6533571,-90.2918458,tA4,250000
n203,42.6533571,-90.2918458,tK4,250000
n204,45.2609184,-89.1320129,tA2,50000
n204,45.2609184,-89.1320129,tK2,50000
n215,43.9505879,-87.7465309,tA4,250000
