#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tK4,250000
n78,45.4788,-91.834341,tD4,250000
n78,45.4788,-91.834341,tN4,250000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n83,44.272017,-87.971349,tA4,250000
n83,44.272017,-87.971349,tK4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n104,44.1067411,-88.0533203,tA4,250000
n104,44.1067411,-88.0533203,tK4,250000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n107,44.238873,-88.057052,tA4,250000
n107,44.238873,-88.057052,tK4,250000
n113,44.9659247,-90.9746861,tD1,30000
n113,44.9659247,-90.9746861,tN1,30000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n122,45.0173606,-90.3556863,tA2,50000
n122,45.0173606,-90.3556863,tK2,50000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tA3,150000
n124,44.6407302,-90.3771428,tK3,150000
n127,43.2627427,-89.4217487,tD3,150000
n127,43.2627427,-89.4217487,tN3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n134,43.1255927,-89.5511386,tD3,150000
n134,43.1255927,-89.5511386,tN3,150000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n142,44.7366839,-87.5027549,tD2,50000
n142,44.7366839,-87.5027549,tN2,50000
n144,45.1470211,-91.6660948,tA1,30000
n146,45.0086159,-91.7608218,tA2,50000
n146,45.0086159,-91.7608218,tK2,50000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n149,43.6921456,-88.3624164,tA4,250000
n149,43.6921456,-88.3624164,tK4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n162,42.9348801,-91.090403,tA1,30000
n164,42.864588,-90.6961853,tA2,50000
n164,42.864588,-90.6961853,tK2,50000
n165,43.0065857,-90.602897,tD1,30000
n165,43.0065857,-90.602897,tN1,30000
n166,43.7013946,-89.051151,tA2,50000
n166,43.7013946,-89.051151,tK2,50000
n175,44.3188887,-91.0649767,tA2,50000
n175,44.3188887,-91.0649767,tK2,50000
n176,44.4365416,-90.9365416,tD2,50000
n176,44.4365416,-90.9365416,tN2,50000
n177,44.1261241,-90.9966341,tA2,50000
n177,44.1261241,-90.9966341,tK2,50000
n181,43.1365455,-88.7221335,tD3,150000
n181,43.1365455,-88.7221335,tN3,150000
n183,44.2212573,-89.9558671,tA3,150000
n183,44.2212573,-89.9558671,tK3,150000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n198,44.4091049,-87.539651,tD4,250000
n198,44.4091049,-87.539651,tN4,250000
n200,42.6533571,-90.2918458,tA4,250000
n200,42.6533571,-90.2918458,tK4,250000
n204,45.2609184,-89.1320129,tA2,50000
n204,45.2609184,-89.1320129,tK2,50000
n211,43.991883,-87.758921,tA4,250000
n211,43.991883,-87.758921,tK4,250000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n224,44.9580832,-89.767959,tD2,50000
