#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n80,45.330174,-91.543636,tI2,50000
n83,44.272017,-87.971349,tA3,150000
n83,44.272017,-87.971349,tK3,150000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n87,44.340874,-88.133287,tA3,150000
n87,44.340874,-88.133287,tK3,150000
n92,44.409054,-87.904771,tD2,50000
n92,44.409054,-87.904771,tN2,50000
n94,44.3926874,-88.0903074,tD2,50000
n94,44.3926874,-88.0903074,tN2,50000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n102,44.2654503,-91.8481239,tI1,30000
n103,45.762307,-92.6310929,tI1,30000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n113,44.9659247,-90.9746861,tI1,30000
n114,44.901922,-91.497807,tI2,50000
n116,44.8511138,-90.2347974,tA3,150000
n116,44.8511138,-90.2347974,tK3,150000
n117,44.6107539,-90.5361983,tF1,30000
n122,45.0173606,-90.3556863,tF2,50000
n123,42.7889219,-89.8135536,tD4,250000
n123,42.7889219,-89.8135536,tN4,250000
n124,44.6407302,-90.3771428,tF2,50000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n129,43.222612,-89.144127,tF2,50000
n133,43.1612969,-89.1700655,tA3,150000
n133,43.1612969,-89.1700655,tK3,150000
n135,43.214887,-89.479006,tD3,150000
n135,43.214887,-89.479006,tN3,150000
n138,43.2343009,-88.966056,tF2,50000
n139,43.487582,-88.432642,tD4,250000
n139,43.487582,-88.432642,tN4,250000
n140,43.5123201,-88.7754202,tF2,50000
n141,43.3984461,-88.6812317,tF2,50000
n142,44.7366839,-87.5027549,tI2,50000
n143,44.7726448,-91.9394584,tF2,50000
n144,45.1470211,-91.6660948,tI1,30000
n145,44.8923943,-91.6597361,tI1,30000
n150,43.5652228,-88.3708131,tF2,50000
n153,43.9068922,-88.2924711,tA3,150000
n153,43.9068922,-88.2924711,tK3,150000
n155,43.686573,-88.398594,tA3,150000
n155,43.686573,-88.398594,tK3,150000
n157,43.863818,-88.6171789,tD3,150000
n157,43.863818,-88.6171789,tN3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n161,43.726016,-88.398931,tF1,30000
n162,42.9348801,-91.090403,tF2,50000
n163,42.6796252,-90.5831146,tF1,30000
n164,42.864588,-90.6961853,tI1,30000
n167,43.7057395,-89.0510134,tF2,50000
n168,43.634875,-89.004734,tF1,30000
n171,42.6461277,-89.3870026,tF2,50000
n174,44.2238278,-91.0851155,tA1,30000
n174,44.2238278,-91.0851155,tK1,30000
n176,44.4365416,-90.9365416,tF1,30000
n177,44.1261241,-90.9966341,tI1,30000
n179,42.973292,-88.775482,tI2,50000
n180,42.868704,-88.868785,tF1,30000
n181,43.1365455,-88.7221335,tF1,30000
n182,43.1630746,-88.574255,tI2,50000
n183,44.2212573,-89.9558671,tA1,30000
n183,44.2212573,-89.9558671,tI2,50000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tA4,250000
n187,44.3673969,-87.665803,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n200,42.6533571,-90.2918458,tA3,150000
