#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n77,45.2086253,-91.8908345,tD1,30000
n77,45.2086253,-91.8908345,tN1,30000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n83,44.272017,-87.971349,tA3,150000
n83,44.272017,-87.971349,tK3,150000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n92,44.409054,-87.904771,tD2,50000
n92,44.409054,-87.904771,tN2,50000
n95,44.334034,-88.168628,tD4,250000
n95,44.334034,-88.168628,tN4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n102,44.2654503,-91.8481239,tD1,30000
n102,44.2654503,-91.8481239,tN1,30000
n103,45.762307,-92.6310929,tA1,30000
n103,45.762307,-92.6310929,tK1,30000
n104,44.1067411,-88.0533203,tA2,50000
n104,44.1067411,-88.0533203,tK2,50000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n108,44.0575673,-88.1530812,tA2,50000
n108,44.0575673,-88.1530812,tK2,50000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n111,44.122421,-88.112622,tD1,30000
n111,44.122421,-88.112622,tN1,30000
n113,44.9659247,-90.9746861,tD1,30000
n113,44.9659247,-90.9746861,tN1,30000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n116,44.8511138,-90.2347974,tA3,150000
n116,44.8511138,-90.2347974,tK3,150000
n118,44.7573292,-90.2591344,tA3,150000
n118,44.7573292,-90.2591344,tK3,150000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tD3,150000
n124,44.6407302,-90.3771428,tN3,150000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n137,43.574064,-88.450539,tA3,150000
n137,43.574064,-88.450539,tK3,150000
n138,43.2343009,-88.966056,tA2,50000
n138,43.2343009,-88.966056,tK2,50000
n141,43.3984461,-88.6812317,tD3,150000
n141,43.3984461,-88.6812317,tN3,150000
n143,44.7726448,-91.9394584,tA2,50000
n143,44.7726448,-91.9394584,tK2,50000
n144,45.1470211,-91.6660948,tD1,30000
n145,44.8923943,-91.6597361,tA1,30000
n145,44.8923943,-91.6597361,tK1,30000
n146,45.0086159,-91.7608218,tD1,30000
n146,45.0086159,-91.7608218,tN1,30000
n152,43.6688948,-88.8654615,tD1,30000
n152,43.6688948,-88.8654615,tN1,30000
n153,43.9068922,-88.2924711,tA3,150000
n153,43.9068922,-88.2924711,tK3,150000
n155,43.686573,-88.398594,tA3,150000
n155,43.686573,-88.398594,tK3,150000
n157,43.863818,-88.6171789,tD3,150000
n157,43.863818,-88.6171789,tN3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n161,43.726016,-88.398931,tA1,30000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n163,42.6796252,-90.5831146,tA1,30000
n164,42.864588,-90.6961853,tA1,30000
n164,42.864588,-90.6961853,tK1,30000
n165,43.0065857,-90.602897,tA1,30000
n165,43.0065857,-90.602897,tK1,30000
n166,43.7013946,-89.051151,tA2,50000
n166,43.7013946,-89.051151,tK2,50000
n169,43.9712488,-89.0123277,tD2,50000
n169,43.9712488,-89.0123277,tN1,30000
