#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tA4,250000
n77,45.2086253,-91.8908345,tF1,30000
n78,45.4788,-91.834341,tF3,150000
n80,45.330174,-91.543636,tF2,50000
n82,44.3279734,-87.9729226,tA3,150000
n82,44.3279734,-87.9729226,tK3,150000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tI1,30000
n104,44.1067411,-88.0533203,tA4,250000
n104,44.1067411,-88.0533203,tK4,250000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n114,44.901922,-91.497807,tI2,50000
n115,45.0032736,-90.3526429,tF2,50000
n119,44.9445265,-90.7601512,tF1,30000
n122,45.0173606,-90.3556863,tF2,50000
n123,42.7889219,-89.8135536,tF3,150000
n124,44.6407302,-90.3771428,tF3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD4,250000
n134,43.1255927,-89.5511386,tN4,250000
n138,43.2343009,-88.966056,tF2,50000
n139,43.487582,-88.432642,tA4,250000
n139,43.487582,-88.432642,tK4,250000
n140,43.5123201,-88.7754202,tF2,50000
n141,43.3984461,-88.6812317,tI2,50000
n142,44.7366839,-87.5027549,tF2,50000
n144,45.1470211,-91.6660948,tF1,30000
n147,44.623206,-91.42537,tI2,50000
n149,43.6921456,-88.3624164,tD4,250000
n149,43.6921456,-88.3624164,tN4,250000
n152,43.6688948,-88.8654615,tF2,50000
n153,43.9068922,-88.2924711,tA3,150000
n153,43.9068922,-88.2924711,tK3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tF2,50000
n162,42.9348801,-91.090403,tF2,50000
n164,42.864588,-90.6961853,tI2,50000
n167,43.7057395,-89.0510134,tF2,50000
n169,43.9712488,-89.0123277,tI2,50000
n170,42.7717123,-89.4233466,tF3,150000
n171,42.6461277,-89.3870026,tI2,50000
n174,44.2238278,-91.0851155,tF2,50000
n175,44.3188887,-91.0649767,tF2,50000
n176,44.4365416,-90.9365416,tF1,30000
n179,42.973292,-88.775482,tI2,50000
n180,42.868704,-88.868785,tI2,50000
n181,43.1365455,-88.7221335,tI1,30000
n182,43.1630746,-88.574255,tI2,50000
n183,44.2212573,-89.9558671,tF2,50000
n187,44.3673969,-87.665803,tA4,250000
n187,44.3673969,-87.665803,tK4,250000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n200,42.6533571,-90.2918458,tA4,250000
n200,42.6533571,-90.2918458,tK4,250000
n202,42.5688955,-89.8798448,tF2,50000
n204,45.2609184,-89.1320129,tI2,50000
n207,44.115082,-87.879446,tD3,150000
n207,44.115082,-87.879446,tN3,150000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n218,43.922701,-87.868523,tA4,250000
n218,43.922701,-87.868523,tK4,250000
n224,44.9580832,-89.767959,tF2,50000
n226,44.901323,-89.958202,tF2,50000
n228,44.8009709,-90.170057,tD4,250000
n228,44.8009709,-90.170057,tN4,250000
n229,45.032389,-90.121009,tF2,50000
n230,44.844099,-89.26493,tF3,150000
