#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n77,45.2086253,-91.8908345,tD1,30000
n77,45.2086253,-91.8908345,tN1,30000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n83,44.272017,-87.971349,tD3,150000
n83,44.272017,-87.971349,tN3,150000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n88,44.6643522,-88.1507888,tA1,30000
n92,44.409054,-87.904771,tA1,30000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n100,44.6195702,-91.8729325,tN4,250000
n102,44.2654503,-91.8481239,tD1,30000
n102,44.2654503,-91.8481239,tN1,30000
n103,45.762307,-92.6310929,tD1,30000
n103,45.762307,-92.6310929,tN1,30000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n107,44.238873,-88.057052,tA4,250000
n107,44.238873,-88.057052,tK4,250000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n118,44.7573292,-90.2591344,tA2,50000
n118,44.7573292,-90.2591344,tK2,50000
n119,44.9445265,-90.7601512,tD1,30000
n119,44.9445265,-90.7601512,tN1,30000
n121,44.5239,-90.7487243,tD1,30000
n121,44.5239,-90.7487243,tN1,30000
n123,42.7889219,-89.8135536,tA3,150000
n123,42.7889219,-89.8135536,tK3,150000
n124,44.6407302,-90.3771428,tA3,150000
n124,44.6407302,-90.3771428,tK3,150000
n125,43.2724383,-89.4219432,tA3,150000
n127,43.2627427,-89.4217487,tK3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n135,43.214887,-89.479006,tD3,150000
n135,43.214887,-89.479006,tN3,150000
n137,43.574064,-88.450539,tA3,150000
n137,43.574064,-88.450539,tK3,150000
n138,43.2343009,-88.966056,tA1,30000
n139,43.487582,-88.432642,tA3,150000
n139,43.487582,-88.432642,tK3,150000
n141,43.3984461,-88.6812317,tD3,150000
n141,43.3984461,-88.6812317,tN3,150000
n144,45.1470211,-91.6660948,tA1,30000
n145,44.8923943,-91.6597361,tA1,30000
n148,43.835418,-88.293544,tA4,250000
n148,43.835418,-88.293544,tK4,250000
n149,43.6921456,-88.3624164,tA3,150000
n149,43.6921456,-88.3624164,tK3,150000
n157,43.863818,-88.6171789,tD3,150000
n157,43.863818,-88.6171789,tN3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n163,42.6796252,-90.5831146,tA1,30000
n164,42.864588,-90.6961853,tA1,30000
n165,43.0065857,-90.602897,tA1,30000
n167,43.7057395,-89.0510134,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n168,43.634875,-89.004734,tA1,30000
n169,43.9712488,-89.0123277,tD2,50000
n169,43.9712488,-89.0123277,tN2,50000
n173,42.6013315,-89.3917564,tD2,50000
n173,42.6013315,-89.3917564,tN2,50000
n174,44.2238278,-91.0851155,tA2,50000
n174,44.2238278,-91.0851155,tK2,50000
n176,44.4365416,-90.9365416,tA1,30000
n178,44.4013418,-91.1053851,tA1,30000
n179,42.973292,-88.775482,tD2,50000
n179,42.973292,-88.775482,tN2,50000
n180,42.868704,-88.868785,tD1,30000
n180,42.868704,-88.868785,tN1,30000
n182,43.1630746,-88.574255,tA2,50000
n182,43.1630746,-88.574255,tK2,50000
