#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tA4,250000
n75,44.3666407,-88.2590818,tK4,250000
n78,45.4788,-91.834341,tD4,250000
n78,45.4788,-91.834341,tN4,250000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n82,44.3279734,-87.9729226,tA4,250000
n82,44.3279734,-87.9729226,tK4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n115,45.0032736,-90.3526429,tA2,50000
n115,45.0032736,-90.3526429,tK2,50000
n116,44.8511138,-90.2347974,tA4,250000
n116,44.8511138,-90.2347974,tK4,250000
n119,44.9445265,-90.7601512,tD2,50000
n119,44.9445265,-90.7601512,tN2,50000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tA3,150000
n124,44.6407302,-90.3771428,tK3,150000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n140,43.5123201,-88.7754202,tA2,50000
n140,43.5123201,-88.7754202,tK2,50000
n141,43.3984461,-88.6812317,tA2,50000
n141,43.3984461,-88.6812317,tK2,50000
n144,45.1470211,-91.6660948,tA2,50000
n144,45.1470211,-91.6660948,tK2,50000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n149,43.6921456,-88.3624164,tD4,250000
n149,43.6921456,-88.3624164,tN4,250000
n157,43.863818,-88.6171789,tA3,150000
n157,43.863818,-88.6171789,tK3,150000
n158,43.867771,-88.717945,tD4,250000
n158,43.867771,-88.717945,tN4,250000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n164,42.864588,-90.6961853,tA1,30000
n165,43.0065857,-90.602897,tA1,30000
n167,43.7057395,-89.0510134,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n168,43.634875,-89.004734,tA1,30000
n169,43.9712488,-89.0123277,tA2,50000
n169,43.9712488,-89.0123277,tK2,50000
n174,44.2238278,-91.0851155,tA2,50000
n174,44.2238278,-91.0851155,tK2,50000
n175,44.3188887,-91.0649767,tA2,50000
n175,44.3188887,-91.0649767,tK2,50000
n176,44.4365416,-90.9365416,tD2,50000
n176,44.4365416,-90.9365416,tN2,50000
n179,42.973292,-88.775482,tA2,50000
n179,42.973292,-88.775482,tK2,50000
n181,43.1365455,-88.7221335,tA2,50000
n181,43.1365455,-88.7221335,tK2,50000
n182,43.1630746,-88.574255,tD2,50000
n182,43.1630746,-88.574255,tN2,50000
n183,44.2212573,-89.9558671,tD3,150000
n183,44.2212573,-89.9558671,tN3,150000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n198,44.4091049,-87.539651,tA4,250000
n198,44.4091049,-87.539651,tK4,250000
n200,42.6533571,-90.2918458,tK4,250000
