#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
38,0.4540951505441761,9.874959251615709e-11,5.5693734070773904e-5,1.3367218995687535e-10,2.5721934785369874e-8,0.013701326150144313,2.3880805099777243e-9,1.1931375653623125e-10,
39,0.42841184745713223,9.980435284503021e-11,5.5214147408720406e-5,1.3271123037562832e-10,1.970550661002871e-8,0.0132767231917776,1.6640474963982435e-9,1.1823041775317363e-10,
40,0.40475898494996915,9.785106200528069e-11,5.472639209869713e-5,1.3190525207544142e-10,1.3784563982046694e-8,0.012865927568154915,1.0743999957077765e-9,1.1617580688799306e-10,
41,0.3823022451562807,9.743122571860116e-11,5.420097373049428e-5,1.325149364352152e-10,1.0064018102204169e-8,0.012462064473983722,7.326133565674112e-10,1.1658778496649093e-10,
42,0.3631842348376764,9.498674921191796e-11,5.3661972046483514e-5,1.3262979304353856e-10,6.48025665581698e-9,0.012064490672555233,4.627830516210875e-10,1.1497001294269057e-10,
43,0.34575777471612185,9.135621047519908e-11,5.312205300357863e-5,1.3098413785255022e-10,4.266444214362816e-9,0.011680048205665799,3.0889046832721243e-10,1.1199012104401182e-10,
44,0.3288487730236472,9.236358976756317e-11,5.25855443576263e-5,1.3192824333438632e-10,3.2776291142736526e-9,0.011313671765838555,2.410681090170994e-10,1.1245982329053778e-10,
45,0.31305841932771405,9.218373635654813e-11,5.212620580172515e-5,1.3194237161226362e-10,2.555390530231379e-9,0.010977480274923124,1.9602873982267573e-10,1.122447553283466e-10,
46,0.29759729002394497,9.22997463432441e-11,5.162940645238046e-5,1.3089984622826906e-10,1.9473384039892207e-9,0.010646975593144689,1.617143297052819e-10,1.1198267243200693e-10,
47,0.28292065236232433,9.159326348630582e-11,5.122857482496793e-5,1.3054760405005993e-10,1.3118254635584554e-9,0.010346685983527209,1.326619373897519e-10,1.118134890505203e-10,
48,0.26851700770188575,9.171506107874195e-11,5.077194443771119e-5,1.3086374555707614e-10,8.822228329332943e-10,0.010044444197431253,1.1586296269834168e-10,1.1230591931757251e-10,
49,0.2545362700866288,9.260372904140574e-11,5.0286062813448696e-5,1.310089492968614e-10,6.21506802461627e-10,0.009745664046635391,1.0696808317237056e-10,1.1277596012010291e-10,
50,0.242772192008872,9.819741654627189e-11,4.990472116662067e-5,1.3303879524115675e-10,5.636725357648356e-10,0.009477623939472933,1.0940975998390368e-10,1.16576680625282e-10,
51,0.23147555781177317,1.0647110205288558e-10,4.9462534209832507e-5,1.3494152103464296e-10,5.541959509314954e-10,0.009205951013822478,1.1495642678890699e-10,1.209373664676064e-10,
52,0.22087981233539686,1.1678317627169213e-10,4.9010823883761344e-5,1.3613479921056656e-10,5.819064062423351e-10,0.008940599870424375,1.227401821258836e-10,1.2534171846950255e-10,
53,0.2106690551036268,1.2402548627018436e-10,4.856395331561575e-5,1.358003892010363e-10,5.753573791581221e-10,0.00868345551052578,1.2767891848400235e-10,1.2675438701274172e-10,
54,0.20094869587497982,1.3655271044005557e-10,4.809244609597664e-5,1.3677885535165982e-10,6.078729958184591e-10,0.008429229093314592,1.3749868135913323e-10,1.2993105689773405e-10,
55,0.1916014790109496,1.4668649166258065e-10,4.760947805464384e-5,1.3712807140532284e-10,6.399917833664887e-10,0.008180203266907542,1.4721126522142242e-10,1.3243533552446328e-10,
56,0.18288014934532862,1.5802377011892113e-10,4.7157777163055e-5,1.367159140942862e-10,6.866489263742255e-10,0.007943777846606806,1.595646981232596e-10,1.342565004943756e-10,
57,0.1745653924209602,1.7609033259787808e-10,4.668981937358558e-5,1.3781604608628174e-10,7.826404594435368e-10,0.007711324157050159,1.7979663198174892e-10,1.3740357149736725e-10,
58,0.16698679779728906,1.9663467431172722e-10,4.6311078460179425e-5,1.3761436509830456e-10,9.435899094124502e-10,0.007500214214305585,2.0852366414823194e-10,1.3930088053783944e-10,
59,0.15965620251461762,2.2283291504001631e-10,4.590239164848512e-5,1.390356136590942e-10,1.2224325657846303e-9,0.007290041791414254,2.528894166624845e-10,1.4304608251563654e-10,
60,0.15257914259369335,2.650444852285642e-10,4.545565264992112e-5,1.4190335693081928e-10,1.7010058186360682e-9,0.0070796380729958915,3.20789680708315e-10,1.499532690692153e-10,
61,0.14585419735368912,3.313338076689677e-10,4.499775945974902e-5,1.4449959584920709e-10,2.4897827689311025e-9,0.006873361014979162,4.26202630137495e-10,1.609905873039125e-10,
62,0.1397124625510715,4.4045741991829413e-10,4.4539148102745605e-5,1.5371650320843836e-10,3.822265025535064e-9,0.006672764172618329,6.016572097864329e-10,1.7777039347944535e-10,
63,0.13381074541623622,5.833307994367295e-10,4.4083052023233565e-5,1.5828558634075023e-10,5.6390098310583886e-9,0.006477873259344531,8.507793035039343e-10,1.9260708146083494e-10,
64,0.12824465101805518,8.020523966642219e-10,4.363421522622697e-5,1.6296415963673502e-10,8.86351721265168e-9,0.006289242924051308,1.2855594434686194e-9,2.112074970020859e-10,
65,0.12293760437496278,1.1030657334722244e-9,4.318731601054122e-5,1.6683857109302077e-10,1.4202050176451639e-8,0.006105793417897119,1.9775624257817025e-9,2.308351975443004e-10,
66,0.11788620427502033,1.5283035274387233e-9,4.274371533794205e-5,1.699877297367651e-10,2.3397081703540163e-8,0.005927505799475654,3.0763899827147603e-9,2.5254806354784797e-10,
67,0.11310413179030704,2.153641388268146e-9,4.2304477807764586e-5,1.735419907399052e-10,3.9152640690776535e-8,0.005754310819168808,4.85914548923517e-9,2.787804090566225e-10,
68,0.10851721513828806,3.183594929327817e-9,4.1869854225324335e-5,1.652664144102544e-10,6.664218812474769e-8,0.0055859745019235145,7.561147218742006e-9,3.088737186912101e-10,
69,0.10425525370745696,4.36219205373341e-9,4.144077003533698e-5,1.6865940611068157e-10,1.0687634695505947e-7,0.005422569178985503,1.129039263415324e-8,3.2635571709362234e-10,
70,0.10029340449889954,6.116139571914882e-9,4.1018384832017794e-5,1.7250448808605742e-10,1.6815534606230988e-7,0.005263763151654995,1.6970215425069252e-8,3.5183941527099427e-10,
71,0.09672157636611459,8.454974214301204e-9,4.0603102764698326e-5,1.6243381588307485e-10,2.5680585502012686e-7,0.005109328509305501,2.447010793443649e-8,3.65778916419802e-10,
72,0.09352872681606503,9.408490334041099e-9,4.0195747984479826e-5,1.5152237850580298e-10,3.331181239382927e-7,0.004959151157924605,2.971039756613284e-8,3.234568597731595e-10,
73,0.08999914230470304,1.0516138557558265e-8,3.9858462061385156e-5,1.4527892640633816e-10,4.3269258458769295e-7,0.004822958788689136,3.482577451575679e-8,2.893003336066851e-10,
74,0.0864380336675248,1.341197342255353e-8,3.9435451522925044e-5,1.450412836597295e-10,6.079743798663765e-7,0.004679575745054483,4.5081147771848327e-8,2.841946621951413e-10,
75,0.08328596167709112,1.6298188095080377e-8,3.9143344001552614e-5,1.443963808647374e-10,8.092988501381315e-7,0.004555393546879298,5.56575012947263e-8,2.702374541495605e-10,
76,0.08056268243069672,1.6495834855041195e-8,3.879917043207392e-5,1.429475448207448e-10,9.080111996424073e-7,0.0044261903364293245,5.870462745734083e-8,2.34278230361049e-10,
77,0.07761877608008504,1.6786754948152043e-8,3.850281701374688e-5,1.405846567272111e-10,1.0338620750982757e-6,0.004307436950122903,6.251014740353831e-8,2.0929365361341514e-10,
78,0.07479882274519273,2.091547700788197e-8,3.8201250937793076e-5,1.4326232728154634e-10,1.434614114637183e-6,0.004191251455486335,7.985889667406701e-8,2.1197085493364445e-10,
79,0.0722351177636838,2.9016021198721123e-8,3.785622585430466e-5,1.4891129845732083e-10,2.253012968801511e-6,0.004072077252566148,1.0878152029289111e-7,2.285308489257966e-10,
80,0.06977956674153508,4.211975420681795e-8,3.751858936697754e-5,1.5195297380893175e-10,3.6779537956448567e-6,0.00395705982821655,1.4362391406917355e-7,2.5225363250331703e-10,
81,0.0678787124633673,5.648747053333175e-8,3.7167026535329915e-5,1.596886802320207e-10,5.309407105822024e-6,0.003842506115034472,1.6993249530171031e-7,2.673432949246389e-10,
82,0.06769868853647394,8.757088083913917e-8,3.681904046998152e-5,1.725452404984858e-10,7.817421688236807e-6,0.003729094125573227,2.0614260325527888e-7,3.14001802334356e-10,
83,0.06539073251577535,1.2595224423737426e-7,3.651089537254053e-5,1.730257685617415e-10,9.927060106455759e-6,0.0036264451023520373,2.34479297477968e-7,3.4276917113568023e-10,
84,0.06339520000503034,1.972045946288232e-7,3.6249687805019894e-5,1.783402516932547e-10,1.3477565836226769e-5,0.0035308514165697633,2.8840578866859e-7,3.930050511369242e-10,
85,0.06249847250902185,2.7171560032281297e-7,3.594140077322747e-5,1.7703811774728676e-10,1.6177047223350607e-5,0.0034321977249157005,3.095757881557457e-7,4.071496030618804e-10,
86,0.06363877130995733,4.0550985302781654e-7,3.562039278507476e-5,1.80284038871787e-10,2.0864582949242632e-5,0.003334077189022014,3.612169663681861e-7,4.5244960165164993e-10,
87,0.07320403267248483,5.686041941964714e-7,3.529180995062847e-5,1.81682983721528e-10,2.4947789409641876e-5,0.003235679074856353,3.9179623970578e-7,4.786050000716407e-10,
88,0.10292776228082974,8.499880244208105e-7,3.4977488943880284e-5,1.7192372109083276e-10,3.110166354839165e-5,0.0031389853515256467,4.256615200682577e-7,5.243678330781017e-10,
89,0.11010901545426241,1.17542994542363e-6,3.4627878735656254e-5,1.7096738506499128e-10,4.148345456726309e-5,0.003045862067533521,4.966621508349012e-7,5.403057886812937e-10,
90,0.21561749705131347,2.0396038275908685e-6,3.439699155647868e-5,1.7232427957315037e-10,5.898600549829193e-5,0.00295703168837969,6.231323040170104e-7,6.683037611424892e-10,
91,0.2099316047397154,3.6652260105109673e-6,3.408853990350221e-5,1.7094261642219985e-10,0.00010315499439935455,0.002872956246429386,9.535892929504998e-7,8.53375446624887e-10,
92,0.3703573597215478,6.69421144613965e-6,3.3849970937298525e-5,1.7498282645512236e-10,0.00018371543796887263,0.0027880067188972195,1.482989641867904e-6,1.1103849658116372e-9,
93,0.4078060908138139,1.0170205954878957e-5,3.353852231062553e-5,1.8133948461302348e-10,0.00027428370041125564,0.002704653423988194,1.9467514668374806e-6,1.2403753729783073e-9,
94,0.613517962272482,1.792267392754784e-5,3.330337823726297e-5,1.9786437106692036e-10,0.0004058358805065812,0.002622837947278887,2.566571761603647e-6,1.6127620609270802e-9,
95,0.6819886596904564,4.049671085927257e-5,3.295011736092428e-5,2.365631858480812e-10,0.0007872454347263091,0.0025430064985208366,4.486917921888764e-6,2.7490493732103095e-9,
96,0.6340180968030231,7.21936369755542e-5,3.257239707221565e-5,2.397690630393455e-10,0.0011829355262873056,0.00246644259354242,5.9566258195233525e-6,3.626382551173237e-9,
97,0.5887157201621714,0.00014170279859937075,3.216509482969952e-5,2.2140858793248847e-10,0.001936820177378567,0.0023895752971001584,8.536056343400298e-6,5.169717304304301e-9,
98,0.6664009140643192,0.0002814544165764746,3.1835651926647766e-5,2.1416062711455047e-10,0.003808404743634617,0.002318581147774679,1.4713470615902498e-5,7.49963167881439e-9,
99,0.991031013481599,0.0004525378581605546,3.151136582932138e-5,2.1573445588886914e-10,0.006092145007005439,0.0022482080001754714,2.0706724349058305e-5,8.925971291685555e-9,
100,1.5160390824134602,0.0009007348935128877,3.1196706051610526e-5,2.087124863144039e-10,0.010136351939019225,0.0021793729350215296,3.0267051295849157e-5,1.3023855884669177e-8,
101,1.3720370724390163,0.0017193965402612476,3.0890957505859815e-5,1.9743760237611736e-10,0.01923795994545607,0.002117503048223592,5.034938682550989e-5,1.8280020912306132e-8,
102,1.4677488617058676,0.0034746233995967797,3.056788871266e-5,1.9676519947798354e-10,0.038546210464779566,0.0020546502406505493,8.853031450055838e-5,2.7264571608088336e-8,
103,1.4449983413972558,0.005389372382908533,3.0291876933723925e-5,1.7634440491294765e-10,0.058476549840258386,0.0019967966150108173,0.00011667677985493129,3.0295297995121616e-8,
104,1.9287450098383843,0.008615818463331553,2.9988471935805524e-5,1.6901609466590168e-10,0.09089723464338183,0.0019377202046138226,0.00015792616950281895,3.495374844364499e-8,
105,1.03028309410412,0.015220187537885505,2.96556843730669e-5,1.691781244825018e-10,0.16022296233520145,0.001878523419947329,0.00024386354716610136,4.6052539272675606e-8,
106,2.356851999332606,0.028220988044364716,2.9379512668329987e-5,1.8698950557663783e-10,0.30080682211651016,0.0018240913901864937,0.00040833968576094794,6.586306145582624e-8,
107,1.8956146023511486,0.04815821889560517,2.907944656464218e-5,1.988196044467974e-10,0.46163720345633596,0.0017690127512480873,0.0005593429826233254,9.04886553967142e-8,
108,1.7907112893617574,0.08372817292193023,2.8772782426543984e-5,2.1818830734877508e-10,0.7696667148509803,0.001714419050842697,0.0008370817693024585,1.3580832227651237e-7,
109,1.7203022654549422,0.09664051244681872,2.84739824426189e-5,1.9689965826781454e-10,1.0484751847059115,0.001661056453804063,0.001051447072951741,1.7097079721331393e-7,
110,0.7481974194049941,0.07514644966201901,2.8203260189555188e-5,1.7228262863042024e-10,1.3727615653750218,0.0016129175603668932,0.0012814735456542798,1.758503548492842e-7,
111,1.407963116259847,0.08179750880764951,2.798875598322197e-5,1.5802404381655062e-10,1.6474133463086191,0.001568334300785536,0.0014578727115230087,1.6960092622924836e-7,
112,1.9504019507652188,0.06300751503880739,2.7662510612912633e-5,1.479791397582972e-10,1.4241893746056196,0.0015189804572971089,0.0012085682695593771,1.188843013803338e-7,
113,1.124217509670757,0.05809648451409782,2.7397807996840627e-5,1.444401907441038e-10,1.4037335412429306,0.0014728854165073258,0.0011086756342115803,1.0929522980207269e-7,
114,2.412439094765316,0.0669398886699465,2.7149073065896866e-5,1.4452281224992115e-10,1.7347627764376485,0.001427059855282608,0.0012756695135098008,1.0692932875924888e-7,
115,0.5313319676106087,0.05385246989122116,2.6841831599109926e-5,1.4078800071762266e-10,1.8703025597167895,0.001382238147354336,0.0012989007139607867,9.221085709754968e-8,
116,1.52330031058133,0.042348995255176346,2.6613105127903372e-5,1.4235130526624457e-10,1.6283652763274838,0.0013386358251427737,0.001076919893438661,6.491858174254761e-8,
117,2.204127522609863,0.04721344694272191,2.6349381048664398e-5,1.4172333320358216e-10,1.6544999151300823,0.0012980536304214487,0.0010202108938704951,6.163414659577658e-8,
118,0.7345121719391855,0.034099269565413495,2.6052232458625154e-5,1.4160445424513346e-10,1.5426829895610374,0.0012576924376855472,0.0009078872567436494,4.663716211476159e-8,
119,2.296336572228965,0.03090441273045192,2.5836266187560822e-5,1.4667635854306238e-10,1.320286476614909,0.0012180669603508334,0.0007428695830454089,3.823627295719425e-8,
120,0.6151492721431291,0.027452127486516268,2.5528186263318402e-5,1.477507480578761e-10,1.1994267242928685,0.0011794946745784078,0.0006406581382682993,3.3044779566360594e-8,
121,1.8209004807315923,0.029000747863647546,2.541062504191866e-5,1.5492178915590257e-10,1.1725238402053586,0.0011420539036500535,0.0005892277204258968,3.0464134858329796e-8,
122,0.5892539904960177,0.02778736433226913,2.5166904000678306e-5,1.561348757146224e-10,1.1325883324228805,0.0011057377239314687,0.0005394194712839947,2.794886320695216e-8,
123,1.4649289840297535,0.039433981570424013,2.5221035600648465e-5,1.620176140123748e-10,1.4942996515827514,0.0010705188007079777,0.0006716253056682723,3.484801808641944e-8,
124,1.5831341657983808,0.04427422039374173,2.4900487425603733e-5,1.5575588895139506e-10,1.8716199957891813,0.0010363688571489147,0.0008007552935810973,3.5049247210501036e-8,
125,0.014738768283816572,0.03790970332167246,2.4568066264591154e-5,1.4553898372977326e-10,2.1037558483114576,0.0010055112611463812,0.0008680842899600783,3.220713434332756e-8,
126,0.024554188544460735,0.035189760365376486,2.426168814141951e-5,1.4273061805776938e-10,2.1917694668721843,0.0009745837503697517,0.0008647751561440178,2.7045931881498424e-8,
127,0.06002928118554784,0.0321690323260664,2.3948993859679608e-5,1.4209152185116569e-10,2.2325173510138923,0.0009437708137118192,0.000842497658665987,2.2384178797355826e-8,
128,0.18950104345390192,0.02972616632198583,2.3635516420474133e-5,1.4210880648192316e-10,2.3096038166598944,0.0009136114011569806,0.0008373050686098012,1.8920166931791928e-8,
129,0.3618846172458685,0.02727460813930908,2.331767860920042e-5,1.4139358275705527e-10,2.403807125634659,0.0008842912235450494,0.0008438847750924592,1.6176641128863144e-8,
130,0.5509540056309375,0.02382528217028067,2.3012268258045778e-5,1.3946757953466865e-10,2.365853213797069,0.0008558422151702805,0.0007967010735982648,1.2887824063229429e-8,
131,0.7476528416461962,0.02080408613942677,2.271632499452354e-5,1.3803143173596334e-10,2.2898702170410403,0.0008282587910774536,0.0007343704862805395,1.0098031333724229e-8,
132,0.6674014364242823,0.018675615409782954,2.2448284465967457e-5,1.3497918771020043e-10,2.283849127321062,0.0008029046472713711,0.000700975604467836,8.23000999718061e-9,
133,0.708905508178254,0.01658883036803989,2.2190075113472102e-5,1.3600831927218336e-10,2.222291399751517,0.000777952981841113,0.0006436146039897754,6.428424403433351e-9,
134,0.7997960929664127,0.015192528753720281,2.1925456260103057e-5,1.3565088453220895e-10,2.1504741097710647,0.0007530914170723018,0.0005751839976360603,4.922529708193625e-9,
135,1.0358547803264457,0.01439881779163772,2.1658923460176713e-5,1.3597927608199053e-10,2.1439552560404,0.0007287862247770687,0.0005305882971291967,3.9225863277787485e-9,
136,1.114882467536189,0.013878306979782895,2.1394346795163342e-5,1.3635826564790866e-10,2.187426046925224,0.0007051659485729846,0.0005023700273180624,3.204003765337425e-9,
137,1.2195029472566186,0.0132504665065052,2.1135141948198194e-5,1.355073477167e-10,2.1659823212296803,0.000682261292313148,0.00045385143402985477,2.4940134106201744e-9,
138,1.14699873445973,0.012677766391878245,2.083164357162262e-5,1.3362129205816315e-10,2.132711842431688,0.0006587607232893063,0.000407372787546306,1.946056713788316e-9,
139,1.185792591459137,0.012080773310997243,2.0609284390714647e-5,1.334753942443683e-10,2.07614229212286,0.000638348294923665,0.0003595173087522079,1.4994423201153482e-9,
140,1.4878483360051862,0.011766269481882311,2.0375344138469224e-5,1.338007704837377e-10,2.0215140880112905,0.0006179289009890396,0.00031335550046059774,1.1520655967246642e-9,
141,1.918283921024967,0.01152937108997651,2.0136224271888216e-5,1.3359957173261164e-10,1.9472026802569466,0.0005978854031029041,0.0002676649481830187,8.77700544664072e-10,
142,0.8074324160492704,0.013260098803937085,1.9898910875314152e-5,1.3827898435383826e-10,2.2237615260282486,0.0005783923966754899,0.000269340464415385,7.811992905014781e-10,
143,1.936132768581962,0.011768399089541293,1.9668393823242306e-5,1.3469777977406016e-10,2.404932053674649,0.0005594862843124495,0.0002629194246555206,5.765110493379741e-10,
144,0.5481443707906459,0.0095766129327573,1.9431218178597667e-5,1.3293257592441685e-10,2.2214773977417406,0.0005411658197234657,0.00022537071633385122,4.3880340991837104e-10,
145,1.3935371028464938,0.009093803045058156,1.920737511482446e-5,1.3476093132070618e-10,2.203230982125355,0.0005234147386255782,0.00020579934300322418,3.694523569707592e-10,
146,2.3259323484789483,0.008977114353392586,1.8976801360249445e-5,1.3574603324935528e-10,2.356112904236595,0.0005062227862425516,0.00020789397585307964,3.385784628419623e-10,
147,0.5255919055990103,0.008003757255959663,1.8745685954958878e-5,1.3449355121100184e-10,2.379598042241977,0.0004895736190939121,0.0001982964877436601,2.956195916503482e-10,
148,1.37112262396307,0.007527822183295539,1.8529003090953873e-5,1.3544222633111123e-10,2.423208436862356,0.00047349322920027504,0.00018902526770639462,2.626482634313213e-10,
149,1.63162233628064,0.00685174366425635,1.8326006427839157e-5,1.339244013256926e-10,2.3631831550599327,0.00045843060829077643,0.00017170806079243932,2.285484199501557e-10,
150,0.8533229992186012,0.006151394612463565,1.811783834032834e-5,1.338562897223392e-10,2.3043874639591824,0.00044352444719217754,0.00015561399899736332,2.029538605017586e-10,
151,1.9822720661194015,0.006034343700727932,1.7912125225827636e-5,1.33730661347666e-10,2.2716236594443386,0.0004289275696704444,0.00013712606975880792,1.8080482790326814e-10,
152,0.19701130196395206,0.005758607771566072,1.773167350241805e-5,1.3247399305311873e-10,2.1609014579264585,0.0004155759907423055,0.0001157476994370947,1.6076669330144232e-10,
153,0.44401022130748163,0.006025931134879413,1.7552665054628038e-5,1.3432352111081438e-10,2.1939432841257913,0.0004021665719038849,0.0001036080151881209,1.5194211646982132e-10,
154,0.9579130640757131,0.005645350619948592,1.7357213800375892e-5,1.3324351329602869e-10,1.999638690579822,0.0003889368297424075,8.328281154933914e-5,1.3915804778320545e-10,
155,1.7116871808208571,0.005794041592064658,1.7161558614066862e-5,1.331634468668597e-10,1.9861050768976092,0.00037625710924448077,7.299365970896145e-5,1.3332817993909304e-10,
156,1.0727829922431844,0.005778244940593381,1.6964216782824007e-5,1.332560338325899e-10,1.9558102701184195,0.00036383278115519237,6.351299968707716e-5,1.2839178463777277e-10,
157,2.298970997841302,0.005296402827669586,1.6770503401947077e-5,1.3246916739070648e-10,1.7464805457411026,0.00035174081989608084,5.009786377039483e-5,1.2193924811529786e-10,
158,0.7537124690863068,0.005306908080112746,1.657365576397055e-5,1.3494372385228302e-10,1.7140304034284717,0.00034007437131175396,4.34875595683995e-5,1.2009769150466322e-10,
