#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
38,0.4540951505441761,9.874959251615709e-11,5.5693734070773904e-5,1.3367218995687535e-10,2.5721934785369874e-8,0.013701326150144313,2.3880805099777243e-9,1.1931375653623125e-10,
39,0.42841184745713223,9.980435284503021e-11,5.5214147408720406e-5,1.3271123037562832e-10,1.970550661002871e-8,0.0132767231917776,1.6640474963982435e-9,1.1823041775317363e-10,
40,0.40475898494996915,9.785106200528069e-11,5.472639209869713e-5,1.3190525207544142e-10,1.3784563982046694e-8,0.012865927568154915,1.0743999957077765e-9,1.1617580688799306e-10,
41,0.3823022451562807,9.743122571860116e-11,5.420097373049428e-5,1.325149364352152e-10,1.0064018102204169e-8,0.012462064473983722,7.326133565674112e-10,1.1658778496649093e-10,
42,0.3631842348376764,9.498674921191796e-11,5.3661972046483514e-5,1.3262979304353856e-10,6.48025665581698e-9,0.012064490672555233,4.627830516210875e-10,1.1497001294269057e-10,
43,0.34575777471612185,9.135621047519908e-11,5.312205300357863e-5,1.3098413785255022e-10,4.266444214362816e-9,0.011680048205665799,3.0889046832721243e-10,1.1199012104401182e-10,
44,0.3288487730236472,9.236358976756317e-11,5.25855443576263e-5,1.3192824333438632e-10,3.2776291142736526e-9,0.011313671765838555,2.410681090170994e-10,1.1245982329053778e-10,
45,0.31305841932771405,9.218373635654813e-11,5.212620580172515e-5,1.3194237161226362e-10,2.555390530231379e-9,0.010977480274923124,1.9602873982267573e-10,1.122447553283466e-10,
46,0.29759729002394497,9.22997463432441e-11,5.162940645238046e-5,1.3089984622826906e-10,1.9473384039892207e-9,0.010646975593144689,1.617143297052819e-10,1.1198267243200693e-10,
47,0.28292065236232433,9.159326348630582e-11,5.122857482496793e-5,1.3054760405005993e-10,1.3118254635584554e-9,0.010346685983527209,1.326619373897519e-10,1.118134890505203e-10,
48,0.26851700770188575,9.171506107874195e-11,5.077194443771119e-5,1.3086374555707614e-10,8.822228329332943e-10,0.010044444197431253,1.1586296269834168e-10,1.1230591931757251e-10,
49,0.2545362700866288,9.260372904140574e-11,5.0286062813448696e-5,1.310089492968614e-10,6.21506802461627e-10,0.009745664046635391,1.0696808317237056e-10,1.1277596012010291e-10,
50,0.242772192008872,9.819741654627189e-11,4.990472116662067e-5,1.3303879524115675e-10,5.636725357648356e-10,0.009477623939472933,1.0940975998390368e-10,1.16576680625282e-10,
51,0.23147555781177317,1.0647110205288558e-10,4.9462534209832507e-5,1.3494152103464296e-10,5.541959509314954e-10,0.009205951013822478,1.1495642678890699e-10,1.209373664676064e-10,
52,0.22087981233539686,1.1678317627169213e-10,4.9010823883761344e-5,1.3613479921056656e-10,5.819064062423351e-10,0.008940599870424375,1.227401821258836e-10,1.2534171846950255e-10,
53,0.2106690551036268,1.2402548627018436e-10,4.856395331561575e-5,1.358003892010363e-10,5.753573791581221e-10,0.00868345551052578,1.2767891848400235e-10,1.2675438701274172e-10,
54,0.20094869587497982,1.3655271044005557e-10,4.809244609597664e-5,1.3677885535165982e-10,6.078729958184591e-10,0.008429229093314592,1.3749868135913323e-10,1.2993105689773405e-10,
55,0.1916014790109496,1.4668649166258065e-10,4.760947805464384e-5,1.3712807140532284e-10,6.399917833664887e-10,0.008180203266907542,1.4721126522142242e-10,1.3243533552446328e-10,
56,0.18288014934532862,1.5802377011892113e-10,4.7157777163055e-5,1.367159140942862e-10,6.866489263742255e-10,0.007943777846606806,1.595646981232596e-10,1.342565004943756e-10,
57,0.1745653924209602,1.7609033259787808e-10,4.668981937358558e-5,1.3781604608628174e-10,7.826404594435368e-10,0.007711324157050159,1.7979663198174892e-10,1.3740357149736725e-10,
58,0.16698679779728906,1.9663467431172722e-10,4.6311078460179425e-5,1.3761436509830456e-10,9.435899094124502e-10,0.007500214214305585,2.0852366414823194e-10,1.3930088053783944e-10,
59,0.15965620251461762,2.2283291504001631e-10,4.590239164848512e-5,1.390356136590942e-10,1.2224325657846303e-9,0.007290041791414254,2.528894166624845e-10,1.4304608251563654e-10,
60,0.15257914259369335,2.650444852285642e-10,4.545565264992112e-5,1.4190335693081928e-10,1.7010058186360682e-9,0.0070796380729958915,3.20789680708315e-10,1.499532690692153e-10,
61,0.14585419735368912,3.313338076689677e-10,4.499775945974902e-5,1.4449959584920709e-10,2.4897827689311025e-9,0.006873361014979162,4.26202630137495e-10,1.609905873039125e-10,
62,0.1397124625510715,4.4045741991829413e-10,4.4539148102745605e-5,1.5371650320843836e-10,3.822265025535064e-9,0.006672764172618329,6.016572097864329e-10,1.7777039347944535e-10,
63,0.13381074541623622,5.833307994367295e-10,4.4083052023233565e-5,1.5828558634075023e-10,5.6390098310583886e-9,0.006477873259344531,8.507793035039343e-10,1.9260708146083494e-10,
64,0.12824465101805518,8.020523966642219e-10,4.363421522622697e-5,1.6296415963673502e-10,8.86351721265168e-9,0.006289242924051308,1.2855594434686194e-9,2.112074970020859e-10,
65,0.12293760437496278,1.1030657334722244e-9,4.318731601054122e-5,1.6683857109302077e-10,1.4202050176451639e-8,0.006105793417897119,1.9775624257817025e-9,2.308351975443004e-10,
66,0.11788620427502033,1.5283035274387233e-9,4.274371533794205e-5,1.699877297367651e-10,2.3397081703540163e-8,0.005927505799475654,3.0763899827147603e-9,2.5254806354784797e-10,
67,0.11310413179030704,2.153641388268146e-9,4.2304477807764586e-5,1.735419907399052e-10,3.9152640690776535e-8,0.005754310819168808,4.85914548923517e-9,2.787804090566225e-10,
68,0.10851721513828806,3.183594929327817e-9,4.1869854225324335e-5,1.652664144102544e-10,6.664218812474769e-8,0.0055859745019235145,7.561147218742006e-9,3.088737186912101e-10,
69,0.10425525370745696,4.36219205373341e-9,4.144077003533698e-5,1.6865940611068157e-10,1.0687634695505947e-7,0.005422569178985503,1.129039263415324e-8,3.2635571709362234e-10,
70,0.10029340449889954,6.116139571914882e-9,4.1018384832017794e-5,1.7250448808605742e-10,1.6815534606230988e-7,0.005263763151654995,1.6970215425069252e-8,3.5183941527099427e-10,
71,0.09672157636611459,8.454974214301204e-9,4.0603102764698326e-5,1.6243381588307485e-10,2.5680585502012686e-7,0.005109328509305501,2.447010793443649e-8,3.65778916419802e-10,
72,0.09352872681606503,9.408490334041099e-9,4.0195747984479826e-5,1.5152237850580298e-10,3.331181239382927e-7,0.004959151157924605,2.971039756613284e-8,3.234568597731595e-10,
73,0.08999914230470304,1.0516138557558265e-8,3.9858462061385156e-5,1.4527892640633816e-10,4.3269258458769295e-7,0.004822958788689136,3.482577451575679e-8,2.893003336066851e-10,
74,0.0864380336675248,1.341197342255353e-8,3.9435451522925044e-5,1.450412836597295e-10,6.079743798663765e-7,0.004679575745054483,4.5081147771848327e-8,2.841946621951413e-10,
75,0.08328596167709112,1.6298188095080377e-8,3.9143344001552614e-5,1.443963808647374e-10,8.092988501381315e-7,0.004555393546879298,5.56575012947263e-8,2.702374541495605e-10,
76,0.08056268243069672,1.6495834855041195e-8,3.879917043207392e-5,1.429475448207448e-10,9.080111996424073e-7,0.0044261903364293245,5.870462745734083e-8,2.34278230361049e-10,
77,0.07761877608008504,1.6786754948152043e-8,3.850281701374688e-5,1.405846567272111e-10,1.0338620750982757e-6,0.004307436950122903,6.251014740353831e-8,2.0929365361341514e-10,
78,0.07479882274519273,2.091547700788197e-8,3.8201250937793076e-5,1.4326232728154634e-10,1.434614114637183e-6,0.004191251455486335,7.985889667406701e-8,2.1197085493364445e-10,
79,0.0722351177636838,2.9016021198721123e-8,3.785622585430466e-5,1.4891129845732083e-10,2.253012968801511e-6,0.004072077252566148,1.0878152029289111e-7,2.285308489257966e-10,
80,0.06977956674153508,4.211975420681795e-8,3.751858936697754e-5,1.5195297380893175e-10,3.6779537956448567e-6,0.00395705982821655,1.4362391406917355e-7,2.5225363250331703e-10,
81,0.0678787124633673,5.648747053333175e-8,3.7167026535329915e-5,1.596886802320207e-10,5.309407105822024e-6,0.003842506115034472,1.6993249530171031e-7,2.673432949246389e-10,
82,0.06769868853647394,8.757088083913917e-8,3.681904046998152e-5,1.725452404984858e-10,7.817421688236807e-6,0.003729094125573227,2.0614260325527888e-7,3.14001802334356e-10,
83,0.06539073251577535,1.2595224423737426e-7,3.651089537254053e-5,1.730257685617415e-10,9.927060106455759e-6,0.0036264451023520373,2.34479297477968e-7,3.4276917113568023e-10,
84,0.06339520000503034,1.972045946288232e-7,3.6249687805019894e-5,1.783402516932547e-10,1.3477565836226769e-5,0.0035308514165697633,2.8840578866859e-7,3.930050511369242e-10,
85,0.06249847250902185,2.7171560032281297e-7,3.594140077322747e-5,1.7703811774728676e-10,1.6177047223350607e-5,0.0034321977249157005,3.095757881557457e-7,4.071496030618804e-10,
86,0.06363877130995733,4.0550985302781654e-7,3.562039278507476e-5,1.80284038871787e-10,2.0864582949242632e-5,0.003334077189022014,3.612169663681861e-7,4.5244960165164993e-10,
87,0.07320403267248483,5.686041941964714e-7,3.529180995062847e-5,1.81682983721528e-10,2.4947789409641876e-5,0.003235679074856353,3.9179623970578e-7,4.786050000716407e-10,
88,0.10292776228082974,8.499880244208105e-7,3.4977488943880284e-5,1.7192372109083276e-10,3.110166354839165e-5,0.0031389853515256467,4.256615200682577e-7,5.243678330781017e-10,
89,0.11010901545426241,1.17542994542363e-6,3.4627878735656254e-5,1.7096738506499128e-10,4.148345456726309e-5,0.003045862067533521,4.966621508349012e-7,5.403057886812937e-10,
90,0.21561749705131347,2.0396038275908685e-6,3.439699155647868e-5,1.7232427957315037e-10,5.898600549829193e-5,0.00295703168837969,6.231323040170104e-7,6.683037611424892e-10,
91,0.2099316047397154,3.6652260105109673e-6,3.408853990350221e-5,1.7094261642219985e-10,0.00010315499439935455,0.002872956246429386,9.535892929504998e-7,8.53375446624887e-10,
92,0.3703573597215478,6.69421144613965e-6,3.3849970937298525e-5,1.7498282645512236e-10,0.00018371543796887263,0.0027880067188972195,1.482989641867904e-6,1.1103849658116372e-9,
93,0.4078060908138139,1.0170205954878957e-5,3.353852231062553e-5,1.8133948461302348e-10,0.00027428370041125564,0.002704653423988194,1.9467514668374806e-6,1.2403753729783073e-9,
94,0.613517962272482,1.792267392754784e-5,3.330337823726297e-5,1.9786437106692036e-10,0.0004058358805065812,0.002622837947278887,2.566571761603647e-6,1.6127620609270802e-9,
95,0.6819886596904564,4.049671085927257e-5,3.295011736092428e-5,2.365631858480812e-10,0.0007872454347263091,0.0025430064985208366,4.486917921888764e-6,2.7490493732103095e-9,
96,0.6340180968030231,7.21936369755542e-5,3.257239707221565e-5,2.397690630393455e-10,0.0011829355262873056,0.00246644259354242,5.9566258195233525e-6,3.626382551173237e-9,
97,0.5887157201621714,0.00014170279859937075,3.216509482969952e-5,2.2140858793248847e-10,0.001936820177378567,0.0023895752971001584,8.536056343400298e-6,5.169717304304301e-9,
98,0.6664009140643192,0.0002814544165764746,3.1835651926647766e-5,2.1416062711455047e-10,0.003808404743634617,0.002318581147774679,1.4713470615902498e-5,7.49963167881439e-9,
99,0.991031013481599,0.0004525378581605546,3.151136582932138e-5,2.1573445588886914e-10,0.006092145007005439,0.0022482080001754714,2.0706724349058305e-5,8.925971291685555e-9,
100,1.5160390824134602,0.0009007348935128877,3.1196706051610526e-5,2.087124863144039e-10,0.010136351939019225,0.0021793729350215296,3.0267051295849157e-5,1.3023855884669177e-8,
101,1.3720370724390163,0.0017193965402612476,3.0890957505859815e-5,1.9743760237611736e-10,0.01923795994545607,0.002117503048223592,5.034938682550989e-5,1.8280020912306132e-8,
102,1.4677488617058676,0.0034746233995967797,3.056788871266e-5,1.9676519947798354e-10,0.038546210464779566,0.0020546502406505493,8.853031450055838e-5,2.7264571608088336e-8,
103,1.4449983413972558,0.005389372382908533,3.0291876933723925e-5,1.7634440491294765e-10,0.058476549840258386,0.0019967966150108173,0.00011667677985493129,3.0295297995121616e-8,
104,1.9287450098383843,0.008615818463331553,2.9988471935805524e-5,1.6901609466590168e-10,0.09089723464338183,0.0019377202046138226,0.00015792616950281895,3.495374844364499e-8,
105,1.03028309410412,0.015220187537885505,2.96556843730669e-5,1.691781244825018e-10,0.16022296233520145,0.001878523419947329,0.00024386354716610136,4.6052539272675606e-8,
106,2.356851999332606,0.028220988044364716,2.9379512668329987e-5,1.8698950557663783e-10,0.30080682211651016,0.0018240913901864937,0.00040833968576094794,6.586306145582624e-8,
107,3.0335980869375367,0.0481582188961393,2.9087170549855906e-5,2.0014294468855495e-10,0.46163721200892666,0.0017690128527073081,0.0005593430678890161,9.048978371442288e-8,
108,1.9416852155446362,0.08372817292244804,2.8760694927802093e-5,2.1797768159041245e-10,0.7696667457526806,0.0017144183960066841,0.0008370821063252055,1.3580880896720552e-7,
109,2.815234470394808,0.15757310712621164,2.8450412182069336e-5,2.221196208326925e-10,1.4880265838824596,0.0016610557998660521,0.001443968500924281,2.3498484274133726e-7,
110,0.5966973860389658,0.11215778780878863,2.8177251344913573e-5,1.8359394166397064e-10,1.905568404319682,0.0016129169854393224,0.0017252215701053248,2.3691688424084075e-7,
111,1.677426090331972,0.12375475916407806,2.795746405675485e-5,1.630545972136815e-10,2.3146769290757683,0.0015683337780677095,0.00198434480825286,2.310180757180541e-7,
112,1.03327403566353,0.06672522640011033,2.762945711738355e-5,1.4945880926761022e-10,2.0228414262229637,0.0015189800048426689,0.0016613655324450752,1.6353698928229102e-7,
113,1.8206821770659065,0.07968342736920696,2.7366393326256302e-5,1.469815855160875e-10,2.1687766952059455,0.001472885016761088,0.0016420668706095974,1.6202063308753854e-7,
114,1.0806320494429638,0.07169192357861374,2.7068240490619558e-5,1.4325078925471655e-10,2.5854239472380205,0.0014270592847145224,0.0018298085417691303,1.534927546008134e-7,
115,2.2672794846385274,0.07371486450312516,2.6777360826517544e-5,1.4092088712849477e-10,2.8985209706164543,0.0013822376596307282,0.001928909564394839,1.3704427249497667e-7,
116,0.7319322484695807,0.043515979548570574,2.6474898272030652e-5,1.3857664287709115e-10,2.4258988176711487,0.0013386353044425503,0.0015433986852426077,9.308568892656239e-8,
117,1.6554922147931788,0.049202217367415035,2.6236371264719215e-5,1.4006603249921366e-10,2.4951790625416788,0.001298053183181704,0.0014780728335367897,8.933755656039718e-8,
118,0.37313924509078006,0.0352037534937303,2.6006377299632206e-5,1.4161312637002722e-10,2.3204032770798375,0.0012576920544085685,0.0013121787005324443,6.74239247203312e-8,
119,1.4315800137988548,0.031385060722284995,2.591813451704562e-5,1.456423837102749e-10,1.956523003526025,0.0012180666216342897,0.0010590833170342512,5.45145747896798e-8,
120,2.264730853428416,0.030344782866568328,2.5645243391766335e-5,1.4750799435750636e-10,1.7711750366613919,0.0011794943932074047,0.0009104076957709564,4.695229786423404e-8,
121,0.1413758732026212,0.02868134613069658,2.5351891854682836e-5,1.5024729016128303e-10,1.6812245610637722,0.001142053529364084,0.0008149231968261555,4.2115912078865646e-8,
122,0.5497004321704035,0.03025536336477184,2.5347937068494953e-5,1.56883096847835e-10,1.6548417080648894,0.0011057374790202808,0.0007592141054856616,3.9318007719149674e-8,
123,1.5694241663017285,0.04220989660679284,2.5419805114209895e-5,1.608287303869357e-10,2.149353376030682,0.0010705183915396238,0.0009315906586385297,4.8316123524155744e-8,
124,0.14523119243046456,0.0419108003233094,2.5034200418877164e-5,1.5358744375604953e-10,2.686042954417029,0.0010363684349020419,0.0011083994366217315,4.848968456953672e-8,
125,0.13961683068069486,0.04203805565894548,2.4691455430070627e-5,1.4473212850635664e-10,3.0392386284868174,0.0010055109127111387,0.0012089977973046221,4.4827303075808e-8,
126,0.1452285847915715,0.03855607762399399,2.4353638803028312e-5,1.4079039408067756e-10,3.1323648376907194,0.0009745834096914181,0.0011925669524567866,3.726429264207151e-8,
127,0.18727109411832205,0.03499698397790146,2.401804476498508e-5,1.386722435403433e-10,3.170332004581293,0.0009437703733394804,0.0011551186061310068,3.065161912797555e-8,
128,0.23992961163953266,0.032215524622789454,2.3676505600744138e-5,1.3796126199862034e-10,3.268471733501548,0.0009136108744946489,0.001144370668209893,2.5815805097474896e-8,
129,0.3061050285807542,0.02950484406699899,2.3340843690936945e-5,1.3794526053565503e-10,3.396128874223372,0.0008842906348131678,0.0011515897484460377,2.2029423855646218e-8,
130,0.37990804769860026,0.0257505577749535,2.302215222910014e-5,1.3669098563817043e-10,3.339846409284151,0.0008558416680118557,0.0010864143920491503,1.7527662810491636e-8,
131,0.4577462495462566,0.02248115348110309,2.2715465770809737e-5,1.3572626032263833e-10,3.232063589792834,0.0008282582908106945,0.001001273076983522,1.3720970772539637e-8,
132,0.4181378472874146,0.020186252579324618,2.2445787926416074e-5,1.3384879730990625e-10,3.224301334459132,0.0008029042108495196,0.0009559394408547407,1.1177094105278756e-8,
133,0.4539651747894132,0.017920408672953775,2.2182646064299415e-5,1.3453763345727005e-10,3.135822080642587,0.0007779525846919752,0.0008773219446192565,8.715988937471081e-9,
134,0.5630187749478426,0.01639934390567946,2.1915638840875202e-5,1.3424686907077944e-10,3.0324829063950705,0.000753091052573269,0.0007835925363458383,6.659760002000033e-9,
135,0.6989321463779025,0.01552910833332264,2.1644844773046693e-5,1.345718071861223e-10,3.0210474879711007,0.000728785890252585,0.0007223693381889178,5.29377142668682e-9,
136,0.8752995302816339,0.014970266578423444,2.137729964225435e-5,1.3497216943991815e-10,3.082748063035727,0.000705165640921122,0.000684038166155409,4.315435666405445e-9,
137,1.090583121953942,0.014275386922799506,2.111589114874929e-5,1.342576743835826e-10,3.049375566113591,0.0006822610063904013,0.0006174268376575298,3.3462408478356617e-9,
138,1.0629311709968967,0.013632988288601273,2.0813304350304276e-5,1.3245206659286788e-10,2.9978683055798427,0.000658760466172672,0.0005534580802365674,2.5982940073596763e-9,
139,1.185608074218219,0.012963098307178685,2.0590932829981595e-5,1.3234913873901605e-10,2.913133124023193,0.0006383480651994298,0.00048769590978932565,1.9898644021138304e-9,
140,1.6823238697188125,0.01259417442107826,2.035562927351168e-5,1.3272812915838274e-10,2.8306781865303265,0.0006179286840558472,0.0004243416947735748,1.516401412918332e-9,
141,0.4521521326434238,0.011976189058631993,2.0115403199113162e-5,1.3258201446905575e-10,2.7197170577208634,0.0005978851972816134,0.00036169937106906203,1.1426134778494438e-9,
142,1.2481476447185662,0.014536132968174752,1.988268697928405e-5,1.3813006760756332e-10,3.1809962015723268,0.0005783922222217401,0.00037120472318525553,1.0303022166802146e-9,
143,1.8903122337607365,0.012569345779889399,1.9645788222000578e-5,1.337952840475213e-10,3.368088896989246,0.0005594861076470681,0.00035599024192874764,7.374982300663989e-10,
144,0.7690700393600547,0.0101715357371277,1.9408388546790324e-5,1.3196192529860597e-10,3.1031373262283077,0.0005411656582451887,0.00030447958439116504,5.514393642526339e-10,
145,1.9480010039963487,0.009611845044147109,1.9178624596772288e-5,1.330712094671762e-10,3.065190270612935,0.0005234145714514842,0.0002770755227416114,4.5560272858416584e-10,
146,0.5991417626514602,0.009165709399652736,1.8947325913774372e-5,1.341199897042953e-10,3.2707688017090195,0.0005062226176727326,0.0002793624169115597,4.117637134389933e-10,
147,1.5942168130893246,0.008913873757730227,1.872595780941935e-5,1.3507971383658948e-10,3.466480078611224,0.0004895734806833519,0.0002778789266435023,3.6645945774868353e-10,
148,0.40627711865706095,0.00786167972047788,1.8503343968684968e-5,1.3386987083875167e-10,3.425613817897942,0.00047349307422304103,0.0002580795734290996,3.126266101899344e-10,
149,0.620582727407777,0.00734866394638153,1.8304246353433482e-5,1.3351048115837404e-10,3.4160184468506936,0.0004584304673448809,0.0002389605300752685,2.704557253282009e-10,
150,1.1847160156605778,0.006874894453408684,1.8101091072573875e-5,1.3386588446115691e-10,3.3886251208944818,0.00044352431901807855,0.0002197598258659204,2.3741082798676376e-10,
151,1.4786831863596812,0.006432657579367501,1.789304671094075e-5,1.3287665327360543e-10,3.2167429333214708,0.0004289274350453403,0.00018772359765149938,2.0222798325719402e-10,
152,1.6189747847826232,0.006167912078040945,1.7713296615401408e-5,1.3170486084535205e-10,3.0388109976323663,0.00041557586654894567,0.00015756383336661223,1.757614020011581e-10,
153,0.612207703566278,0.006022035580133618,1.7520084889176802e-5,1.3232744378720202e-10,2.9538371888905828,0.0004021664381265957,0.00013612610025451615,1.5934095548951572e-10,
154,1.3186585895009977,0.005641701096897668,1.7322343797810026e-5,1.3206603066742938e-10,2.6922332821063044,0.00038893668952317184,0.00010942168979401522,1.4377759916105314e-10,
155,1.897640751936063,0.005790295945135834,1.712716373048725e-5,1.3226656417205469e-10,2.6740121677848774,0.0003762569713497302,9.590321590704355e-5,1.3636633703195723e-10,
156,0.9268853585184768,0.005808454019125896,1.6930033451986148e-5,1.325463315994998e-10,2.645130655140407,0.0003638326464801505,8.375180879344287e-5,1.3072497428486728e-10,
157,1.9405796565988926,0.005324092801047486,1.6735394327581325e-5,1.3185356424251315e-10,2.362023198632691,0.00035174068704258175,6.606185432527127e-5,1.2345067583701605e-10,
158,0.999129807642219,0.005334322994963674,1.654216739330008e-5,1.3464029762687213e-10,2.318136085702184,0.00034007424842594176,5.734513449767476e-5,1.209282708992804e-10,
