#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n78,45.4788,-91.834341,tD4,250000
n78,45.4788,-91.834341,tN4,250000
n80,45.330174,-91.543636,tF2,50000
n82,44.3279734,-87.9729226,tD4,250000
n82,44.3279734,-87.9729226,tN4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n90,44.3476812,-88.1613338,tA4,250000
n90,44.3476812,-88.1613338,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tF1,30000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n114,44.901922,-91.497807,tF2,50000
n115,45.0032736,-90.3526429,tA3,150000
n115,45.0032736,-90.3526429,tK3,150000
n120,44.705272,-90.435282,tD3,150000
n120,44.705272,-90.435282,tN3,150000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n127,43.2627427,-89.4217487,tD3,150000
n127,43.2627427,-89.4217487,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n139,43.487582,-88.432642,tA4,250000
n139,43.487582,-88.432642,tK4,250000
n140,43.5123201,-88.7754202,tF2,50000
n141,43.3984461,-88.6812317,tI2,50000
n144,45.1470211,-91.6660948,tF1,30000
n145,44.8923943,-91.6597361,tF2,50000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n155,43.686573,-88.398594,tD4,250000
n155,43.686573,-88.398594,tN4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tD3,150000
n159,43.862695,-88.521648,tN3,150000
n162,42.9348801,-91.090403,tF2,50000
n163,42.6796252,-90.5831146,tF1,30000
n164,42.864588,-90.6961853,tI1,30000
n165,43.0065857,-90.602897,tF1,30000
n166,43.7013946,-89.051151,tF2,50000
n168,43.634875,-89.004734,tF2,50000
n169,43.9712488,-89.0123277,tF2,50000
n171,42.6461277,-89.3870026,tD4,250000
n171,42.6461277,-89.3870026,tN4,250000
n174,44.2238278,-91.0851155,tI2,50000
n176,44.4365416,-90.9365416,tF2,50000
n179,42.973292,-88.775482,tI2,50000
n181,43.1365455,-88.7221335,tI2,50000
n182,43.1630746,-88.574255,tI2,50000
n183,44.2212573,-89.9558671,tF2,50000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n198,44.4091049,-87.539651,tA4,250000
n198,44.4091049,-87.539651,tK4,250000
n199,42.6328185,-89.946068,tF2,50000
n201,42.7853435,-90.2565166,tF2,50000
n203,42.6533571,-90.2918458,tA3,150000
n203,42.6533571,-90.2918458,tK3,150000
n204,45.2609184,-89.1320129,tF2,50000
n207,44.115082,-87.879446,tK3,150000
n208,44.115082,-87.879446,tA3,150000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n219,43.9791091,-87.8015843,tA4,250000
n219,43.9791091,-87.8015843,tK4,250000
n224,44.9580832,-89.767959,tF2,50000
n227,44.834921,-90.262512,tA4,250000
n227,44.834921,-90.262512,tK4,250000
n229,45.032389,-90.121009,tD3,150000
n229,45.032389,-90.121009,tN3,150000
