#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n78,45.4788,-91.834341,tA4,250000
n78,45.4788,-91.834341,tK4,250000
n83,44.272017,-87.971349,tA4,250000
n83,44.272017,-87.971349,tK4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n111,44.122421,-88.112622,tA3,150000
n111,44.122421,-88.112622,tK3,150000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n115,45.0032736,-90.3526429,tA3,150000
n115,45.0032736,-90.3526429,tK3,150000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tD4,250000
n124,44.6407302,-90.3771428,tN4,250000
n127,43.2627427,-89.4217487,tD3,150000
n127,43.2627427,-89.4217487,tN3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n139,43.487582,-88.432642,tA4,250000
n139,43.487582,-88.432642,tK4,250000
n140,43.5123201,-88.7754202,tA2,50000
n140,43.5123201,-88.7754202,tK2,50000
n141,43.3984461,-88.6812317,tA2,50000
n141,43.3984461,-88.6812317,tK2,50000
n142,44.7366839,-87.5027549,tD3,150000
n142,44.7366839,-87.5027549,tN3,150000
n144,45.1470211,-91.6660948,tA2,50000
n144,45.1470211,-91.6660948,tK2,50000
n146,45.0086159,-91.7608218,tD2,50000
n146,45.0086159,-91.7608218,tN2,50000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n155,43.686573,-88.398594,tD4,250000
n155,43.686573,-88.398594,tN4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tD3,150000
n159,43.862695,-88.521648,tN3,150000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n165,43.0065857,-90.602897,tA2,50000
n165,43.0065857,-90.602897,tK2,50000
n166,43.7013946,-89.051151,tK2,50000
n167,43.7057395,-89.0510134,tA2,50000
n174,44.2238278,-91.0851155,tA2,50000
n174,44.2238278,-91.0851155,tK2,50000
n176,44.4365416,-90.9365416,tA2,50000
n176,44.4365416,-90.9365416,tK2,50000
n179,42.973292,-88.775482,tD4,250000
n179,42.973292,-88.775482,tN4,250000
n183,44.2212573,-89.9558671,tA2,50000
n183,44.2212573,-89.9558671,tK2,50000
n187,44.3673969,-87.665803,tA3,150000
n187,44.3673969,-87.665803,tK3,150000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n200,42.6533571,-90.2918458,tK4,250000
n203,42.6533571,-90.2918458,tA4,250000
n204,45.2609184,-89.1320129,tA2,50000
n204,45.2609184,-89.1320129,tK2,50000
n209,44.090497,-87.870988,tA3,150000
n209,44.090497,-87.870988,tK3,150000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n218,43.922701,-87.868523,tD4,250000
n218,43.922701,-87.868523,tN4,250000
n226,44.901323,-89.958202,tD3,150000
