#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n76,45.505208,-91.755447,tD3,150000
n76,45.505208,-91.755447,tN3,150000
n79,45.4095924,-92.0364009,tD1,30000
n79,45.4095924,-92.0364009,tN1,30000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n82,44.3279734,-87.9729226,tA3,150000
n82,44.3279734,-87.9729226,tK3,150000
n85,44.540205,-87.789123,tD4,250000
n85,44.540205,-87.789123,tN4,250000
n87,44.340874,-88.133287,tA3,150000
n87,44.340874,-88.133287,tK3,150000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n103,45.762307,-92.6310929,tK1,30000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n107,44.238873,-88.057052,tA4,250000
n107,44.238873,-88.057052,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n113,44.9659247,-90.9746861,tA1,30000
n113,44.9659247,-90.9746861,tK1,30000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n115,45.0032736,-90.3526429,tD2,50000
n115,45.0032736,-90.3526429,tN2,50000
n120,44.705272,-90.435282,tA2,50000
n120,44.705272,-90.435282,tK2,50000
n121,44.5239,-90.7487243,tA1,30000
n121,44.5239,-90.7487243,tK1,30000
n122,45.0173606,-90.3556863,tD2,50000
n122,45.0173606,-90.3556863,tN2,50000
n123,42.7889219,-89.8135536,tD4,250000
n123,42.7889219,-89.8135536,tN4,250000
n124,44.6407302,-90.3771428,tA2,50000
n124,44.6407302,-90.3771428,tK2,50000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD4,250000
n134,43.1255927,-89.5511386,tN4,250000
n137,43.574064,-88.450539,tD4,250000
n137,43.574064,-88.450539,tN4,250000
n138,43.2343009,-88.966056,tA2,50000
n138,43.2343009,-88.966056,tK2,50000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n142,44.7366839,-87.5027549,tD2,50000
n142,44.7366839,-87.5027549,tN2,50000
n144,45.1470211,-91.6660948,tD2,50000
n144,45.1470211,-91.6660948,tN2,50000
n146,45.0086159,-91.7608218,tA1,30000
n146,45.0086159,-91.7608218,tK1,30000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n155,43.686573,-88.398594,tA3,150000
n155,43.686573,-88.398594,tK3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tD2,50000
n164,42.864588,-90.6961853,tN2,50000
n166,43.7013946,-89.051151,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n171,42.6461277,-89.3870026,tA2,50000
n171,42.6461277,-89.3870026,tK2,50000
n176,44.4365416,-90.9365416,tA1,30000
n176,44.4365416,-90.9365416,tK1,30000
n177,44.1261241,-90.9966341,tA2,50000
n177,44.1261241,-90.9966341,tK2,50000
n178,44.4013418,-91.1053851,tD1,30000
n178,44.4013418,-91.1053851,tN1,30000
n179,42.973292,-88.775482,tD2,50000
n179,42.973292,-88.775482,tN2,50000
n180,42.868704,-88.868785,tD2,50000
n180,42.868704,-88.868785,tN2,50000
n183,44.2212573,-89.9558671,tA2,50000
n183,44.2212573,-89.9558671,tK2,50000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA4,250000
