  
  -----------------------------------------------
  NLP Solver 
  Argonne National Laboratory, 2016
  -----------------------------------------------


  Linear system solver ------	 Ma57.

solving ...
1st stage 156 variables, 0 equality constraints, 0 inequality constraints.
2nd stage (use 1st scenario): 1212 variables, 1212 equality constraints, 0 inequality constraints.
858 scenarios.
Total 1006524 variables, 1006368 equality constraints, 0 inequality constraints. 

 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 10	 2.9650025e+06  3.00e-05  7.55e+00  0.00e+00  -2.5  1.17e+01     -0.2	 1.00e+00  1.00e+00-b   1     - 	1.82e-12  0.00e+00   2.22e+04d  2.22e+04  9.62e-11  9.62e-11      15        0
 11	 2.7591668e+06  1.67e-02  2.58e+03  0.00e+00  -2.5  2.75e+02     -0.7	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   3.02e+05d  3.02e+05  2.90e-08  2.90e-08      16        0
 12	 2.7994545e+06  4.43e-03  3.04e+04  0.00e+00  -2.5  1.37e+02     -0.3	 1.00e+00  1.00e+00-c   1     - 	5.65e-10  0.00e+00  -2.24e+05d -2.24e+05  7.22e-09  7.22e-09      18        0
 13	 2.7411909e+06  1.30e-03  2.25e+04  0.00e+00  -2.5  8.34e+01     -0.7	 1.00e+00  1.00e+00-b   1     - 	6.48e-10  0.00e+00   2.37e+05d  2.37e+05  5.62e-09  5.62e-09      19        0
 14	 2.5732116e+06  8.42e-04  3.70e+02  0.00e+00  -2.5  3.73e+01     -0.3	 1.00e+00  1.00e+00-b   1     - 	2.00e-10  0.00e+00   3.97e+05d  3.97e+05  8.39e-10  8.39e-10      21        0
 15	 2.4574053e+06  2.22e-03  7.99e+01  0.00e+00  -2.5  3.31e+01     0.1	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   1.57e+05d  1.57e+05  4.98e-10  4.98e-10      23        0
 16	 2.3877995e+06  7.85e-04  1.32e+02  0.00e+00  -2.5  5.09e+01     -0.4	 1.00e+00  1.00e+00-b   1     - 	2.58e-11  0.00e+00   9.46e+04d  9.46e+04  1.22e-09  1.22e-09      24        0
 17	 2.3212879e+06  2.43e-03  1.40e+02  0.00e+00  -2.5  3.00e+03     -0.8	 1.00e+00  1.56e-02-o   7     - 	1.53e-05  0.00e+00   1.20e+07d  1.20e+07  2.10e-06  2.10e-06      25        0
 18	 2.2445761e+06  3.60e-03  1.80e+02  0.00e+00  -2.5  1.84e+02     -1.3	 1.00e+00  1.00e+00-o   1     - 	1.91e-11  0.00e+00   1.85e+05d  1.85e+05  8.93e-09  8.93e-09      26        0
 19	 2.1708699e+06  2.19e-03  3.64e+01  0.00e+00  -2.5  3.12e+01     -0.9	 1.00e+00  1.00e+00-b   1     - 	1.42e-11  0.00e+00   9.00e+04d  9.00e+04  8.88e-10  8.88e-10      28        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 20	 2.0787971e+06  6.32e-03  7.39e+01  0.00e+00  -2.5  8.84e+01     -1.4	 1.00e+00  1.00e+00-o   1     - 	7.53e-12  0.00e+00   1.30e+05d  1.30e+05  1.00e-08  1.00e-08      29        0
 21	 1.9864130e+06  1.76e-03  3.49e+01  0.00e+00  -2.5  3.38e+01     -0.9	 1.00e+00  1.00e+00-b   1     - 	5.46e-12  0.00e+00   6.79e+04d  6.79e+04  1.61e-09  1.61e-09      31        0
 22	 1.8690239e+06  3.09e-03  1.63e+02  0.00e+00  -2.5  9.94e+01     -1.4	 1.00e+00  1.00e+00-o   1     - 	1.27e-11  0.00e+00   1.53e+05d  1.53e+05  1.20e-08  1.20e-08      32        0
 23	 1.7658979e+06  4.86e-04  4.80e+01  0.00e+00  -2.5  4.29e+01     -1.0	 1.00e+00  1.00e+00-b   1     - 	1.21e-11  0.00e+00   7.52e+04d  7.52e+04  1.94e-09  1.94e-09      34        0
 24	 1.6422665e+06  2.62e-03  1.13e+02  0.00e+00  -2.5  1.28e+02     -1.5	 1.00e+00  1.00e+00-o   1     - 	7.28e-12  0.00e+00   1.65e+05d  1.65e+05  1.23e-08  1.23e-08      35        0
 25	 1.4712801e+06  3.59e-03  1.63e+02  0.00e+00  -2.5  1.92e+02     -1.9	 1.00e+00  1.00e+00-o   1     - 	7.28e-12  0.00e+00   2.21e+05d  2.21e+05  2.92e-08  2.92e-08      36        0
 26	 1.4555708e+06  3.48e-03  1.83e+02  0.00e+00  -2.5  4.15e+04     -2.4	 1.00e+00  3.12e-02-o   6     - 	1.91e-06  0.00e+00   1.22e+06d  1.22e+06  7.43e-05  7.43e-05      37        0
 27	 1.3375093e+06  1.87e-02  4.31e+03  0.00e+00  -2.5  7.14e+03     -2.9	 1.00e+00  1.00e+00-o   1     - 	1.16e-10  0.00e+00   2.54e+05d  2.54e+05  2.50e-06  2.50e-06      38        0
 28	 1.2501951e+06  4.27e-02  1.37e+04  0.00e+00  -2.5  1.84e+03     -2.5	 1.00e+00  1.00e+00-o   1     - 	1.86e-09  0.00e+00  -1.02e+06d -1.02e+06  6.41e-07  6.41e-07      40        0
 29	 1.2508570e+06  1.07e-02  1.42e+04  0.00e+00  -2.5  8.02e+02     -2.0	 1.00e+00  1.00e+00-c   1     - 	9.31e-10  0.00e+00   2.15e+05d  2.15e+05  6.27e-08  6.27e-08      42        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 30	 1.5450031e+06  2.15e-02  2.19e+04  0.00e+00  -2.5  3.46e+03     -1.6	 1.00e+00  2.50e-01-c   3     - 	1.19e-07  0.00e+00  -6.97e+05d -6.97e+05  5.59e-07  5.59e-07      44        0
 31	 1.5054507e+06  1.42e-02  2.54e+04  0.00e+00  -2.5  2.99e+03     -2.1	 1.00e+00  2.50e-01-b   3     - 	2.98e-08  0.00e+00  -1.72e+06d -1.72e+06  7.56e-07  7.56e-07      45        0
 32	 1.5140595e+06  4.51e-02  2.20e+04  0.00e+00  -2.5  2.63e+02     -0.8	 1.00e+00  1.25e-01-c   4     - 	1.49e-08  0.00e+00   4.06e+06d  4.06e+06  2.76e-08  2.76e-08      48        0
 33	 1.3881539e+06  3.91e-02  4.43e+04  0.00e+00  -2.5  8.32e+02     -1.2	 1.00e+00  5.00e-01ro   2     - 	1.49e-08  0.00e+00   1.79e+06d  1.79e+06  2.79e-07  2.79e-07      49        0
 34	 1.4126347e+06  2.30e-01  4.50e+04  0.00e+00  -2.5  1.38e+02     -0.8	 1.00e+00  5.00e-01-c   2     - 	7.45e-09  0.00e+00   4.36e+06d  4.36e+06  1.27e-08  1.27e-08      51        0
 35	 1.4440441e+06  1.72e-01  7.55e+04  0.00e+00  -2.5  2.87e+01     2.3	 1.00e+00  2.50e-01-c   3     - 	7.15e-07  0.00e+00  -8.98e+07d -8.98e+07  4.49e-10  4.49e-10      56        0
 36	 1.3136305e+06  3.90e-02  5.03e+05  0.00e+00  -2.5  2.24e+01     1.8	 1.00e+00  1.00e+00-b   1     - 	5.96e-08  0.00e+00   1.59e+07d  1.59e+07  1.98e-10  1.98e-10      57        0
 37	 1.3134626e+06  7.16e-03  6.23e+03  0.00e+00  -2.5  1.08e+00     1.4	 1.00e+00  1.00e+00-b   1     - 	2.98e-08  0.00e+00  -1.75e+05d -1.75e+05  7.26e-13  7.26e-13      58        0
 38	 1.3075193e+06  4.98e-04  8.21e+02  0.00e+00  -2.5  1.90e+00     0.9	 1.00e+00  1.00e+00-b   1     - 	9.31e-10  0.00e+00   7.86e+03d  7.86e+03  1.87e-12  1.87e-12      59        0
 39	 1.2913362e+06  2.51e-05  7.32e+01  0.00e+00  -2.5  6.10e+00     0.4	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   1.81e+04d  1.81e+04  1.55e-11  1.55e-11      60        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 40	 1.2716985e+06  9.94e-05  1.99e+01  0.00e+00  -2.5  1.09e+01     -0.1	 1.00e+00  1.00e+00-o   1     - 	7.28e-12  0.00e+00   2.43e+04d  2.43e+04  4.77e-11  4.77e-11      61        0
 41	 1.2603928e+06  2.84e-04  2.03e+01  0.00e+00  -2.5  1.18e+01     -0.5	 1.00e+00  1.00e+00-o   1     - 	3.64e-12  0.00e+00   1.66e+04d  1.66e+04  6.35e-11  6.35e-11      62        0
 42	 1.2571414e+06  1.23e-05  1.21e+01  0.00e+00  -2.5  1.61e+01     -1.0	 1.00e+00  1.00e+00-b   1     - 	7.30e-12  0.00e+00   4.92e+03d  4.92e+03  7.30e-11  7.30e-11      63        0
 43	 1.2521098e+06  6.72e-06  1.13e+00  0.00e+00  -2.5  3.57e+01     -1.5	 1.00e+00  1.00e+00-o   1     - 	9.09e-13  0.00e+00   5.37e+03d  5.37e+03  4.17e-10  4.17e-10      64        0
 44	 1.2403839e+06  9.36e-05  3.09e+00  0.00e+00  -3.8  1.06e+02     -2.0	 1.00e+00  1.00e+00-o   1     - 	1.82e-12  0.00e+00   1.24e+04d  1.24e+04  1.72e-10  1.72e-10      65        0
 45	 1.2046425e+06  2.96e-03  5.34e+02  0.00e+00  -3.8  1.13e+03     -2.5	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   5.12e+04d  5.12e+04  4.92e-09  4.92e-09      66        0
 46	 1.1787319e+06  2.12e-03  1.06e+03  0.00e+00  -3.8  3.26e+02     -2.0	 1.00e+00  1.00e+00-b   1     - 	1.16e-10  0.00e+00  -1.96e+03d -1.96e+03  4.80e-10  4.80e-10      68        0
 47	 1.1463847e+06  1.40e-03  9.03e+02  0.00e+00  -3.8  4.10e+02     -2.5	 1.00e+00  1.00e+00-o   1     - 	1.16e-10  0.00e+00   4.40e+04d  4.40e+04  1.83e-09  1.83e-09      69        0
 48	 1.0863922e+06  3.98e-02  2.92e+03  0.00e+00  -3.8  1.14e+03     -3.0	 1.00e+00  1.00e+00-o   1     - 	5.82e-11  0.00e+00   1.76e+05d  1.76e+05  3.62e-08  3.62e-08      70        0
 49	 1.0792707e+06  2.31e-02  1.20e+03  0.00e+00  -3.8  1.28e+02     -0.8	 1.00e+00  5.00e-01rb   2     - 	1.16e-10  0.00e+00  -1.46e+05d -1.46e+05  1.32e-10  1.32e-10      74        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 50	 1.0411050e+06  5.61e-03  3.76e+02  0.00e+00  -3.8  4.51e+01     -1.2	 1.00e+00  1.00e+00-b   1     - 	7.02e-11  0.00e+00   8.78e+04d  8.78e+04  2.46e-11  2.46e-11      75        0
 51	 1.0408761e+06  5.59e-03  3.75e+02  0.00e+00  -3.8  8.72e+02     -1.7	 1.00e+00  3.91e-03-o   9     - 	2.44e-04  0.00e+00   5.55e+05d  5.55e+05  2.71e-08  2.71e-08      76        0
 52	 1.0059599e+06  2.04e-03  9.51e+02  0.00e+00  -3.8  1.22e+03     -2.2	 1.00e+00  1.00e+00-b   1     - 	1.16e-10  0.00e+00   1.08e+05d  1.08e+05  3.94e-09  3.94e-09      77        0
 53	 1.0052877e+06  1.91e-03  9.63e+02  0.00e+00  -3.8  2.84e+02     -1.8	 1.00e+00  6.25e-02-b   5     - 	7.45e-09  0.00e+00  -1.31e+05d -1.31e+05  6.52e-10  6.52e-10      79        0
 54	 1.0026711e+06  2.10e-03  1.71e+03  0.00e+00  -3.8  4.88e+03     -2.2	 1.00e+00  6.25e-02-o   5     - 	2.38e-07  0.00e+00  -6.25e+05d -6.25e+05  9.15e-08  9.15e-08      80        0
 55	 9.9933284e+05  4.58e-04  7.44e+03  0.00e+00  -3.8  3.91e+02     -1.8	 1.00e+00  1.00e+00-b   1     - 	9.31e-10  0.00e+00   2.10e+04d  2.10e+04  4.43e-10  4.43e-10      82        0
 56	 9.8137107e+05  6.94e-04  5.16e+03  0.00e+00  -3.8  4.23e+02     -2.3	 1.00e+00  1.00e+00-b   1     - 	9.31e-10  0.00e+00   3.96e+04d  3.96e+04  1.10e-09  1.10e-09      83        0
 57	 9.7122977e+05  4.29e-02  5.36e+03  0.00e+00  -3.8  2.37e+03     -2.8	 1.00e+00  5.00e-01-o   2     - 	1.88e-08  0.00e+00   1.54e+05d  1.54e+05  2.85e-08  2.85e-08      84        0
 58	 9.7924989e+05  3.29e-02  8.55e+04  0.00e+00  -3.8  8.28e+00     2.2	 1.00e+00  2.50e-01-c   3     - 	4.43e-06  0.00e+00  -6.10e+06d -6.10e+06  8.63e-12  8.63e-12      91        0
 59	 9.3835057e+05  8.29e-03  3.49e+05  0.00e+00  -3.8  2.53e+00     1.7	 1.00e+00  1.00e+00-b   1     - 	3.75e-07  0.00e+00   1.08e+06d  1.08e+06  3.97e-13  3.97e-13      92        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 60	 9.3329658e+05  1.92e-03  4.13e+04  0.00e+00  -3.8  6.00e-01     1.2	 1.00e+00  1.00e+00-b   1     - 	1.98e-07  0.00e+00  -1.98e+04d -1.98e+04  4.01e-14  4.01e-14      93        0
 61	 9.3225870e+05  1.11e-04  1.98e+03  0.00e+00  -3.8  7.53e-01     0.7	 1.00e+00  1.00e+00-b   1     - 	7.42e-09  0.00e+00   1.27e+03d  1.27e+03  2.59e-14  2.59e-14      94        0
 62	 9.2988787e+05  3.82e-06  5.67e+01  0.00e+00  -3.8  2.23e+00     0.3	 1.00e+00  1.00e+00-b   1     - 	9.41e-11  0.00e+00   2.61e+03d  2.61e+03  1.75e-13  1.75e-13      95        0
 63	 9.2632705e+05  1.25e-05  8.00e+01  0.00e+00  -3.8  6.46e+00     -0.2	 1.00e+00  1.00e+00-o   1     - 	5.82e-11  0.00e+00   4.29e+03d  4.29e+03  7.14e-13  7.14e-13      96        0
 64	 9.2267950e+05  4.17e-05  1.05e+02  0.00e+00  -3.8  1.71e+01     -0.7	 1.00e+00  1.00e+00-o   1     - 	5.82e-11  0.00e+00   4.59e+03d  4.59e+03  2.10e-12  2.10e-12      97        0
 65	 9.1884612e+05  9.73e-05  3.96e+01  0.00e+00  -3.8  3.62e+01     -1.2	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   4.61e+03d  4.61e+03  6.87e-12  6.87e-12      98        0
 66	 9.1395328e+05  1.07e-04  1.51e+00  0.00e+00  -3.8  5.46e+01     -1.6	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   5.67e+03d  5.67e+03  2.76e-11  2.76e-11      99        0
 67	 9.0526328e+05  7.27e-05  1.04e+01  0.00e+00  -3.8  6.34e+01     -2.1	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   9.43e+03d  9.43e+03  1.59e-10  1.59e-10      100        0
 68	 8.8576108e+05  9.76e-05  1.19e+02  0.00e+00  -3.8  1.56e+02     -2.6	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   2.11e+04d  2.11e+04  1.14e-09  1.14e-09      101        0
 69	 8.4680286e+05  7.99e-04  1.71e+03  0.00e+00  -3.8  4.79e+02     -3.1	 1.00e+00  1.00e+00-o   1     - 	1.52e-10  0.00e+00   4.80e+04d  4.80e+04  7.39e-09  7.39e-09      102        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 70	 8.2995974e+05  1.10e-04  2.34e+02  0.00e+00  -3.8  1.09e+02     -2.6	 1.00e+00  1.00e+00-b   1     - 	1.16e-10  0.00e+00   1.44e+04d  1.44e+04  7.54e-10  7.54e-10      104        0
 71	 8.2573522e+05  1.03e-05  3.88e+01  0.00e+00  -3.8  3.95e+01     -2.2	 1.00e+00  1.00e+00-b   1     - 	2.91e-11  0.00e+00   4.29e+03d  4.29e+03  1.08e-10  1.08e-10      106        0
 72	 8.0726615e+05  2.78e-04  2.11e+02  0.00e+00  -3.8  3.75e+02     -2.7	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   1.90e+04d  1.90e+04  3.50e-09  3.50e-09      107        0
 73	 7.8910275e+05  3.36e-04  9.74e+03  0.00e+00  -3.8  1.80e+02     -1.4	 1.00e+00  1.00e+00-o   1     - 	1.80e-10  0.00e+00   2.16e+05d  2.16e+05  6.62e-10  6.62e-10      110        0
 74	 7.8878689e+05  6.91e-05  1.63e+03  0.00e+00  -3.8  2.29e+02     -1.8	 1.00e+00  1.00e+00-b   1     - 	2.56e-10  0.00e+00   1.02e+04d  1.02e+04  1.46e-10  1.46e-10      111        0
 75	 7.8382244e+05  9.09e-06  3.39e+01  0.00e+00  -3.8  1.06e+01     -0.5	 1.00e+00  1.00e+00-b   1     - 	9.63e-12  0.00e+00   3.86e+03d  3.86e+03  2.31e-12  2.31e-12      114        0
 76	 7.5568554e+05  4.39e-04  7.28e+01  0.00e+00  -3.8  6.62e+01     -1.0	 1.00e+00  1.00e+00-o   1     - 	3.64e-12  0.00e+00   2.94e+04d  2.94e+04  8.98e-11  8.98e-11      115        0
 77	 7.2428394e+05  1.01e-03  1.18e+02  0.00e+00  -3.8  5.17e+01     -0.6	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   5.97e+04d  5.97e+04  2.16e-11  2.16e-11      117        0
 78	 6.9749166e+05  1.22e-03  4.43e+01  0.00e+00  -3.8  4.32e+01     -0.1	 1.00e+00  1.00e+00-b   1     - 	1.46e-11  0.00e+00   4.26e+04d  4.26e+04  5.32e-12  5.32e-12      119        0
 79	 6.9466719e+05  2.39e-04  3.01e+01  0.00e+00  -3.8  7.86e+00     -0.6	 1.00e+00  1.00e+00-b   1     - 	1.46e-11  0.00e+00   1.02e+04d  1.02e+04  6.11e-13  6.11e-13      120        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 80	 6.9290729e+05  3.98e-05  1.57e+00  0.00e+00  -3.8  1.09e+01     -1.1	 1.00e+00  1.00e+00-b   1     - 	2.29e-12  0.00e+00   2.36e+03d  2.36e+03  1.21e-12  1.21e-12      121        0
 81	 6.9147531e+05  1.11e-05  6.43e-01  0.00e+00  -3.8  2.38e+01     -1.6	 1.00e+00  1.00e+00-b   1     - 	1.82e-12  0.00e+00   1.68e+03d  1.68e+03  8.22e-12  8.22e-12      122        0
 82	 6.8782478e+05  6.32e-05  3.47e+00  0.00e+00  -3.8  6.77e+01     -2.0	 1.00e+00  1.00e+00-o   1     - 	3.64e-12  0.00e+00   4.15e+03d  4.15e+03  6.73e-11  6.73e-11      123        0
 83	 6.7902300e+05  9.14e-05  2.38e+01  0.00e+00  -3.8  3.01e+02     -2.5	 1.00e+00  1.00e+00-o   1     - 	7.28e-12  0.00e+00   9.38e+03d  9.38e+03  5.21e-10  5.21e-10      124        0
 84	 6.7257461e+05  2.10e-04  4.66e+00  0.00e+00  -3.8  2.53e+02     -2.1	 1.00e+00  1.00e+00-b   1     - 	3.64e-12  0.00e+00   5.99e+03d  5.99e+03  1.70e-10  1.70e-10      126        0
 85	 6.6936373e+05  1.47e-03  1.05e+01  0.00e+00  -3.8  2.51e+02     -1.7	 1.00e+00  1.00e+00-o   1     - 	1.14e-11  0.00e+00   1.07e+04d  1.07e+04  1.26e-10  1.26e-10      128        0
 86	 6.6374183e+05  3.38e-04  2.09e+01  0.00e+00  -3.8  1.22e+02     -2.1	 1.00e+00  1.00e+00-b   1     - 	1.78e-11  0.00e+00   1.43e+03d  1.43e+03  8.36e-11  8.36e-11      129        0
 87	 6.5545360e+05  2.96e-04  6.09e+01  0.00e+00  -3.8  1.41e+02     -2.6	 1.00e+00  1.00e+00-o   1     - 	1.60e-11  0.00e+00   9.47e+03d  9.47e+03  4.75e-10  4.75e-10      130        0
 88	 6.3740830e+05  3.17e-04  2.12e+02  0.00e+00  -3.8  3.52e+02     -3.1	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   2.00e+04d  2.00e+04  3.38e-09  3.38e-09      131        0
 89	 6.0850514e+05  1.51e-03  1.47e+03  0.00e+00  -3.8  1.02e+03     -3.6	 1.00e+00  1.00e+00-o   1     - 	2.33e-10  0.00e+00   3.65e+04d  3.65e+04  1.72e-08  1.72e-08      132        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 90	 6.0107469e+05  4.67e-05  1.73e+01  0.00e+00  -3.8  1.56e+02     -2.3	 1.00e+00  1.00e+00-b   1     - 	2.91e-11  0.00e+00   3.50e+03d  3.50e+03  1.20e-10  1.20e-10      135        0
 91	 5.9572094e+05  7.96e-05  2.12e+01  0.00e+00  -3.8  1.42e+02     -1.8	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   4.91e+03d  4.91e+03  8.36e-11  8.36e-11      137        0
 92	 5.8699821e+05  1.58e-04  1.90e+01  0.00e+00  -3.8  6.58e+01     -1.4	 1.00e+00  1.00e+00-b   1     - 	2.91e-11  0.00e+00   8.98e+03d  8.98e+03  3.07e-11  3.07e-11      139        0
 93	 5.7173142e+05  2.15e-04  1.32e+01  0.00e+00  -3.8  1.57e+02     -1.9	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   1.78e+04d  1.78e+04  1.88e-10  1.88e-10      140        0
 94	 5.5269413e+05  4.49e-04  1.95e+01  0.00e+00  -3.8  2.91e+02     -2.4	 1.00e+00  1.00e+00-o   1     - 	7.28e-12  0.00e+00   2.59e+04d  2.59e+04  5.38e-10  5.38e-10      141        0
 95	 5.3694545e+05  5.48e-04  4.83e+01  0.00e+00  -3.8  3.55e+02     -2.8	 1.00e+00  1.00e+00-o   1     - 	5.82e-11  0.00e+00   2.31e+04d  2.31e+04  1.56e-09  1.56e-09      142        0
 96	 5.2453697e+05  9.17e-03  1.51e+02  0.00e+00  -3.8  8.89e+02     -3.3	 1.00e+00  1.00e+00-o   1     - 	1.46e-11  0.00e+00   4.00e+04d  4.00e+04  1.13e-08  1.13e-08      143        0
 97	 4.9912533e+05  5.01e-03  1.04e+02  0.00e+00  -3.8  1.56e+03     -3.8	 1.00e+00  1.00e+00-b   1     - 	1.30e-11  0.00e+00   2.74e+04d  2.74e+04  1.41e-08  1.41e-08      144        0
 98	 4.8894307e+05  8.65e-04  3.50e+02  0.00e+00  -3.8  9.20e+02     -4.3	 1.00e+00  1.00e+00-o   1     - 	2.91e-11  0.00e+00   1.34e+04d  1.34e+04  2.40e-08  2.40e-08      145        0
 99	 4.8183809e+05  8.45e-04  1.72e+02  0.00e+00  -3.8  6.86e+02     -3.8	 1.00e+00  1.00e+00-b   1     - 	7.28e-12  0.00e+00   6.67e+03d  6.67e+03  6.23e-09  6.23e-09      147        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 100	 4.8089892e+05  1.14e-03  2.07e+02  0.00e+00  -3.8  7.78e+04     -4.3	 1.00e+00  7.81e-03-o   8     - 	3.05e-05  0.00e+00   2.69e+05d  2.69e+05  7.67e-05  7.67e-05      148        0
 101	 4.7378260e+05  3.94e-03  1.06e+02  0.00e+00  -3.8  6.98e+02     -3.9	 1.00e+00  1.00e+00-o   1     - 	7.28e-12  0.00e+00   8.74e+03d  8.74e+03  7.37e-09  7.37e-09      150        0
