#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
38,0.4540951505441761,9.874959251615709e-11,5.5693734070773904e-5,1.3367218995687535e-10,2.5721934785369874e-8,0.013701326150144313,2.3880805099777243e-9,1.1931375653623125e-10,
39,0.42841184745713223,9.980435284503021e-11,5.5214147408720406e-5,1.3271123037562832e-10,1.970550661002871e-8,0.0132767231917776,1.6640474963982435e-9,1.1823041775317363e-10,
40,0.40475898494996915,9.785106200528069e-11,5.472639209869713e-5,1.3190525207544142e-10,1.3784563982046694e-8,0.012865927568154915,1.0743999957077765e-9,1.1617580688799306e-10,
41,0.3823022451562807,9.743122571860116e-11,5.420097373049428e-5,1.325149364352152e-10,1.0064018102204169e-8,0.012462064473983722,7.326133565674112e-10,1.1658778496649093e-10,
42,0.3631842348376764,9.498674921191796e-11,5.3661972046483514e-5,1.3262979304353856e-10,6.48025665581698e-9,0.012064490672555233,4.627830516210875e-10,1.1497001294269057e-10,
43,0.34575777471612185,9.135621047519908e-11,5.312205300357863e-5,1.3098413785255022e-10,4.266444214362816e-9,0.011680048205665799,3.0889046832721243e-10,1.1199012104401182e-10,
44,0.3288487730236472,9.236358976756317e-11,5.25855443576263e-5,1.3192824333438632e-10,3.2776291142736526e-9,0.011313671765838555,2.410681090170994e-10,1.1245982329053778e-10,
45,0.31305841932771405,9.218373635654813e-11,5.212620580172515e-5,1.3194237161226362e-10,2.555390530231379e-9,0.010977480274923124,1.9602873982267573e-10,1.122447553283466e-10,
46,0.29759729002394497,9.22997463432441e-11,5.162940645238046e-5,1.3089984622826906e-10,1.9473384039892207e-9,0.010646975593144689,1.617143297052819e-10,1.1198267243200693e-10,
47,0.28292065236232433,9.159326348630582e-11,5.122857482496793e-5,1.3054760405005993e-10,1.3118254635584554e-9,0.010346685983527209,1.326619373897519e-10,1.118134890505203e-10,
48,0.26851700770188575,9.171506107874195e-11,5.077194443771119e-5,1.3086374555707614e-10,8.822228329332943e-10,0.010044444197431253,1.1586296269834168e-10,1.1230591931757251e-10,
49,0.2545362700866288,9.260372904140574e-11,5.0286062813448696e-5,1.310089492968614e-10,6.21506802461627e-10,0.009745664046635391,1.0696808317237056e-10,1.1277596012010291e-10,
50,0.242772192008872,9.819741654627189e-11,4.990472116662067e-5,1.3303879524115675e-10,5.636725357648356e-10,0.009477623939472933,1.0940975998390368e-10,1.16576680625282e-10,
51,0.23147555781177317,1.0647110205288558e-10,4.9462534209832507e-5,1.3494152103464296e-10,5.541959509314954e-10,0.009205951013822478,1.1495642678890699e-10,1.209373664676064e-10,
52,0.22087981233539686,1.1678317627169213e-10,4.9010823883761344e-5,1.3613479921056656e-10,5.819064062423351e-10,0.008940599870424375,1.227401821258836e-10,1.2534171846950255e-10,
53,0.2106690551036268,1.2402548627018436e-10,4.856395331561575e-5,1.358003892010363e-10,5.753573791581221e-10,0.00868345551052578,1.2767891848400235e-10,1.2675438701274172e-10,
54,0.20094869587497982,1.3655271044005557e-10,4.809244609597664e-5,1.3677885535165982e-10,6.078729958184591e-10,0.008429229093314592,1.3749868135913323e-10,1.2993105689773405e-10,
55,0.1916014790109496,1.4668649166258065e-10,4.760947805464384e-5,1.3712807140532284e-10,6.399917833664887e-10,0.008180203266907542,1.4721126522142242e-10,1.3243533552446328e-10,
56,0.18288014934532862,1.5802377011892113e-10,4.7157777163055e-5,1.367159140942862e-10,6.866489263742255e-10,0.007943777846606806,1.595646981232596e-10,1.342565004943756e-10,
57,0.1745653924209602,1.7609033259787808e-10,4.668981937358558e-5,1.3781604608628174e-10,7.826404594435368e-10,0.007711324157050159,1.7979663198174892e-10,1.3740357149736725e-10,
58,0.16698679779728906,1.9663467431172722e-10,4.6311078460179425e-5,1.3761436509830456e-10,9.435899094124502e-10,0.007500214214305585,2.0852366414823194e-10,1.3930088053783944e-10,
59,0.15965620251461762,2.2283291504001631e-10,4.590239164848512e-5,1.390356136590942e-10,1.2224325657846303e-9,0.007290041791414254,2.528894166624845e-10,1.4304608251563654e-10,
60,0.15257914259369335,2.650444852285642e-10,4.545565264992112e-5,1.4190335693081928e-10,1.7010058186360682e-9,0.0070796380729958915,3.20789680708315e-10,1.499532690692153e-10,
61,0.14585419735368912,3.313338076689677e-10,4.499775945974902e-5,1.4449959584920709e-10,2.4897827689311025e-9,0.006873361014979162,4.26202630137495e-10,1.609905873039125e-10,
62,0.1397124625510715,4.4045741991829413e-10,4.4539148102745605e-5,1.5371650320843836e-10,3.822265025535064e-9,0.006672764172618329,6.016572097864329e-10,1.7777039347944535e-10,
63,0.13381074541623622,5.833307994367295e-10,4.4083052023233565e-5,1.5828558634075023e-10,5.6390098310583886e-9,0.006477873259344531,8.507793035039343e-10,1.9260708146083494e-10,
64,0.12824465101805518,8.020523966642219e-10,4.363421522622697e-5,1.6296415963673502e-10,8.86351721265168e-9,0.006289242924051308,1.2855594434686194e-9,2.112074970020859e-10,
65,0.12293760437496278,1.1030657334722244e-9,4.318731601054122e-5,1.6683857109302077e-10,1.4202050176451639e-8,0.006105793417897119,1.9775624257817025e-9,2.308351975443004e-10,
66,0.11788620427502033,1.5283035274387233e-9,4.274371533794205e-5,1.699877297367651e-10,2.3397081703540163e-8,0.005927505799475654,3.0763899827147603e-9,2.5254806354784797e-10,
67,0.11310413179030704,2.153641388268146e-9,4.2304477807764586e-5,1.735419907399052e-10,3.9152640690776535e-8,0.005754310819168808,4.85914548923517e-9,2.787804090566225e-10,
68,0.10851721513828806,3.183594929327817e-9,4.1869854225324335e-5,1.652664144102544e-10,6.664218812474769e-8,0.0055859745019235145,7.561147218742006e-9,3.088737186912101e-10,
69,0.10425525370745696,4.36219205373341e-9,4.144077003533698e-5,1.6865940611068157e-10,1.0687634695505947e-7,0.005422569178985503,1.129039263415324e-8,3.2635571709362234e-10,
70,0.10029340449889954,6.116139571914882e-9,4.1018384832017794e-5,1.7250448808605742e-10,1.6815534606230988e-7,0.005263763151654995,1.6970215425069252e-8,3.5183941527099427e-10,
71,0.09672157636611459,8.454974214301204e-9,4.0603102764698326e-5,1.6243381588307485e-10,2.5680585502012686e-7,0.005109328509305501,2.447010793443649e-8,3.65778916419802e-10,
72,0.09352872681606503,9.408490334041099e-9,4.0195747984479826e-5,1.5152237850580298e-10,3.331181239382927e-7,0.004959151157924605,2.971039756613284e-8,3.234568597731595e-10,
73,0.08999914230470304,1.0516138557558265e-8,3.9858462061385156e-5,1.4527892640633816e-10,4.3269258458769295e-7,0.004822958788689136,3.482577451575679e-8,2.893003336066851e-10,
74,0.0864380336675248,1.341197342255353e-8,3.9435451522925044e-5,1.450412836597295e-10,6.079743798663765e-7,0.004679575745054483,4.5081147771848327e-8,2.841946621951413e-10,
75,0.08328596167709112,1.6298188095080377e-8,3.9143344001552614e-5,1.443963808647374e-10,8.092988501381315e-7,0.004555393546879298,5.56575012947263e-8,2.702374541495605e-10,
76,0.08056268243069672,1.6495834855041195e-8,3.879917043207392e-5,1.429475448207448e-10,9.080111996424073e-7,0.0044261903364293245,5.870462745734083e-8,2.34278230361049e-10,
77,0.07761877608008504,1.6786754948152043e-8,3.850281701374688e-5,1.405846567272111e-10,1.0338620750982757e-6,0.004307436950122903,6.251014740353831e-8,2.0929365361341514e-10,
78,0.07479882274519273,2.091547700788197e-8,3.8201250937793076e-5,1.4326232728154634e-10,1.434614114637183e-6,0.004191251455486335,7.985889667406701e-8,2.1197085493364445e-10,
79,0.0722351177636838,2.9016021198721123e-8,3.785622585430466e-5,1.4891129845732083e-10,2.253012968801511e-6,0.004072077252566148,1.0878152029289111e-7,2.285308489257966e-10,
80,0.06977956674153508,4.211975420681795e-8,3.751858936697754e-5,1.5195297380893175e-10,3.6779537956448567e-6,0.00395705982821655,1.4362391406917355e-7,2.5225363250331703e-10,
81,0.0678787124633673,5.648747053333175e-8,3.7167026535329915e-5,1.596886802320207e-10,5.309407105822024e-6,0.003842506115034472,1.6993249530171031e-7,2.673432949246389e-10,
82,0.06769868853647394,8.757088083913917e-8,3.681904046998152e-5,1.725452404984858e-10,7.817421688236807e-6,0.003729094125573227,2.0614260325527888e-7,3.14001802334356e-10,
83,0.06539073251577535,1.2595224423737426e-7,3.651089537254053e-5,1.730257685617415e-10,9.927060106455759e-6,0.0036264451023520373,2.34479297477968e-7,3.4276917113568023e-10,
84,0.06339520000503034,1.972045946288232e-7,3.6249687805019894e-5,1.783402516932547e-10,1.3477565836226769e-5,0.0035308514165697633,2.8840578866859e-7,3.930050511369242e-10,
85,0.06249847250902185,2.7171560032281297e-7,3.594140077322747e-5,1.7703811774728676e-10,1.6177047223350607e-5,0.0034321977249157005,3.095757881557457e-7,4.071496030618804e-10,
86,0.06363877130995733,4.0550985302781654e-7,3.562039278507476e-5,1.80284038871787e-10,2.0864582949242632e-5,0.003334077189022014,3.612169663681861e-7,4.5244960165164993e-10,
87,0.07320403267248483,5.686041941964714e-7,3.529180995062847e-5,1.81682983721528e-10,2.4947789409641876e-5,0.003235679074856353,3.9179623970578e-7,4.786050000716407e-10,
88,0.10292776228082974,8.499880244208105e-7,3.4977488943880284e-5,1.7192372109083276e-10,3.110166354839165e-5,0.0031389853515256467,4.256615200682577e-7,5.243678330781017e-10,
89,0.11010901545426241,1.17542994542363e-6,3.4627878735656254e-5,1.7096738506499128e-10,4.148345456726309e-5,0.003045862067533521,4.966621508349012e-7,5.403057886812937e-10,
90,0.21561749705131347,2.0396038275908685e-6,3.439699155647868e-5,1.7232427957315037e-10,5.898600549829193e-5,0.00295703168837969,6.231323040170104e-7,6.683037611424892e-10,
91,0.2099316047397154,3.6652260105109673e-6,3.408853990350221e-5,1.7094261642219985e-10,0.00010315499439935455,0.002872956246429386,9.535892929504998e-7,8.53375446624887e-10,
92,0.3703573597215478,6.69421144613965e-6,3.3849970937298525e-5,1.7498282645512236e-10,0.00018371543796887263,0.0027880067188972195,1.482989641867904e-6,1.1103849658116372e-9,
93,0.4078060908138139,1.0170205954878957e-5,3.353852231062553e-5,1.8133948461302348e-10,0.00027428370041125564,0.002704653423988194,1.9467514668374806e-6,1.2403753729783073e-9,
94,0.613517962272482,1.792267392754784e-5,3.330337823726297e-5,1.9786437106692036e-10,0.0004058358805065812,0.002622837947278887,2.566571761603647e-6,1.6127620609270802e-9,
95,0.6819886596904564,4.049671085927257e-5,3.295011736092428e-5,2.365631858480812e-10,0.0007872454347263091,0.0025430064985208366,4.486917921888764e-6,2.7490493732103095e-9,
96,0.6340180968030231,7.21936369755542e-5,3.257239707221565e-5,2.397690630393455e-10,0.0011829355262873056,0.00246644259354242,5.9566258195233525e-6,3.626382551173237e-9,
97,0.5887157201621714,0.00014170279859937075,3.216509482969952e-5,2.2140858793248847e-10,0.001936820177378567,0.0023895752971001584,8.536056343400298e-6,5.169717304304301e-9,
98,0.6664009140643192,0.0002814544165764746,3.1835651926647766e-5,2.1416062711455047e-10,0.003808404743634617,0.002318581147774679,1.4713470615902498e-5,7.49963167881439e-9,
99,0.991031013481599,0.0004525378581605546,3.151136582932138e-5,2.1573445588886914e-10,0.006092145007005439,0.0022482080001754714,2.0706724349058305e-5,8.925971291685555e-9,
100,1.5160390824134602,0.0009007348935128877,3.1196706051610526e-5,2.087124863144039e-10,0.010136351939019225,0.0021793729350215296,3.0267051295849157e-5,1.3023855884669177e-8,
101,1.3720370724390163,0.0017193965402612476,3.0890957505859815e-5,1.9743760237611736e-10,0.01923795994545607,0.002117503048223592,5.034938682550989e-5,1.8280020912306132e-8,
102,1.4677488617058676,0.0034746233995967797,3.056788871266e-5,1.9676519947798354e-10,0.038546210464779566,0.0020546502406505493,8.853031450055838e-5,2.7264571608088336e-8,
103,1.4449983413972558,0.005389372382908533,3.0291876933723925e-5,1.7634440491294765e-10,0.058476549840258386,0.0019967966150108173,0.00011667677985493129,3.0295297995121616e-8,
104,1.9287450098383843,0.008615818463331553,2.9988471935805524e-5,1.6901609466590168e-10,0.09089723464338183,0.0019377202046138226,0.00015792616950281895,3.495374844364499e-8,
105,1.03028309410412,0.015220187537885505,2.96556843730669e-5,1.691781244825018e-10,0.16022296233520145,0.001878523419947329,0.00024386354716610136,4.6052539272675606e-8,
106,2.356851999332606,0.028220988044364716,2.9379512668329987e-5,1.8698950557663783e-10,0.30080682211651016,0.0018240913901864937,0.00040833968576094794,6.586306145582624e-8,
107,2.9996002631309353,0.048158218896126606,2.9086937154721127e-5,2.0011051536748397e-10,0.46163721200518343,0.001769012848345818,0.0005593430677473581,9.048975614162117e-8,
108,1.8922686257458325,0.08372817292241269,2.87602155551836e-5,2.1790158818684845e-10,0.7696667456140278,0.001714418394964463,0.0008370820962906359,1.3580873109387266e-7,
109,2.7656152730610977,0.15757310712615016,2.8450053849907633e-5,2.2205227854043513e-10,1.4880265832558266,0.0016610558030330275,0.001443968460603804,2.349847054796079e-7,
110,0.5829818634260403,0.10982068066108823,2.817688359063965e-5,1.8298814797789848e-10,1.8844535595891672,0.001612916988061067,0.0017080579423395098,2.3455299561977674e-7,
111,1.637649674249212,0.12108975219055915,2.7957089555276508e-5,1.6272736238545792e-10,2.2875770516970304,0.001568333780214768,0.001963474684521485,2.285814239955455e-7,
112,1.0246289262175643,0.06567042044625054,2.762923765437331e-5,1.4929200766385448e-10,1.99837223923725,0.0015189800067654164,0.001643302199749856,1.6175423711576878e-7,
113,1.798577595943046,0.07846062827847669,2.7366042804609272e-5,1.4690727888807874e-10,2.1434174410719677,0.0014728850182424923,0.0016248015959992748,1.6031272876577364e-7,
114,1.0613518712618502,0.07089183454967267,2.7067930940199383e-5,1.4323994542014512e-10,2.557891166016068,0.0014270592864963885,0.0018122708994357712,1.5201802478257492e-7,
115,2.222844627929428,0.07294906054884895,2.6777087686916272e-5,1.4093562106726362e-10,2.8696016176771746,0.0013822376614523952,0.0019115739986296084,1.3580982365354766e-7,
116,0.716415702288341,0.04320599353184394,2.647466375020459e-5,1.3860257808650677e-10,2.403412078306716,0.0013386353061554676,0.001530512716678953,9.230705408459583e-8,
117,1.6218277155673508,0.048913924004911596,2.623591446600281e-5,1.4010207776856896e-10,2.474785883916922,0.0012980531848487277,0.0014671702230968852,8.86775061390196e-8,
118,0.37612285141268,0.03506405275660989,2.600556406103854e-5,1.416528194843193e-10,2.303272790230394,0.0012576920628813684,0.0013034443579742364,6.697460619851419e-8,
119,1.4438174977837985,0.03128864416889552,2.5915668561112323e-5,1.4568545062627182e-10,1.943662115887681,0.0012180666307528287,0.0010528215004924086,5.4192050326688275e-8,
120,2.2737164263598046,0.030290065260489198,2.564307001411905e-5,1.4757451992362552e-10,1.7615669782993297,0.0011794944012991423,0.0009059884783353769,4.672436120216386e-8,
121,0.13937479578717865,0.02868030461445128,2.5349721880874437e-5,1.5032438470601447e-10,1.6744014070069795,0.001142053536257818,0.0008119936217039587,4.196457979779665e-8,
122,0.5414719896667385,0.03030141195453432,2.534532596909657e-5,1.5697984110319043e-10,1.6504846416953305,0.0011057374856962166,0.0007574912631386397,3.922890468919997e-8,
123,1.7899447197722678,0.04233659830510341,2.541663851786284e-5,1.6096217514361073e-10,2.146606173617501,0.0010705183981160147,0.0009306511977313762,4.826756125898971e-8,
124,0.030038400816765603,0.042006443518451675,2.5025501975989562e-5,1.5361971473360525e-10,2.6817810215709263,0.0010363684384082394,0.001106965294171584,4.842609689382788e-8,
125,0.034382950862670965,0.04222800127754903,2.4685438304077035e-5,1.4608054757632908e-10,3.0406222870623965,0.0010055109164797663,0.0012097248785501004,4.485450097650348e-8,
126,0.056228678218042324,0.03878290336843206,2.434948547327074e-5,1.4144976369955614e-10,3.1376202780126357,0.0009745834135782464,0.0011946154526522766,3.732851484823868e-8,
127,0.10826421714426335,0.035241076741911674,2.4015081976899498e-5,1.390083282007402e-10,3.178743920525421,0.000943770405869901,0.0011581295241743176,3.073166328658879e-8,
128,0.17217450105184448,0.03248230020935606,2.367435583759234e-5,1.3815066030542184e-10,3.280977489017609,0.0009136109047363215,0.0011485815009359174,2.5910856005213365e-8,
129,0.24923328184101112,0.029789381823661774,2.3339211901302404e-5,1.3806379151325994e-10,3.413330094577153,0.0008842906611519984,0.0011571461795787201,2.213565426290368e-8,
130,0.3321025651682441,0.026042331364484406,2.3020861105658756e-5,1.3677184507873253e-10,3.3617846133678437,0.0008558416907252293,0.0010931415959251933,1.763597534238711e-8,
131,0.41755133960081336,0.02277858139377555,2.271443765365879e-5,1.3578878857906893e-10,3.258706221975053,0.0008282583103850269,0.001008983342514554,1.3826225719847133e-8,
132,0.38441492207496475,0.020489930123108378,2.2444920144062243e-5,1.3390156172549966e-10,3.256086911873616,0.0008029042275205582,0.0009647029494963227,1.1278980145642481e-8,
133,0.4255883981315893,0.01821490592925752,2.2181934366716353e-5,1.3457600541841076e-10,3.17053341598196,0.0007779525990799,0.0008863122939517788,8.804548013828149e-9,
134,0.5392755686730947,0.01669682132020652,2.1915091386356557e-5,1.3427909678059325e-10,3.0704375466551537,0.0007530910650876619,0.0007926099746781576,6.735460169909896e-9,
135,0.679458079202436,0.015837822288200146,2.164441656798871e-5,1.3460141755020445e-10,3.0633312286073164,0.0007287859011118145,0.0007316163712170577,5.360413745912852e-9,
136,0.8599984014486058,0.015294369496075525,2.1376979655199315e-5,1.350005956928279e-10,3.130540510299072,0.0007051656503457935,0.0006936954183994452,4.37505088363219e-9,
137,1.0795033113378185,0.014613780604594324,2.1115660982002435e-5,1.3428522446942985e-10,3.101860050985614,0.0006822610146348438,0.0006270470600524679,3.3968809386566413e-9,
138,1.0544481945648683,0.013983775449017693,2.0813116417835782e-5,1.324788405452529e-10,3.054509616210751,0.0006587604733555333,0.0005628782342747938,2.640855990755915e-9,
139,1.1815175373691849,0.013319166769563974,2.05908034829765e-5,1.3237105350769455e-10,2.9723543294588457,0.0006383480715134521,0.0004965930828162182,2.0243431877041226e-9,
140,1.687913920573073,0.01296032529883098,2.0355591283419485e-5,1.327443158036809e-10,2.8919280279940645,0.0006179286896571442,0.0004325509433716693,1.5437590870887826e-9,
141,0.45906044371570776,0.01233857418490957,2.0115446975801867e-5,1.3259861187514454e-10,2.7827826364666444,0.0005978852021561948,0.0003691652510493647,1.1640666705589784e-9,
142,1.2678848963336578,0.01497597892912781,1.988287565236583e-5,1.3812832119645214e-10,3.254758053332281,0.0005783922265241949,0.0003788668042980281,1.04930822062191e-9,
143,1.9193868941220764,0.012960901235205156,1.964603145917538e-5,1.3379472440371684e-10,3.4486173477446327,0.0005594861113350748,0.0003635525755363527,7.5042280295501e-10,
144,0.7858485688061725,0.010482766629218845,1.940864443014426e-5,1.31958108895761e-10,3.178875569154831,0.0005411656614732205,0.0003110763327865293,5.607401861633431e-10,
145,1.9907063413921604,0.009909782791931441,1.917896063335801e-5,1.3306135395063595e-10,3.141014949021041,0.000523414574251373,0.00028315660852438427,4.6294455633785166e-10,
146,0.6131136346059158,0.009444520650271916,1.89476794618965e-5,1.3410921385357752e-10,3.3528540835438596,0.0005062226201209119,0.0002855815319208797,4.1819822717880755e-10,
147,1.6316055300739074,0.009188604255033449,1.8726441150000373e-5,1.3506689150318193e-10,3.5546551758474068,0.0004895734828203284,0.00028414697009463097,3.719312852155366e-10,
148,0.19367740930349972,0.008100638927269315,1.8503843183575782e-5,1.3386001439024374e-10,3.5141005934988576,0.000473493071807716,0.00026398903951787667,3.164784172361577e-10,
149,0.41758969248195427,0.007585380802194166,1.830499631916293e-5,1.335364561597661e-10,3.5094273533033977,0.00045843046532468835,0.00024474160823265265,2.737239881078593e-10,
150,1.0022738309678216,0.007103638900310418,1.810219110691087e-5,1.3389911692626137e-10,3.4842639361659193,0.0004435243175085955,0.00022524101311258778,2.4008897736403564e-10,
151,1.3280065653492426,0.006652570184978986,1.7894397849870316e-5,1.3290287256253098e-10,3.3098668409532217,0.0004289274340181627,0.00019251769734183544,2.046183914108578e-10,
152,1.495569381450239,0.0063825069802808405,1.7714670651529205e-5,1.3172288092832776e-10,3.1282264702757394,0.0004155758657947605,0.00016164848182150887,1.775176632168441e-10,
153,2.0343403060370884,0.006321019499682362,1.752157531150061e-5,1.3233851582380753e-10,3.04130917670109,0.0004021664376252031,0.00013967582558503368,1.6066084752069044e-10,
154,0.839257677278598,0.005840717170438777,1.732036870790552e-5,1.3165001033360271e-10,2.7719583927931417,0.00038893667592496074,0.00011227505087028301,1.4391460112867488e-10,
155,1.4895433420624349,0.005994553835426478,1.7128078030203588e-5,1.3245149462209402e-10,2.753197696569291,0.0003762569595890314,9.840405910962655e-5,1.365016508863174e-10,
156,2.9299288313044163,0.0060900568366907245,1.693149436126078e-5,1.3264678513459188e-10,2.723460915621096,0.0003638326423096632,8.593578278358659e-5,1.3084760240934438e-10,
157,1.2366793129514424,0.005507506948976038,1.673037117235749e-5,1.311689337044994e-10,2.431969797319793,0.00035174067518598055,6.778453177159647e-5,1.2275928728084675e-10,
158,2.8911030197534395,0.005584563171265667,1.6537839938103917e-5,1.3461883176074586e-10,2.386783055208037,0.0003400742439635252,5.8840508216802096e-5,1.2072445382972706e-10,
