#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tD1,30000
n103,45.762307,-92.6310929,tN1,30000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n112,44.235045,-88.06098,tD4,250000
n112,44.235045,-88.06098,tN4,250000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n116,44.8511138,-90.2347974,tA4,250000
n116,44.8511138,-90.2347974,tK4,250000
n119,44.9445265,-90.7601512,tA1,30000
n119,44.9445265,-90.7601512,tK1,30000
n120,44.705272,-90.435282,tA2,50000
n120,44.705272,-90.435282,tK2,50000
n121,44.5239,-90.7487243,tD1,30000
n121,44.5239,-90.7487243,tN1,30000
n123,42.7889219,-89.8135536,tD4,250000
n123,42.7889219,-89.8135536,tN4,250000
n124,44.6407302,-90.3771428,tA2,50000
n124,44.6407302,-90.3771428,tK2,50000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD4,250000
n134,43.1255927,-89.5511386,tN4,250000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n144,45.1470211,-91.6660948,tA1,30000
n144,45.1470211,-91.6660948,tK1,30000
n145,44.8923943,-91.6597361,tA1,30000
n145,44.8923943,-91.6597361,tK1,30000
n146,45.0086159,-91.7608218,tD1,30000
n146,45.0086159,-91.7608218,tN1,30000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n150,43.5652228,-88.3708131,tA3,150000
n150,43.5652228,-88.3708131,tK3,150000
n155,43.686573,-88.398594,tD4,250000
n155,43.686573,-88.398594,tN4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tA1,30000
n165,43.0065857,-90.602897,tD1,30000
n165,43.0065857,-90.602897,tN1,30000
n166,43.7013946,-89.051151,tA2,50000
n166,43.7013946,-89.051151,tK2,50000
n171,42.6461277,-89.3870026,tA2,50000
n171,42.6461277,-89.3870026,tK2,50000
n174,44.2238278,-91.0851155,tD2,50000
n174,44.2238278,-91.0851155,tN2,50000
n175,44.3188887,-91.0649767,tA1,30000
n175,44.3188887,-91.0649767,tK1,30000
n176,44.4365416,-90.9365416,tA1,30000
n176,44.4365416,-90.9365416,tK1,30000
n177,44.1261241,-90.9966341,tD1,30000
n177,44.1261241,-90.9966341,tN1,30000
n179,42.973292,-88.775482,tD2,50000
n179,42.973292,-88.775482,tN2,50000
n180,42.868704,-88.868785,tA1,30000
n180,42.868704,-88.868785,tK1,30000
n183,44.2212573,-89.9558671,tD4,250000
n183,44.2212573,-89.9558671,tN4,250000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tA4,250000
n187,44.3673969,-87.665803,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n198,44.4091049,-87.539651,tA3,150000
