#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n79,45.4095924,-92.0364009,tA2,50000
n79,45.4095924,-92.0364009,tK2,50000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n86,44.314036,-87.911238,tA3,150000
n86,44.314036,-87.911238,tK3,150000
n95,44.334034,-88.168628,tD4,250000
n95,44.334034,-88.168628,tN4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tD1,30000
n103,45.762307,-92.6310929,tN1,30000
n104,44.1067411,-88.0533203,tA4,250000
n104,44.1067411,-88.0533203,tK4,250000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n116,44.8511138,-90.2347974,tA3,150000
n116,44.8511138,-90.2347974,tK3,150000
n117,44.6107539,-90.5361983,tA3,150000
n117,44.6107539,-90.5361983,tK3,150000
n118,44.7573292,-90.2591344,tA2,50000
n118,44.7573292,-90.2591344,tK2,50000
n119,44.9445265,-90.7601512,tD1,30000
n119,44.9445265,-90.7601512,tN1,30000
n121,44.5239,-90.7487243,tA1,30000
n121,44.5239,-90.7487243,tK1,30000
n123,42.7889219,-89.8135536,tD4,250000
n123,42.7889219,-89.8135536,tN4,250000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD3,150000
n134,43.1255927,-89.5511386,tN3,150000
n139,43.487582,-88.432642,tD3,150000
n139,43.487582,-88.432642,tN3,150000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n144,45.1470211,-91.6660948,tD2,50000
n144,45.1470211,-91.6660948,tN2,50000
n145,44.8923943,-91.6597361,tD2,50000
n145,44.8923943,-91.6597361,tN2,50000
n153,43.9068922,-88.2924711,tA4,250000
n153,43.9068922,-88.2924711,tK4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n160,43.6780951,-88.3554973,tD4,250000
n160,43.6780951,-88.3554973,tN4,250000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tA2,50000
n164,42.864588,-90.6961853,tK2,50000
n166,43.7013946,-89.051151,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n171,42.6461277,-89.3870026,tA2,50000
n171,42.6461277,-89.3870026,tK2,50000
n174,44.2238278,-91.0851155,tD2,50000
n174,44.2238278,-91.0851155,tN2,50000
n176,44.4365416,-90.9365416,tD2,50000
n176,44.4365416,-90.9365416,tN2,50000
n177,44.1261241,-90.9966341,tD2,50000
n177,44.1261241,-90.9966341,tN2,50000
n179,42.973292,-88.775482,tA2,50000
n179,42.973292,-88.775482,tK2,50000
n180,42.868704,-88.868785,tA1,30000
n180,42.868704,-88.868785,tK1,30000
n183,44.2212573,-89.9558671,tA2,50000
n183,44.2212573,-89.9558671,tK2,50000
n187,44.3673969,-87.665803,tA3,150000
n187,44.3673969,-87.665803,tK3,150000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
