#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tK4,250000
n76,45.505208,-91.755447,tD3,150000
n76,45.505208,-91.755447,tN3,150000
n79,45.4095924,-92.0364009,tA2,50000
n79,45.4095924,-92.0364009,tK2,50000
n80,45.330174,-91.543636,tD2,50000
n80,45.330174,-91.543636,tN2,50000
n85,44.540205,-87.789123,tD4,250000
n85,44.540205,-87.789123,tN4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tD2,50000
n103,45.762307,-92.6310929,tN2,50000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n107,44.238873,-88.057052,tA4,250000
n107,44.238873,-88.057052,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n113,44.9659247,-90.9746861,tD1,30000
n113,44.9659247,-90.9746861,tN1,30000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n115,45.0032736,-90.3526429,tA2,50000
n115,45.0032736,-90.3526429,tK2,50000
n116,44.8511138,-90.2347974,tA3,150000
n116,44.8511138,-90.2347974,tK3,150000
n122,45.0173606,-90.3556863,tA2,50000
n122,45.0173606,-90.3556863,tK2,50000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tA4,250000
n124,44.6407302,-90.3771428,tK4,250000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n134,43.1255927,-89.5511386,tD3,150000
n134,43.1255927,-89.5511386,tN3,150000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n144,45.1470211,-91.6660948,tA1,30000
n144,45.1470211,-91.6660948,tK1,30000
n145,44.8923943,-91.6597361,tA2,50000
n145,44.8923943,-91.6597361,tK2,50000
n149,43.6921456,-88.3624164,tD4,250000
n149,43.6921456,-88.3624164,tN4,250000
n150,43.5652228,-88.3708131,tA3,150000
n150,43.5652228,-88.3708131,tK3,150000
n153,43.9068922,-88.2924711,tA3,150000
n153,43.9068922,-88.2924711,tK3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tA3,150000
n159,43.862695,-88.521648,tK3,150000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n164,42.864588,-90.6961853,tA2,50000
n164,42.864588,-90.6961853,tK2,50000
n167,43.7057395,-89.0510134,tD3,150000
n167,43.7057395,-89.0510134,tN3,150000
n176,44.4365416,-90.9365416,tA2,50000
n176,44.4365416,-90.9365416,tK2,50000
n177,44.1261241,-90.9966341,tA1,30000
n177,44.1261241,-90.9966341,tK1,30000
n179,42.973292,-88.775482,tA2,50000
n179,42.973292,-88.775482,tK2,50000
n183,44.2212573,-89.9558671,tA2,50000
n183,44.2212573,-89.9558671,tK2,50000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tA3,150000
n187,44.3673969,-87.665803,tK3,150000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n200,42.6533571,-90.2918458,tA4,250000
n202,42.5688955,-89.8798448,tA2,50000
