#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tA4,250000
n77,45.2086253,-91.8908345,tA1,30000
n78,45.4788,-91.834341,tD3,150000
n78,45.4788,-91.834341,tN3,150000
n79,45.4095924,-92.0364009,tA1,30000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n87,44.340874,-88.133287,tA4,250000
n87,44.340874,-88.133287,tK4,250000
n97,44.257304,-87.961376,tA4,250000
n97,44.257304,-87.961376,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tA1,30000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n113,44.9659247,-90.9746861,tA1,30000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n115,45.0032736,-90.3526429,tA2,50000
n116,44.8511138,-90.2347974,tA4,250000
n116,44.8511138,-90.2347974,tK4,250000
n120,44.705272,-90.435282,tA3,150000
n120,44.705272,-90.435282,tK3,150000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n141,43.3984461,-88.6812317,tA2,50000
n141,43.3984461,-88.6812317,tK2,50000
n144,45.1470211,-91.6660948,tD1,30000
n145,44.8923943,-91.6597361,tA1,30000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n158,43.867771,-88.717945,tD4,250000
n158,43.867771,-88.717945,tN4,250000
n161,43.726016,-88.398931,tA4,250000
n161,43.726016,-88.398931,tK4,250000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n164,42.864588,-90.6961853,tA1,30000
n165,43.0065857,-90.602897,tA1,30000
n166,43.7013946,-89.051151,tD3,150000
n166,43.7013946,-89.051151,tN3,150000
n175,44.3188887,-91.0649767,tA2,50000
n175,44.3188887,-91.0649767,tK2,50000
n176,44.4365416,-90.9365416,tD2,50000
n176,44.4365416,-90.9365416,tN2,50000
n177,44.1261241,-90.9966341,tA1,30000
n179,42.973292,-88.775482,tD4,250000
n179,42.973292,-88.775482,tN4,250000
n183,44.2212573,-89.9558671,tA3,150000
n183,44.2212573,-89.9558671,tK3,150000
n185,44.6124135,-87.7630852,tA2,50000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n198,44.4091049,-87.539651,tA4,250000
n198,44.4091049,-87.539651,tK4,250000
n200,42.6533571,-90.2918458,tA4,250000
n203,42.6533571,-90.2918458,tK4,250000
n204,45.2609184,-89.1320129,tA2,50000
n204,45.2609184,-89.1320129,tK2,50000
n207,44.115082,-87.879446,tD4,250000
n207,44.115082,-87.879446,tN4,250000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n216,43.925592,-87.779209,tA4,250000
n216,43.925592,-87.779209,tK4,250000
n229,45.032389,-90.121009,tD4,250000
n229,45.032389,-90.121009,tN4,250000
n232,44.940447,-89.2590262,tD3,150000
n232,44.940447,-89.2590262,tN3,150000
