#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
38,0.4540951505441761,9.874959251615709e-11,5.5693734070773904e-5,1.3367218995687535e-10,2.5721934785369874e-8,0.013701326150144313,2.3880805099777243e-9,1.1931375653623125e-10,
39,0.42841184745713223,9.980435284503021e-11,5.5214147408720406e-5,1.3271123037562832e-10,1.970550661002871e-8,0.0132767231917776,1.6640474963982435e-9,1.1823041775317363e-10,
40,0.40475898494996915,9.785106200528069e-11,5.472639209869713e-5,1.3190525207544142e-10,1.3784563982046694e-8,0.012865927568154915,1.0743999957077765e-9,1.1617580688799306e-10,
41,0.3823022451562807,9.743122571860116e-11,5.420097373049428e-5,1.325149364352152e-10,1.0064018102204169e-8,0.012462064473983722,7.326133565674112e-10,1.1658778496649093e-10,
42,0.3631842348376764,9.498674921191796e-11,5.3661972046483514e-5,1.3262979304353856e-10,6.48025665581698e-9,0.012064490672555233,4.627830516210875e-10,1.1497001294269057e-10,
43,0.34575777471612185,9.135621047519908e-11,5.312205300357863e-5,1.3098413785255022e-10,4.266444214362816e-9,0.011680048205665799,3.0889046832721243e-10,1.1199012104401182e-10,
44,0.3288487730236472,9.236358976756317e-11,5.25855443576263e-5,1.3192824333438632e-10,3.2776291142736526e-9,0.011313671765838555,2.410681090170994e-10,1.1245982329053778e-10,
45,0.31305841932771405,9.218373635654813e-11,5.212620580172515e-5,1.3194237161226362e-10,2.555390530231379e-9,0.010977480274923124,1.9602873982267573e-10,1.122447553283466e-10,
46,0.29759729002394497,9.22997463432441e-11,5.162940645238046e-5,1.3089984622826906e-10,1.9473384039892207e-9,0.010646975593144689,1.617143297052819e-10,1.1198267243200693e-10,
47,0.28292065236232433,9.159326348630582e-11,5.122857482496793e-5,1.3054760405005993e-10,1.3118254635584554e-9,0.010346685983527209,1.326619373897519e-10,1.118134890505203e-10,
48,0.26851700770188575,9.171506107874195e-11,5.077194443771119e-5,1.3086374555707614e-10,8.822228329332943e-10,0.010044444197431253,1.1586296269834168e-10,1.1230591931757251e-10,
49,0.2545362700866288,9.260372904140574e-11,5.0286062813448696e-5,1.310089492968614e-10,6.21506802461627e-10,0.009745664046635391,1.0696808317237056e-10,1.1277596012010291e-10,
50,0.242772192008872,9.819741654627189e-11,4.990472116662067e-5,1.3303879524115675e-10,5.636725357648356e-10,0.009477623939472933,1.0940975998390368e-10,1.16576680625282e-10,
51,0.23147555781177317,1.0647110205288558e-10,4.9462534209832507e-5,1.3494152103464296e-10,5.541959509314954e-10,0.009205951013822478,1.1495642678890699e-10,1.209373664676064e-10,
52,0.22087981233539686,1.1678317627169213e-10,4.9010823883761344e-5,1.3613479921056656e-10,5.819064062423351e-10,0.008940599870424375,1.227401821258836e-10,1.2534171846950255e-10,
53,0.2106690551036268,1.2402548627018436e-10,4.856395331561575e-5,1.358003892010363e-10,5.753573791581221e-10,0.00868345551052578,1.2767891848400235e-10,1.2675438701274172e-10,
54,0.20094869587497982,1.3655271044005557e-10,4.809244609597664e-5,1.3677885535165982e-10,6.078729958184591e-10,0.008429229093314592,1.3749868135913323e-10,1.2993105689773405e-10,
55,0.1916014790109496,1.4668649166258065e-10,4.760947805464384e-5,1.3712807140532284e-10,6.399917833664887e-10,0.008180203266907542,1.4721126522142242e-10,1.3243533552446328e-10,
56,0.18288014934532862,1.5802377011892113e-10,4.7157777163055e-5,1.367159140942862e-10,6.866489263742255e-10,0.007943777846606806,1.595646981232596e-10,1.342565004943756e-10,
57,0.1745653924209602,1.7609033259787808e-10,4.668981937358558e-5,1.3781604608628174e-10,7.826404594435368e-10,0.007711324157050159,1.7979663198174892e-10,1.3740357149736725e-10,
58,0.16698679779728906,1.9663467431172722e-10,4.6311078460179425e-5,1.3761436509830456e-10,9.435899094124502e-10,0.007500214214305585,2.0852366414823194e-10,1.3930088053783944e-10,
59,0.15965620251461762,2.2283291504001631e-10,4.590239164848512e-5,1.390356136590942e-10,1.2224325657846303e-9,0.007290041791414254,2.528894166624845e-10,1.4304608251563654e-10,
60,0.15257914259369335,2.650444852285642e-10,4.545565264992112e-5,1.4190335693081928e-10,1.7010058186360682e-9,0.0070796380729958915,3.20789680708315e-10,1.499532690692153e-10,
61,0.14585419735368912,3.313338076689677e-10,4.499775945974902e-5,1.4449959584920709e-10,2.4897827689311025e-9,0.006873361014979162,4.26202630137495e-10,1.609905873039125e-10,
62,0.1397124625510715,4.4045741991829413e-10,4.4539148102745605e-5,1.5371650320843836e-10,3.822265025535064e-9,0.006672764172618329,6.016572097864329e-10,1.7777039347944535e-10,
63,0.13381074541623622,5.833307994367295e-10,4.4083052023233565e-5,1.5828558634075023e-10,5.6390098310583886e-9,0.006477873259344531,8.507793035039343e-10,1.9260708146083494e-10,
64,0.12824465101805518,8.020523966642219e-10,4.363421522622697e-5,1.6296415963673502e-10,8.86351721265168e-9,0.006289242924051308,1.2855594434686194e-9,2.112074970020859e-10,
65,0.12293760437496278,1.1030657334722244e-9,4.318731601054122e-5,1.6683857109302077e-10,1.4202050176451639e-8,0.006105793417897119,1.9775624257817025e-9,2.308351975443004e-10,
66,0.11788620427502033,1.5283035274387233e-9,4.274371533794205e-5,1.699877297367651e-10,2.3397081703540163e-8,0.005927505799475654,3.0763899827147603e-9,2.5254806354784797e-10,
67,0.11310413179030704,2.153641388268146e-9,4.2304477807764586e-5,1.735419907399052e-10,3.9152640690776535e-8,0.005754310819168808,4.85914548923517e-9,2.787804090566225e-10,
68,0.10851721513828806,3.183594929327817e-9,4.1869854225324335e-5,1.652664144102544e-10,6.664218812474769e-8,0.0055859745019235145,7.561147218742006e-9,3.088737186912101e-10,
69,0.10425525370745696,4.36219205373341e-9,4.144077003533698e-5,1.6865940611068157e-10,1.0687634695505947e-7,0.005422569178985503,1.129039263415324e-8,3.2635571709362234e-10,
70,0.10029340449889954,6.116139571914882e-9,4.1018384832017794e-5,1.7250448808605742e-10,1.6815534606230988e-7,0.005263763151654995,1.6970215425069252e-8,3.5183941527099427e-10,
71,0.09672157636611459,8.454974214301204e-9,4.0603102764698326e-5,1.6243381588307485e-10,2.5680585502012686e-7,0.005109328509305501,2.447010793443649e-8,3.65778916419802e-10,
72,0.09352872681606503,9.408490334041099e-9,4.0195747984479826e-5,1.5152237850580298e-10,3.331181239382927e-7,0.004959151157924605,2.971039756613284e-8,3.234568597731595e-10,
73,0.08999914230470304,1.0516138557558265e-8,3.9858462061385156e-5,1.4527892640633816e-10,4.3269258458769295e-7,0.004822958788689136,3.482577451575679e-8,2.893003336066851e-10,
74,0.0864380336675248,1.341197342255353e-8,3.9435451522925044e-5,1.450412836597295e-10,6.079743798663765e-7,0.004679575745054483,4.5081147771848327e-8,2.841946621951413e-10,
75,0.08328596167709112,1.6298188095080377e-8,3.9143344001552614e-5,1.443963808647374e-10,8.092988501381315e-7,0.004555393546879298,5.56575012947263e-8,2.702374541495605e-10,
76,0.08056268243069672,1.6495834855041195e-8,3.879917043207392e-5,1.429475448207448e-10,9.080111996424073e-7,0.0044261903364293245,5.870462745734083e-8,2.34278230361049e-10,
77,0.07761877608008504,1.6786754948152043e-8,3.850281701374688e-5,1.405846567272111e-10,1.0338620750982757e-6,0.004307436950122903,6.251014740353831e-8,2.0929365361341514e-10,
78,0.07479882274519273,2.091547700788197e-8,3.8201250937793076e-5,1.4326232728154634e-10,1.434614114637183e-6,0.004191251455486335,7.985889667406701e-8,2.1197085493364445e-10,
79,0.0722351177636838,2.9016021198721123e-8,3.785622585430466e-5,1.4891129845732083e-10,2.253012968801511e-6,0.004072077252566148,1.0878152029289111e-7,2.285308489257966e-10,
80,0.06977956674153508,4.211975420681795e-8,3.751858936697754e-5,1.5195297380893175e-10,3.6779537956448567e-6,0.00395705982821655,1.4362391406917355e-7,2.5225363250331703e-10,
81,0.0678787124633673,5.648747053333175e-8,3.7167026535329915e-5,1.596886802320207e-10,5.309407105822024e-6,0.003842506115034472,1.6993249530171031e-7,2.673432949246389e-10,
82,0.06769868853647394,8.757088083913917e-8,3.681904046998152e-5,1.725452404984858e-10,7.817421688236807e-6,0.003729094125573227,2.0614260325527888e-7,3.14001802334356e-10,
83,0.06539073251577535,1.2595224423737426e-7,3.651089537254053e-5,1.730257685617415e-10,9.927060106455759e-6,0.0036264451023520373,2.34479297477968e-7,3.4276917113568023e-10,
84,0.06339520000503034,1.972045946288232e-7,3.6249687805019894e-5,1.783402516932547e-10,1.3477565836226769e-5,0.0035308514165697633,2.8840578866859e-7,3.930050511369242e-10,
85,0.06249847250902185,2.7171560032281297e-7,3.594140077322747e-5,1.7703811774728676e-10,1.6177047223350607e-5,0.0034321977249157005,3.095757881557457e-7,4.071496030618804e-10,
86,0.06363877130995733,4.0550985302781654e-7,3.562039278507476e-5,1.80284038871787e-10,2.0864582949242632e-5,0.003334077189022014,3.612169663681861e-7,4.5244960165164993e-10,
87,0.07320403267248483,5.686041941964714e-7,3.529180995062847e-5,1.81682983721528e-10,2.4947789409641876e-5,0.003235679074856353,3.9179623970578e-7,4.786050000716407e-10,
88,0.10292776228082974,8.499880244208105e-7,3.4977488943880284e-5,1.7192372109083276e-10,3.110166354839165e-5,0.0031389853515256467,4.256615200682577e-7,5.243678330781017e-10,
89,0.11010901545426241,1.17542994542363e-6,3.4627878735656254e-5,1.7096738506499128e-10,4.148345456726309e-5,0.003045862067533521,4.966621508349012e-7,5.403057886812937e-10,
90,0.21561749705131347,2.0396038275908685e-6,3.439699155647868e-5,1.7232427957315037e-10,5.898600549829193e-5,0.00295703168837969,6.231323040170104e-7,6.683037611424892e-10,
91,0.2099316047397154,3.6652260105109673e-6,3.408853990350221e-5,1.7094261642219985e-10,0.00010315499439935455,0.002872956246429386,9.535892929504998e-7,8.53375446624887e-10,
92,0.3703573597215478,6.69421144613965e-6,3.3849970937298525e-5,1.7498282645512236e-10,0.00018371543796887263,0.0027880067188972195,1.482989641867904e-6,1.1103849658116372e-9,
93,0.4078060908138139,1.0170205954878957e-5,3.353852231062553e-5,1.8133948461302348e-10,0.00027428370041125564,0.002704653423988194,1.9467514668374806e-6,1.2403753729783073e-9,
94,0.613517962272482,1.792267392754784e-5,3.330337823726297e-5,1.9786437106692036e-10,0.0004058358805065812,0.002622837947278887,2.566571761603647e-6,1.6127620609270802e-9,
95,0.6819886596904564,4.049671085927257e-5,3.295011736092428e-5,2.365631858480812e-10,0.0007872454347263091,0.0025430064985208366,4.486917921888764e-6,2.7490493732103095e-9,
96,0.6340180968030231,7.21936369755542e-5,3.257239707221565e-5,2.397690630393455e-10,0.0011829355262873056,0.00246644259354242,5.9566258195233525e-6,3.626382551173237e-9,
97,0.5887157201621714,0.00014170279859937075,3.216509482969952e-5,2.2140858793248847e-10,0.001936820177378567,0.0023895752971001584,8.536056343400298e-6,5.169717304304301e-9,
98,0.6664009140643192,0.0002814544165764746,3.1835651926647766e-5,2.1416062711455047e-10,0.003808404743634617,0.002318581147774679,1.4713470615902498e-5,7.49963167881439e-9,
99,0.991031013481599,0.0004525378581605546,3.151136582932138e-5,2.1573445588886914e-10,0.006092145007005439,0.0022482080001754714,2.0706724349058305e-5,8.925971291685555e-9,
100,1.5160390824134602,0.0009007348935128877,3.1196706051610526e-5,2.087124863144039e-10,0.010136351939019225,0.0021793729350215296,3.0267051295849157e-5,1.3023855884669177e-8,
101,1.3720370724390163,0.0017193965402612476,3.0890957505859815e-5,1.9743760237611736e-10,0.01923795994545607,0.002117503048223592,5.034938682550989e-5,1.8280020912306132e-8,
102,1.4677488617058676,0.0034746233995967797,3.056788871266e-5,1.9676519947798354e-10,0.038546210464779566,0.0020546502406505493,8.853031450055838e-5,2.7264571608088336e-8,
103,1.4449983413972558,0.005389372382908533,3.0291876933723925e-5,1.7634440491294765e-10,0.058476549840258386,0.0019967966150108173,0.00011667677985493129,3.0295297995121616e-8,
104,1.9287450098383843,0.008615818463331553,2.9988471935805524e-5,1.6901609466590168e-10,0.09089723464338183,0.0019377202046138226,0.00015792616950281895,3.495374844364499e-8,
105,1.03028309410412,0.015220187537885505,2.96556843730669e-5,1.691781244825018e-10,0.16022296233520145,0.001878523419947329,0.00024386354716610136,4.6052539272675606e-8,
106,2.356851999332606,0.028220988044364716,2.9379512668329987e-5,1.8698950557663783e-10,0.30080682211651016,0.0018240913901864937,0.00040833968576094794,6.586306145582624e-8,
107,1.8008042219791074,0.0481582188955604,2.9078770075411084e-5,1.987009531101577e-10,0.4616372027347663,0.0017690127426438983,0.0005593429750232172,9.04885566606676e-8,
108,2.0583663780290196,0.08372817292161533,2.8762113204856825e-5,2.1725348793425136e-10,0.7696667122837226,0.0017144188278753508,0.0008370817421712104,1.3580750471463044e-7,
109,1.5572722692726289,0.08852420713388223,2.8441289518940673e-5,1.9260791935816956e-10,0.9883748449022498,0.0016610561711625502,0.0009966877001071086,1.6204460767471118e-7,
110,0.6807752775782993,0.06915474754958015,2.8173875780809858e-5,1.6993764222936752e-10,1.2919933372696315,0.0016129173187209179,0.001212982852934912,1.6642871879459136e-7,
111,1.2762962424419382,0.07489922194762298,2.7961546562237108e-5,1.5672814758778977e-10,1.5435773537870077,0.0015683340919565665,0.001374384462362542,1.5986537972505995e-7,
112,1.7741870112974172,0.05744652286007301,2.763833588893335e-5,1.4727926938936417e-10,1.3292765822465056,0.0015189802814315975,0.001135344735079013,1.1166751606502203e-7,
113,1.399299897304834,0.05338625434818186,2.7368708936364457e-5,1.4353968231017263e-10,1.3051839624706074,0.0014728852435257568,0.0010379796638358614,1.0231337835869507e-7,
114,2.5646281642943443,0.06082047157536569,2.7107879654267863e-5,1.4290208395157385e-10,1.5971113524976341,0.0014270596436421164,0.001183865894890197,9.921960788480661e-8,
115,0.4601451426321021,0.0493765975560964,2.680329710490558e-5,1.3994717870469543e-10,1.712395871366656,0.0013822379649504927,0.0011995189394743463,8.514341313428127e-8,
116,1.3445159071763837,0.03855736053886846,2.657477237860477e-5,1.419422047457512e-10,1.4816387996028195,0.0013386356717755247,0.0009889653289695075,5.961029773146256e-8,
117,1.9842250412456204,0.04261651648756413,2.6315519008013465e-5,1.4147541418866324e-10,1.4941555400697633,0.0012980535011331128,0.0009306711213909341,5.62199252604222e-8,
118,0.6435781623888798,0.030970010330810857,2.6023834148923862e-5,1.4142831005002113e-10,1.3848668280906147,0.001257692332091467,0.0008237100166092113,4.231186190156979e-8,
119,1.9963076367782615,0.027841452591127462,2.58097027846278e-5,1.4650880137016014e-10,1.1765381602865292,0.0012180669510670763,0.0006694549964552089,3.445912304565412e-8,
120,0.5721242966212278,0.024693115084033688,2.553875805292226e-5,1.4756213788753822e-10,1.0599814880220098,0.00117949473746551,0.0005729383910113229,2.9555396663208526e-8,
121,1.70567351199024,0.025807470535774594,2.548309042276244e-5,1.5460992536348014e-10,1.0261419431812786,0.001142054209410451,0.0005222278891257357,2.700565185915647e-8,
122,0.7260886666140787,0.02467822207355654,2.5182163927424515e-5,1.5590604558500004e-10,0.9827707482787735,0.0011057379832770595,0.0004743063124176764,2.458260049903785e-8,
123,1.6547781790489264,0.034674163671920326,2.5048193085361605e-5,1.608142990699537e-10,1.284800314728114,0.0010705189695699843,0.0005855372525978145,3.0388974764122365e-8,
124,0.14128186200692036,0.034911565488033494,2.4729721874970498e-5,1.5488912992864031e-10,1.5972569223931052,0.0010363689914215306,0.0006933140370685181,3.0355520480134277e-8,
125,0.14985390644351082,0.03509678794886559,2.4439246107328873e-5,1.4824565691022068e-10,1.8110325530125346,0.0010055114283696377,0.0007576943156991063,2.8123690114365212e-8,
126,0.20149557669544055,0.03219746808445658,2.4164275775229066e-5,1.438352413390719e-10,1.8669275557997362,0.0009745839966897409,0.0007475440961377365,2.3393720981844872e-8,
127,0.3741302537051199,0.029177419344997412,2.387648862077893e-5,1.4251048958999704e-10,1.886776049913331,0.0009437711612679812,0.0007230992760416551,1.9227190228002868e-8,
128,0.4950284582715629,0.02680947750236054,2.3582658474865097e-5,1.42223126273683e-10,1.9419816597627528,0.0009136117090778022,0.0007152924899348436,1.6179480503518576e-8,
129,0.6290705080604647,0.02451862279042611,2.3291614666227308e-5,1.414157437497207e-10,2.0151996834256876,0.0008842914834066552,0.000718937051071266,1.3798755420428249e-8,
130,0.7716327321866364,0.02136298607958717,2.299122103617167e-5,1.394737047507688e-10,1.978832465378352,0.0008558424365604258,0.000677323550096244,1.0974402419511975e-8,
131,0.9228381128600093,0.0186158320549166,2.2697871368939392e-5,1.380461490298276e-10,1.9118046987143842,0.0008282589800645715,0.0006233118444466939,8.588863125720628e-9,
132,0.8166711024374984,0.01668509667644101,2.243213621664355e-5,1.3596699639473394e-10,1.9041078319995337,0.0008029048065545195,0.0005942099896446314,6.995305834889043e-9,
133,0.8348251959181692,0.014807646944735778,2.2175521048457622e-5,1.3648119689375528e-10,1.8513527453025762,0.000777953117913418,0.0005452091273654381,5.464390235739546e-9,
134,0.9007992663081389,0.013545718650006483,2.191596413279862e-5,1.3656787937751825e-10,1.789771186769938,0.0007530915755358929,0.00048682576856328466,4.185672235509958e-9,
135,1.0982591714616734,0.012821026932403388,2.166065283039501e-5,1.3710589995413156e-10,1.7823221437791603,0.0007287864009428131,0.0004486353292342362,3.3360745261483813e-9,
136,1.3369827842991715,0.012338176048248104,2.13960827188548e-5,1.3689662125149808e-10,1.8160185656881729,0.0007051661051104808,0.0004242763247810853,2.7254740417552437e-9,
137,1.6128043420160263,0.011732978778946836,2.113589983566269e-5,1.3571821416206987e-10,1.7922082862967201,0.0006822614293053885,0.000382201344159094,2.1197477065438307e-9,
138,0.06133107815265748,0.010840810008902768,2.0831871439942672e-5,1.3365938216412651e-10,1.7572622703137142,0.0006587608418584999,0.0003418241797955316,1.652219222315495e-9,
139,0.1379455863582556,0.0106869925571444,2.061602075516478e-5,1.3513684773519994e-10,1.759643267220626,0.0006383484364021195,0.00030902870758455116,1.3079869837165049e-9,
140,0.3373143545779927,0.010572432867389944,2.0398187699508358e-5,1.3636470214840119e-10,1.7354343603818956,0.0006179291191764127,0.0002722785909317157,1.0203867942201692e-9,
141,0.8510853727439557,0.010502249641994258,2.0170685949512874e-5,1.3591915869925305e-10,1.6903446781110658,0.0005978856765804983,0.00023475489750745748,7.884766835817802e-10,
142,2.0737869851924478,0.012747134877906444,1.993688979372068e-5,1.4038645600464492e-10,1.9770365395729501,0.0005783926830848035,0.00024092418625415633,7.169122765701607e-10,
143,0.5752170393168068,0.010208472308897201,1.9693642644001032e-5,1.3430487820168142e-10,2.020751978660668,0.0005594865249096692,0.00022432567509322188,5.108640850686628e-10,
144,1.466814762250533,0.009022136445164492,1.9460853559624145e-5,1.3446900942034392e-10,1.9417706795994163,0.0005411660981588567,0.0001988603536134766,4.044758711427013e-10,
145,2.0713384676255613,0.00811610449347624,1.9229113531749677e-5,1.3426776836216335e-10,1.840902126521617,0.0005234149665661743,0.00017472147955479485,3.3250827779554264e-10,
146,0.8262513672613244,0.007643197392532181,1.8994311203304433e-5,1.3525916462686713e-10,1.9359246947309483,0.0005062229821767335,0.00017392307193094577,3.0340922262112756e-10,
147,1.835693399094667,0.007403878301600186,1.876902991857271e-5,1.3602917239923837e-10,2.044877893655183,0.0004895738167891688,0.00017249415313059133,2.7540670840942516e-10,
148,0.25310566268921747,0.006522966530560931,1.854407649879632e-5,1.349296986086664e-10,2.010910429595196,0.00047349338585962004,0.00015952548019907588,2.405735227137326e-10,
149,0.6233961592023617,0.0061294058559248,1.835059490874882e-5,1.3532165720493474e-10,2.014107932488412,0.00045843077293145453,0.0001482654403185464,2.1553275243921067e-10,
150,1.4136996864286946,0.005733134582536925,1.8158756146717195e-5,1.3574620016476148e-10,1.9976351109703594,0.000443524633065513,0.00013633341637867585,1.9545438021629238e-10,
151,1.7731584799420914,0.005333241846520685,1.7949687665578174e-5,1.340653785717878e-10,1.8875280760713824,0.0004289277365303641,0.00011601454336931815,1.7234360339617434e-10,
152,0.16434802933002765,0.0050262229161425875,1.77664086252658e-5,1.325396027807057e-10,1.7759418090426913,0.00041557614049491623,9.705589720792082e-5,1.5445504375004573e-10,
153,0.3699293129514005,0.005259547856521898,1.7591991107629098e-5,1.3478092753448702e-10,1.8030973095303209,0.0004021667158282213,8.687662046850696e-5,1.475335205055277e-10,
154,0.7982180794153227,0.004927369910908694,1.739982792035322e-5,1.3380235740358584e-10,1.6434076346030304,0.0003889369667329507,6.983368352824387e-5,1.3657175179354805e-10,
155,1.4278364281261453,0.005057150233481786,1.7203808018128834e-5,1.3377905253796464e-10,1.6322850032227998,0.00037625724087504724,6.120610128937308e-5,1.3180869448620326e-10,
156,2.7638840103954214,0.005090167630128295,1.7006967080834104e-5,1.3383979946591958e-10,1.6029770931697025,0.0003638329078687583,5.3138322078624254e-5,1.2756342622223362e-10,
157,0.7477296656456648,0.004613385784581591,1.6801260982884704e-5,1.3197643938830403e-10,1.4314109866706084,0.0003517409244071258,4.1914513917565796e-5,1.2093855705929726e-10,
158,1.7410262891911619,0.004677932245660651,1.6610509989683613e-5,1.3565352568002942e-10,1.4048149330596509,0.00034007449467398927,3.638398589884789e-5,1.200953818394533e-10,
