#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n76,45.505208,-91.755447,tA3,150000
n76,45.505208,-91.755447,tK3,150000
n79,45.4095924,-92.0364009,tA2,50000
n79,45.4095924,-92.0364009,tK2,50000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n92,44.409054,-87.904771,tA2,50000
n92,44.409054,-87.904771,tK2,50000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n97,44.257304,-87.961376,tD3,150000
n97,44.257304,-87.961376,tN3,150000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n100,44.6195702,-91.8729325,tD4,250000
n100,44.6195702,-91.8729325,tN3,150000
n102,44.2654503,-91.8481239,tD1,30000
n102,44.2654503,-91.8481239,tN1,30000
n103,45.762307,-92.6310929,tD1,30000
n103,45.762307,-92.6310929,tN1,30000
n104,44.1067411,-88.0533203,tD4,250000
n104,44.1067411,-88.0533203,tN4,250000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n113,44.9659247,-90.9746861,tA1,30000
n113,44.9659247,-90.9746861,tK1,30000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n118,44.7573292,-90.2591344,tA3,150000
n118,44.7573292,-90.2591344,tK3,150000
n120,44.705272,-90.435282,tA2,50000
n120,44.705272,-90.435282,tK2,50000
n121,44.5239,-90.7487243,tD1,30000
n121,44.5239,-90.7487243,tN1,30000
n123,42.7889219,-89.8135536,tD3,150000
n123,42.7889219,-89.8135536,tN3,150000
n124,44.6407302,-90.3771428,tA2,50000
n124,44.6407302,-90.3771428,tK2,50000
n127,43.2627427,-89.4217487,tD3,150000
n127,43.2627427,-89.4217487,tN3,150000
n133,43.1612969,-89.1700655,tD4,250000
n133,43.1612969,-89.1700655,tN4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n137,43.574064,-88.450539,tD4,250000
n137,43.574064,-88.450539,tN4,250000
n140,43.5123201,-88.7754202,tA2,50000
n140,43.5123201,-88.7754202,tK2,50000
n143,44.7726448,-91.9394584,tA2,50000
n143,44.7726448,-91.9394584,tK2,50000
n144,45.1470211,-91.6660948,tA2,50000
n144,45.1470211,-91.6660948,tK2,50000
n145,44.8923943,-91.6597361,tD1,30000
n145,44.8923943,-91.6597361,tN2,50000
n153,43.9068922,-88.2924711,tD4,250000
n153,43.9068922,-88.2924711,tN4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n160,43.6780951,-88.3554973,tA4,250000
n160,43.6780951,-88.3554973,tK4,250000
n162,42.9348801,-91.090403,tD2,50000
n162,42.9348801,-91.090403,tN2,50000
n165,43.0065857,-90.602897,tA2,50000
n165,43.0065857,-90.602897,tK2,50000
n166,43.7013946,-89.051151,tA2,50000
n166,43.7013946,-89.051151,tK2,50000
n175,44.3188887,-91.0649767,tA2,50000
n175,44.3188887,-91.0649767,tK2,50000
n176,44.4365416,-90.9365416,tA1,30000
n176,44.4365416,-90.9365416,tK1,30000
n177,44.1261241,-90.9966341,tA2,50000
n177,44.1261241,-90.9966341,tK2,50000
n179,42.973292,-88.775482,tA2,50000
n179,42.973292,-88.775482,tK2,50000
n181,43.1365455,-88.7221335,tD3,150000
n181,43.1365455,-88.7221335,tN3,150000
n183,44.2212573,-89.9558671,tA2,50000
n183,44.2212573,-89.9558671,tK2,50000
n186,44.663093,-87.588472,tA4,250000
