#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n80,45.330174,-91.543636,tA2,50000
n80,45.330174,-91.543636,tK2,50000
n82,44.3279734,-87.9729226,tA4,250000
n82,44.3279734,-87.9729226,tK4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n95,44.334034,-88.168628,tA4,250000
n95,44.334034,-88.168628,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n100,44.6195702,-91.8729325,tN4,250000
n103,45.762307,-92.6310929,tD2,50000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n112,44.235045,-88.06098,tA4,250000
n112,44.235045,-88.06098,tK4,250000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n116,44.8511138,-90.2347974,tA4,250000
n116,44.8511138,-90.2347974,tK4,250000
n119,44.9445265,-90.7601512,tA1,30000
n123,42.7889219,-89.8135536,tA3,150000
n123,42.7889219,-89.8135536,tK3,150000
n124,44.6407302,-90.3771428,tA3,150000
n124,44.6407302,-90.3771428,tK3,150000
n127,43.2627427,-89.4217487,tD3,150000
n127,43.2627427,-89.4217487,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD4,250000
n134,43.1255927,-89.5511386,tN4,250000
n139,43.487582,-88.432642,tA4,250000
n139,43.487582,-88.432642,tK4,250000
n141,43.3984461,-88.6812317,tD4,250000
n141,43.3984461,-88.6812317,tN4,250000
n144,45.1470211,-91.6660948,tA2,50000
n144,45.1470211,-91.6660948,tK2,50000
n145,44.8923943,-91.6597361,tA2,50000
n145,44.8923943,-91.6597361,tK2,50000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n149,43.6921456,-88.3624164,tA4,250000
n149,43.6921456,-88.3624164,tK4,250000
n157,43.863818,-88.6171789,tA3,150000
n157,43.863818,-88.6171789,tK3,150000
n158,43.867771,-88.717945,tD4,250000
n158,43.867771,-88.717945,tN4,250000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tD2,50000
n164,42.864588,-90.6961853,tN2,50000
n166,43.7013946,-89.051151,tA2,50000
n166,43.7013946,-89.051151,tK2,50000
n171,42.6461277,-89.3870026,tD4,250000
n171,42.6461277,-89.3870026,tN4,250000
n174,44.2238278,-91.0851155,tA2,50000
n174,44.2238278,-91.0851155,tK2,50000
n176,44.4365416,-90.9365416,tA2,50000
n176,44.4365416,-90.9365416,tK2,50000
n178,44.4013418,-91.1053851,tA2,50000
n178,44.4013418,-91.1053851,tK2,50000
n179,42.973292,-88.775482,tA2,50000
n179,42.973292,-88.775482,tK2,50000
n183,44.2212573,-89.9558671,tD3,150000
n183,44.2212573,-89.9558671,tN3,150000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tA3,150000
n187,44.3673969,-87.665803,tK3,150000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n198,44.4091049,-87.539651,tA3,150000
n198,44.4091049,-87.539651,tK3,150000
n203,42.6533571,-90.2918458,tA4,250000
n203,42.6533571,-90.2918458,tK4,250000
n204,45.2609184,-89.1320129,tA2,50000
n204,45.2609184,-89.1320129,tK2,50000
