Hour,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17337885937499997,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866894296875,0.0,0.0,0.0
24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.75,0.13293195140625003,0.13822809324999996,0.3194352818749999,0.15561793478124997,0.14831682921875,0.0,0.24728069909374994,0.056507141812499995,0.65088156215625,0.08898964781250002,4.0814329815625,1.09981464953125,0.5148592513749999,0.42733118581249996
25.0,0.66465975703125,0.6911404662499999,1.5971764093749998,0.77808967390625,0.74158414609375,0.0,1.23640349546875,0.28253570906250003,3.25440781078125,0.44494823906250003,8.617402470312499,5.49907324765625,2.574296256875,2.1366559290625
25.25,1.1610126487499999,1.2248250285625,2.7764290831249996,1.1701649299374997,1.2430969308125,0.0,2.1759597445625003,0.48465463003125,5.3862872060625016,0.75006093290625,12.653976192812497,9.738595808125,4.4734713754375,3.70582897503125
25.5,1.692740454375,1.7777374015624998,4.054170210624999,1.7926366690624995,1.8363642476875,0.0,3.1650825409375,0.71068319728125,7.989813454687502,1.10601952415625,17.189945681562495,14.13785440625,6.532908380937499,5.41515371828125
25.75,2.44887741375,2.5405909798125,5.889142985624999,2.9297942986874994,2.7497267130625,0.00023930918749999995,4.5500016658125,1.0439341486562501,12.0900442573125,1.64842550903125,23.672594209062495,20.216513920624998,9.492506904187499,7.88112230565625
26.0,3.2050143731249996,3.3034445580624996,7.724115760625,4.0669519283125,3.6630891784375,0.0011965459375,5.9349207906874994,1.3771851000312503,16.1902750599375,2.19083149390625,30.1552427365625,26.295173435,12.4521054274375,10.34709089303125
26.25,3.8695903455937497,3.960235320593749,9.435367568031252,4.72821286325,4.413584747562501,0.00014076584374999972,7.230192182968748,1.6813128440312501,19.60612720490625,2.4714509386562495,36.21643443437501,32.35082242984375,15.248883663500003,12.665228534000002
26.5,4.625727304968749,4.723088898843749,11.27034034303125,5.865370492874999,5.326947212937501,0.0010980025937499995,8.61511130784375,2.01456379540625,23.70635800753125,3.01385692353125,42.69908296187501,38.42948194421875,18.20848218675,15.131197121375003
26.75,5.578748631468749,5.697339966468749,13.456018290656251,7.808619012249999,6.564163922812501,0.005058340718749999,10.25149285234375,2.42238648465625,29.217995205031247,3.967460759781249,50.392566941875,45.09862245671875,21.6852282655,18.046488252000003
27.0,6.53176995796875,6.671591034093749,15.64169623828125,9.751867531624999,7.801380632687501,0.00901867884375,11.887874396843749,2.83020917390625,34.72963240253125,4.921064596031249,58.08605092187501,51.76776296921875,25.161974344249998,20.961779382625
27.25,7.411864259625002,7.481711488625001,17.736356001812503,10.856290789406248,8.897512693781248,0.0003603288749999996,13.50885537425,3.21514938675,39.5995400215625,5.553789377531251,65.7259998690625,58.95835292875001,28.6674071109375,23.882900219531248
27.5,8.364885586125002,8.45596255625,19.922033949437505,12.799539308781249,10.134729403656248,0.004320667,15.145236918750001,3.622972076,45.1111772190625,6.507393213781251,73.4194838490625,65.62749344125001,32.1441531896875,26.798191350156248
27.75,9.480771068125001,9.719520271125,22.345971200062504,16.129918473531248,11.668010393406249,0.026106956375,16.885973359250002,4.08616197975,51.9489226528125,8.02590174015625,81.5879596903125,71.79819502375001,35.7550328696875,29.855483720156247
28.0,10.596656550125001,10.983077986000001,24.769908450687502,19.460297638281247,13.201291383156248,0.047893245749999994,18.626709799750003,4.5493518835,58.78666808656249,9.544410266531251,89.7564355315625,77.96889660625001,39.3659125496875,32.91277609015624
28.25,11.691414900625002,12.16517539228125,27.240876979031245,22.05581744728125,14.601467938781248,0.06041239215625001,20.430316025499998,5.010349527625,65.1024861625,10.77078785271875,98.1425724440625,85.01795571812501,43.1321264990625,36.09171599281251
28.5,12.807300382625002,13.428733107156251,29.664814229656244,25.38619661203125,16.13474892853125,0.08219868153125001,22.171052466,5.473539431375,71.94023159625,12.289296379093749,106.3110482853125,91.18865730062501,46.7430061790625,39.14900836281251
28.75,14.005643425125001,14.897340115906252,32.10546287765625,30.15876513290625,17.94419059040625,0.12228314528125,23.8627474915,5.958108086125,79.9159162525,14.385614389093748,114.3476399853125,96.02206920062501,50.1914847003125,42.09143776906251
29.0,15.203986467625002,16.365947124656252,34.546111525656244,34.93133365378125,19.75363225228125,0.16236760903125,25.554442517000002,6.442676740875,87.89160090875001,16.48193239909375,122.38423168531249,100.85548110062501,53.6399632215625,45.0338671753125
29.25,16.442189041625,17.7845757371875,37.102867414375005,39.31838804559376,21.439924007343752,0.19187222362499998,27.27385870503125,6.941734305000001,95.7480552575,18.490502646875,130.5550196625,106.236468428125,57.132605782812504,48.07500491906249
29.5,17.640532084125,19.2531827459375,39.543516062375005,44.09095656646876,23.249365669218754,0.23195668737499997,28.96555373053125,7.42630295975,103.72373991375,20.586820656875,138.5916113625,111.069880328125,60.58108430406251,51.01743432531249
29.75,18.813214938124997,20.8567773809375,41.834925521875,49.85827371146876,25.315060764218753,0.292247008125,30.60394006765625,7.898679318999999,112.23771138749998,22.992738844374998,146.4053133125,114.727428430625,63.9165437190625,53.789964960312496
30.0,19.985897792124998,22.4603720159375,44.126334981375,55.625590856468754,27.380755859218755,0.35253732887499994,32.24232640478125,8.37105567825,120.75168286124999,25.398657031874997,154.2190152625,118.384976533125,67.2520031340625,56.5624955953125
30.25,21.260495971374997,24.0563530084375,46.613185291125,61.34769293406251,29.333255343125,0.40180994106249995,33.8856238755625,8.875414121750001,129.52340336656252,27.909660391562497,162.11569063437503,122.32183524874999,70.542076161875,59.42340964562501
30.5,22.433178825374995,25.6599476434375,48.904594750624995,67.1150100790625,31.398950438125,0.46210026181249997,35.5240102126875,9.347790481,138.0373748403125,30.315578579062496,169.92939258437502,125.97938335125,73.877535576875,62.19594028062501
30.75,23.461421182874997,27.3186896771875,50.885670013624996,73.2741968553125,33.700990825625,0.5438161463125,37.1380788088125,9.77345996275,146.38710987781252,32.684583262812495,177.55816672187504,128.87256270375002,77.23583713937501,64.793993438125
31.0,24.489663540374995,28.977431710937502,52.866745276625,79.43338363156249,36.003031213125,0.6255320308125,38.7521474049375,10.1991294445,154.7368449153125,35.0535879465625,185.18694085937503,131.76574205625002,80.594138701875,67.392046595625
31.25,25.679211376562503,30.668480208437504,55.12380887868749,85.84879485625,38.2018300640625,0.695620353375,40.35663166478125,10.674038300468752,163.695590628125,37.700934646875,192.87970741249998,134.73248449812502,83.83912324937499,70.0807725225
31.5,26.707453734062504,32.3272222421875,57.10488414168749,92.00798163249999,40.5038704515625,0.777336237875,41.97070026090625,11.09970778221875,172.045325665625,40.069939330625,200.50848155,137.62566385062502,87.197424811875,72.67882567999999
31.75,27.472475287812504,33.9612714571875,58.614530220437494,97.95615902124999,43.0223479853125,0.8816973928749999,43.58944205840625,11.444155805843751,179.52830099062498,42.055516824375,207.9902898625,140.165969500625,90.714429776875,75.09782265249999
32.0,28.237496841562503,35.595320672187505,60.12417629918749,103.90433641,45.5408255190625,0.986058547875,45.20818385590625,11.788603829468752,187.011276315625,44.041094318125,215.472098175,142.706275150625,94.23143474187499,77.516819625
32.25,29.184066342500003,37.298393375625004,61.943284195,110.3226295140625,47.9610954984375,1.0822456980312498,46.82843503125,12.19113785759375,195.320987540625,46.404088125624995,223.025211175,145.169274978125,97.61310616343751,80.02500375124998
32.5,29.949087896250003,38.932442590625,63.45293027375,116.2708069028125,50.4795730321875,1.18660685303125,48.44717682875,12.53558588121875,202.80396286562498,48.389665619374995,230.5070194875,147.709580628125,101.1301111284375,82.44400072374998
32.75,30.384305252500003,40.466229548125,64.39281753499999,121.5218268753125,53.2011396871875,1.3094151046562499,50.06546385625,12.77551207946875,208.895703753125,49.74421229812499,237.844766275,150.23533614062498,104.8804619521875,84.68439609624998
33.0,30.819522608750002,42.000016505625,65.33270479625,126.7728468478125,55.922706342187496,1.43222335628125,51.68375088375,13.01543827771875,214.987444640625,51.098758976875,245.18251306250002,152.761091653125,108.63081277593751,86.92479146874999
33.25,31.312988876249996,43.6277993009375,66.44292254687501,132.38686371593752,58.53305910562501,1.56521033253125,53.40846803468751,13.291458017875,221.634013159375,52.65779360656251,252.69528528125005,155.2598941,112.3921652103125,89.239046875625
33.5,31.748206232499996,45.161586258437495,67.382809808125,137.6378836884375,61.254625760625004,1.68801858415625,55.026755062187505,13.531384216125,227.725754046875,54.012340285312504,260.03303206875006,157.78564961249998,116.1425160340625,91.479442248125
33.75,31.99582364125,46.5366246796875,67.90567014437501,142.17252199468751,64.192173978125,1.80340423515625,56.5029836684375,13.688345083375,232.61397994687502,54.883892757812504,267.08939110625005,160.3424925,119.9559799965625,93.561823708125
34.0,32.24344105,47.911663100937496,68.428530480625,146.70716030093752,67.12972219562499,1.91878988615625,57.979212274687505,13.845305950625,237.502205846875,55.7554452303125,274.14575014375004,162.8993353875,123.7694439590625,95.644205168125
34.25,32.4390575615625,49.4067374125,68.99828131,151.52685938625004,69.944690211875,2.06135252125,59.6582620275,14.019171456125001,242.71786326875002,56.683284800625,281.472091,165.46128504062497,127.72493996875,97.78637781187497
34.5,32.6866749703125,50.781775833750004,69.52114164625,156.06149769250004,72.882238429375,2.17673817225,61.13449063375,14.176132323375,247.60608916875003,57.554837273125,288.52845003749997,168.01812792812498,131.53840393125,99.86875927187498
34.75,32.9410935928125,51.943850222500004,69.84247235,159.97726107125004,76.055220769375,2.25341364425,62.292938237499996,14.282898562625,251.65656804375004,58.190342213125,295.13103739999997,170.57852425312498,135.18352954375,101.81874784937499
35.0,33.195512215312505,53.10592461125,70.16380305375,163.89302445000004,79.228203109375,2.33008911625,63.45138584125,14.389664801875,255.70704691875,58.825847153125004,301.73362476249997,173.138920578125,138.82865515625,103.76873642687498
35.25,33.300729360000005,54.415142633749994,70.42427561562499,168.04509526843748,82.268878968125,2.4495853614375,64.90051586343749,14.496950322343748,259.90207334375,59.3941658615625,308.6923858875,175.71819066562503,142.73153861562503,105.765705729375
35.5,33.5551479825,55.577217022499994,70.74560631937499,171.96085864718748,85.441861308125,2.5262608334375,66.0589634671875,14.603716561593748,263.95255221875,60.029670801562496,315.29497325,178.27858699062503,146.37666422812504,107.71569430687501
35.75,34.01076898,56.47211188874999,71.08090466812499,175.3552537971875,88.869730330625,2.5329385481875,66.7239075121875,14.693058883218749,267.53105201875,60.6760748728125,321.2714050375,180.81500277812503,149.62199992812504,109.55891095687501
36.0,34.4663899775,57.367006755,71.41620301687499,178.74964894718747,92.297599353125,2.5396162629375003,67.3888515571875,14.78240120484375,271.10955181875,61.3224789440625,327.247836825,183.35141856562504,152.86733562812503,111.402127606875
36.25,34.734967201562505,58.40622790625,71.6157050628125,182.31967909,95.635234503125,2.59426873353125,68.39115278999999,14.8673384449375,274.71316022499997,61.811921225625,333.641186825,185.91969752187498,156.46046345312502,113.29166360624998
36.5,35.1905881990625,59.3011227725,71.9510034115625,185.71407424,99.06310352562501,2.60094644828125,69.05609683499999,14.956680766562501,278.291660025,62.458325296875,339.6176186125,188.45611330937498,159.705799153125,115.13488025624999
36.75,35.9626683528125,59.91452275125,72.4720193790625,188.70049999,102.696246605625,2.52032523615625,69.10673011,15.0460885576875,281.679355325,63.317644798125,344.829440925,190.94205135937497,162.354148715625,116.88074713124999
37.0,36.734748506562504,60.52792273,72.9930353465625,191.68692574,106.329389685625,2.4397040240312498,69.157363385,15.1354963488125,285.06705062500004,64.17696429937502,350.0412632375,193.427989409375,165.002498278125,118.62661400625
37.25,37.499589638125,61.1731062853125,73.42362194406249,194.7446107440625,110.10430075875001,2.37374892753125,69.441011333125,15.257598317249998,288.5930474625,64.91310498562501,355.637440703125,195.95592895937497,167.994472290625,120.46268578124999
37.5,38.271669791875,61.786506264062496,73.9446379115625,197.7310364940625,113.73744383875001,2.29312771540625,69.49164460812501,15.347006108374998,291.98074276250003,65.77242448687501,360.84926301562496,198.44186700937496,170.64282185312499,122.20855265624999
37.75,39.158888360625,62.2636965115625,74.6481322453125,200.4864601053125,117.24998761375001,2.16385204015625,69.026821395625,15.39284348625,295.1204345125,66.866954218125,365.293741965625,200.85497714687497,172.63401010312498,123.80169640624999
38.0,40.046106929375,62.7408867590625,75.3516265790625,203.2418837165625,120.76253138874999,2.03457636490625,68.56199818312501,15.438680864124999,298.2601262625,67.96148394937501,369.738220915625,203.26808728437499,174.625198353125,125.39484015625
38.25,41.0861051334375,63.1472929065625,75.99912164593749,205.96816388187503,124.63157875312497,1.890154767125,68.2395759590625,15.550491347499998,301.63016410625005,68.95538524687501,374.54297449999996,205.733596446875,176.96440724062498,127.11802463750001
38.5,41.9733237021875,63.6244831540625,76.7026159796875,208.72358749312502,128.14412252812497,1.7608790918750001,67.7747527465625,15.596328725374999,304.76985585625005,70.049914978125,378.98745345,208.146706584375,178.95559549062497,128.7111683875
38.75,42.6952155621875,64.1506489578125,77.5416021246875,211.44086831937503,131.14112841562496,1.635579825625,66.94824272031249,15.539678491499998,307.51975163125,71.357019364375,382.69578509999997,210.465675384375,180.26370245312498,130.0800167875
39.0,43.4171074221875,64.6768147615625,78.3805882696875,214.15814914562503,134.13813430312499,1.510280559375,66.1217326940625,15.483028257625,310.26964740625004,72.66412375062501,386.40411675,212.78464418437503,181.57180941562498,131.44886518750002
39.25,44.4320114803125,65.0396038234375,79.1870684271875,216.7498568509375,137.68911301875002,1.3435199343437498,65.36073882875,15.52180973121875,313.32078550625005,73.8819174878125,390.457124984375,215.16666871250004,183.24089694687498,132.983540403125
39.5,45.153903340312496,65.5657696271875,80.0260545721875,219.4671376771875,140.68611890625002,1.2182206680937497,64.5342288025,15.46515949734375,316.07068128125,75.1890218740625,394.165456634375,217.48563751250003,184.549003909375,134.352388803125
39.75,45.430003366562495,66.3260962721875,80.9535459709375,222.3391350696875,142.77264839375002,1.1495286832187497,63.49980162375,15.24710444959375,318.28898863125,76.6860653440625,397.16883707187503,219.68915156250003,185.148109684375,135.425369665625
40.0,45.706103392812494,67.0864229171875,81.8810373696875,225.21113246218752,144.85917788125002,1.0808366983437498,62.465374445,15.02904940184375,320.50729598125,78.1831088140625,400.172217509375,221.89266561250002,185.747215459375,136.498350528125
40.25,46.322872504375006,67.6355926609375,82.8091383215625,227.90469942750002,147.58154549375,0.95490146328125,61.4037204971875,14.91260847628125,323.03096102812503,79.6399555421875,403.496175575,224.187413728125,186.67793631875,137.75010819687498
40.5,46.598972530625005,68.3959193059375,83.7366297203125,230.77669682,149.66807498125002,0.88620947840625,60.3692933184375,14.69455342853125,325.249268378125,81.13699901218749,406.4995560125,226.390927778125,187.27704209375,138.82308905937498
40.75,46.27224983187501,69.51584209968749,84.6928101328125,233.9381736375,150.60332816875,0.9127109209062501,59.3018627809375,14.28721127990625,326.883235990625,82.7509511659375,408.840515875,228.434311490625,187.19766069375,139.559078334375
41.0,45.945527133125005,70.6357648934375,85.6489905453125,237.09965045500002,151.53858135625003,0.93921236340625,58.2344322434375,13.87986913128125,328.51720360312504,84.36490331968749,411.1814757375,230.477695203125,187.11827929375,140.295067609375
41.25,45.6676862771875,71.661063065625,86.6741776803125,240.18960493656252,152.76765660312503,0.9313116601562501,56.988885644375,13.494977512437499,330.21578120312506,86.12635840656247,413.7877443437501,232.7047372625,187.185954084375,141.139051134375
41.5,45.3409635784375,72.780985859375,87.6303580928125,243.3510817540625,153.70290979062503,0.9578131026562502,55.921455106875,13.087635363812499,331.84974881562505,87.74031056031248,416.12870420625006,234.748120975,187.106572684375,141.875040409375
41.75,44.7481241809375,74.146940198125,88.5040925465625,246.70441482781249,153.86264146562502,1.06191521528125,55.080511531875004,12.587263475187498,333.20278986562505,89.19656169781248,417.89511221875006,236.4932501125,186.604953971875,142.354706821875
42.0,44.1552847834375,75.512894536875,89.3778270003125,250.0577479015625,154.022373140625,1.1660173279062502,54.239567956875,12.0868915865625,334.55583091562505,90.65281283531249,419.66152023125005,238.23837925,186.103335259375,142.83437323437502
