WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1.000000 * <_var0_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var24_>) + (1.000000 * <_var27_>)) >= -0;
violation: left hand side is violated by 250 (scaled: 250)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 1900 chg bounds, 0 chg sides, 0 chg coeffs, 2498 upgd conss, 0 impls, 0 clqs
(round 2, fast)       801 del vars, 801 del conss, 0 add conss, 5608 chg bounds, 0 chg sides, 0 chg coeffs, 2498 upgd conss, 0 impls, 0 clqs
(round 3, fast)       801 del vars, 801 del conss, 0 add conss, 6911 chg bounds, 0 chg sides, 0 chg coeffs, 2498 upgd conss, 0 impls, 0 clqs
(round 4, fast)       801 del vars, 801 del conss, 0 add conss, 7508 chg bounds, 0 chg sides, 0 chg coeffs, 2498 upgd conss, 0 impls, 0 clqs
(round 5, fast)       801 del vars, 801 del conss, 0 add conss, 7613 chg bounds, 0 chg sides, 0 chg coeffs, 2498 upgd conss, 0 impls, 0 clqs
(round 6, fast)       801 del vars, 801 del conss, 800 add conss, 7613 chg bounds, 0 chg sides, 0 chg coeffs, 2498 upgd conss, 0 impls, 0 clqs
(round 7, fast)       801 del vars, 801 del conss, 800 add conss, 7813 chg bounds, 0 chg sides, 0 chg coeffs, 2898 upgd conss, 0 impls, 0 clqs
presolving (8 rounds: 8 fast, 1 medium, 1 exhaustive):
 801 deleted vars, 801 deleted constraints, 800 added constraints, 7813 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 3805 variables (0 bin, 0 int, 0 impl, 3805 cont) and 4097 constraints
    700 constraints of type <linear>
   1397 constraints of type <quadratic>
   2000 constraints of type <nonlinear>
Presolving Time: 0.67

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  3563 |     - |  25M|-1.753345e+05 |      --      |    Inf 
q     1 |     0 |  3563 |     - |  26M|-1.753345e+05 |-1.069712e+05 |  63.91%
      1 |     0 |  6339 |     - |  29M|-1.565828e+05 |-1.069712e+05 |  46.38%
      1 |     0 | 12136 |     - |  29M|-1.229273e+05 |-1.069712e+05 |  14.92%
      1 |     0 | 16227 |     - |  30M|-1.187358e+05 |-1.069712e+05 |  11.00%
      1 |     0 | 17855 |     - |  30M|-1.183246e+05 |-1.069712e+05 |  10.61%
      1 |     0 | 18495 |     - |  31M|-1.183240e+05 |-1.069712e+05 |  10.61%
      1 |     0 | 19085 |     - |  31M|-1.183210e+05 |-1.069712e+05 |  10.61%
      1 |     0 | 19580 |     - |  31M|-1.183193e+05 |-1.069712e+05 |  10.61%
      1 |     0 | 20264 |     - |  32M|-1.183185e+05 |-1.069712e+05 |  10.61%
      1 |     0 | 20845 |     - |  32M|-1.183181e+05 |-1.069712e+05 |  10.61%
      1 |     0 |229325 |     - |  32M|-1.183181e+05 |-1.069712e+05 |  10.61%
      1 |     0 |229887 |     - |  32M|-1.183181e+05 |-1.069712e+05 |  10.61%
      1 |     0 |229893 |     - |  32M|-1.183181e+05 |-1.069712e+05 |  10.61%
      1 |     0 |230242 |     - |  32M|-1.183181e+05 |-1.069712e+05 |  10.61%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |448018 |     - |  32M|-1.183181e+05 |-1.069712e+05 |  10.61%
      1 |     0 |448453 |     - |  33M|-1.183181e+05 |-1.069712e+05 |  10.61%
      1 |     0 |448903 |     - |  33M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449184 |     - |  33M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449293 |     - |  33M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449474 |     - |  33M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449601 |     - |  28M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449699 |     - |  28M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449738 |     - |  28M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449816 |     - |  28M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449817 |     - |  28M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |449886 |     - |  28M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |450295 |     - |  27M|-1.183180e+05 |-1.069712e+05 |  10.61%
      1 |     0 |450321 |     - |  27M|-1.183180e+05 |-1.069712e+05 |  10.61%
