#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tA4,250000
n78,45.4788,-91.834341,tA4,250000
n78,45.4788,-91.834341,tK4,250000
n82,44.3279734,-87.9729226,tD3,150000
n82,44.3279734,-87.9729226,tN3,150000
n84,44.282748,-88.108356,tA4,250000
n84,44.282748,-88.108356,tK4,250000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n100,44.6195702,-91.8729325,tD2,50000
n103,45.762307,-92.6310929,tA1,30000
n103,45.762307,-92.6310929,tK1,30000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n117,44.6107539,-90.5361983,tD1,30000
n117,44.6107539,-90.5361983,tN1,30000
n118,44.7573292,-90.2591344,tA2,50000
n118,44.7573292,-90.2591344,tK2,50000
n119,44.9445265,-90.7601512,tA1,30000
n119,44.9445265,-90.7601512,tK1,30000
n120,44.705272,-90.435282,tA2,50000
n120,44.705272,-90.435282,tK2,50000
n123,42.7889219,-89.8135536,tA3,150000
n123,42.7889219,-89.8135536,tK3,150000
n124,44.6407302,-90.3771428,tA2,50000
n124,44.6407302,-90.3771428,tK2,50000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD4,250000
n134,43.1255927,-89.5511386,tN4,250000
n137,43.574064,-88.450539,tD4,250000
n137,43.574064,-88.450539,tN4,250000
n139,43.487582,-88.432642,tD3,150000
n139,43.487582,-88.432642,tN3,150000
n141,43.3984461,-88.6812317,tA2,50000
n141,43.3984461,-88.6812317,tK2,50000
n142,44.7366839,-87.5027549,tA2,50000
n142,44.7366839,-87.5027549,tK2,50000
n143,44.7726448,-91.9394584,tA2,50000
n143,44.7726448,-91.9394584,tK2,50000
n144,45.1470211,-91.6660948,tA2,50000
n144,45.1470211,-91.6660948,tK2,50000
n149,43.6921456,-88.3624164,tA3,150000
n149,43.6921456,-88.3624164,tK3,150000
n152,43.6688948,-88.8654615,tA2,50000
n152,43.6688948,-88.8654615,tK2,50000
n153,43.9068922,-88.2924711,tD4,250000
n153,43.9068922,-88.2924711,tN4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tA2,50000
n159,43.862695,-88.521648,tK2,50000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tA2,50000
n164,42.864588,-90.6961853,tK2,50000
n166,43.7013946,-89.051151,tA2,50000
n166,43.7013946,-89.051151,tK2,50000
n169,43.9712488,-89.0123277,tA2,50000
n169,43.9712488,-89.0123277,tK2,50000
n171,42.6461277,-89.3870026,tA2,50000
n171,42.6461277,-89.3870026,tK2,50000
n175,44.3188887,-91.0649767,tA1,30000
n176,44.4365416,-90.9365416,tA1,30000
n176,44.4365416,-90.9365416,tK1,30000
n177,44.1261241,-90.9966341,tD1,30000
n177,44.1261241,-90.9966341,tN1,30000
n178,44.4013418,-91.1053851,tA1,30000
n178,44.4013418,-91.1053851,tK2,50000
n179,42.973292,-88.775482,tD2,50000
n179,42.973292,-88.775482,tN2,50000
n180,42.868704,-88.868785,tA1,30000
n180,42.868704,-88.868785,tK1,30000
