#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tK4,250000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n79,45.4095924,-92.0364009,tA2,50000
n80,45.330174,-91.543636,tD2,50000
n80,45.330174,-91.543636,tN2,50000
n85,44.540205,-87.789123,tD4,250000
n85,44.540205,-87.789123,tN4,250000
n87,44.340874,-88.133287,tA4,250000
n87,44.340874,-88.133287,tK4,250000
n97,44.257304,-87.961376,tA4,250000
n97,44.257304,-87.961376,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n103,45.762307,-92.6310929,tD1,30000
n104,44.1067411,-88.0533203,tA4,250000
n104,44.1067411,-88.0533203,tK4,250000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n113,44.9659247,-90.9746861,tA1,30000
n114,44.901922,-91.497807,tD2,50000
n114,44.901922,-91.497807,tN2,50000
n121,44.5239,-90.7487243,tA1,30000
n122,45.0173606,-90.3556863,tA3,150000
n122,45.0173606,-90.3556863,tK3,150000
n123,42.7889219,-89.8135536,tD4,250000
n123,42.7889219,-89.8135536,tN4,250000
n125,43.2724383,-89.4219432,tD3,150000
n125,43.2724383,-89.4219432,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n136,43.127558,-89.543804,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n140,43.5123201,-88.7754202,tD3,150000
n140,43.5123201,-88.7754202,tN3,150000
n142,44.7366839,-87.5027549,tA2,50000
n144,45.1470211,-91.6660948,tA2,50000
n148,43.835418,-88.293544,tD3,150000
n148,43.835418,-88.293544,tN3,150000
n149,43.6921456,-88.3624164,tA4,250000
n149,43.6921456,-88.3624164,tK4,250000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tD3,150000
n159,43.862695,-88.521648,tN3,150000
n162,42.9348801,-91.090403,tA2,50000
n164,42.864588,-90.6961853,tD2,50000
n164,42.864588,-90.6961853,tN2,50000
n166,43.7013946,-89.051151,tA2,50000
n169,43.9712488,-89.0123277,tA2,50000
n173,42.6013315,-89.3917564,tA2,50000
n175,44.3188887,-91.0649767,tA2,50000
n177,44.1261241,-90.9966341,tD2,50000
n177,44.1261241,-90.9966341,tN2,50000
n181,43.1365455,-88.7221335,tD3,150000
n181,43.1365455,-88.7221335,tN3,150000
n183,44.2212573,-89.9558671,tD3,150000
n183,44.2212573,-89.9558671,tN3,150000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tA4,250000
n187,44.3673969,-87.665803,tK4,250000
n192,44.616287,-87.63395,tA4,250000
n192,44.616287,-87.63395,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n200,42.6533571,-90.2918458,tA4,250000
n200,42.6533571,-90.2918458,tK4,250000
n204,45.2609184,-89.1320129,tA2,50000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n218,43.922701,-87.868523,tA4,250000
n218,43.922701,-87.868523,tK4,250000
n224,44.9580832,-89.767959,tA2,50000
n226,44.901323,-89.958202,tA2,50000
n227,44.834921,-90.262512,tA4,250000
n227,44.834921,-90.262512,tK4,250000
n231,45.0330639,-90.04741,tA1,30000
n232,44.940447,-89.2590262,tA3,150000
n232,44.940447,-89.2590262,tK3,150000
n233,45.1188113,-89.4920215,tA3,150000
n233,45.1188113,-89.4920215,tK3,150000
