Hour,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
0.25,0.34654549625,12.639958367499998,7.015321767125,2.381413331875,0.020545179499999996,7.958365302124999,0.23453012537500006,0.374765326875,0.006984917,0.20469267924999995,2.1073068521250002,24.721508439999997,25.979158237500002,227.52375915000005,15.692823855,1.7979095263749998,11.289097161249998
0.5,0.48494299875,13.577481002499999,7.015550816375,2.353866788625,0.031495222499999996,8.270500051375,0.33001057712500004,0.398975303625,0.036620257,0.24098649374999997,2.184859717375,24.06974798,25.4329618525,225.52314025000004,16.234030545,2.031559088125,10.843227613749999
0.75,0.6233405012500001,14.5150036375,7.0157798656249994,2.326320245375,0.042445265499999996,8.582634800625002,0.425491028875,0.423185280375,0.066255597,0.27728030825,2.262412582625,23.41798752,24.8867654675,223.52252135000003,16.775237235,2.265208649875,10.39735806625
1.0,0.76173800375,15.452526272499998,7.016008914874999,2.298773702125,0.053395308499999995,8.894769549875,0.5209714806250001,0.447395257125,0.09589093700000001,0.31357412274999996,2.339965447875,22.76622706,24.3405690825,221.52190245000003,17.316443924999998,2.498858211625,9.951488518749999
1.25,0.9498814297500001,16.636531316875,7.01628600725,2.2439829931874997,0.06891376874999999,9.37246435225,0.6404960989375,0.4982549953125,0.146748029125,0.3756791004375,2.4636134963125,22.1062409975,23.792804194375,218.70961234375002,17.923831666875003,2.6765010660625004,9.4843295115625
1.5,1.0882789322500002,17.574053951875,7.016515056499999,2.2164364499374996,0.07986381175,9.684599101500002,0.7359765506875,0.5224649720625,0.17638336912500002,0.41197291493750005,2.5411663615625,21.4544805375,23.246607809375,216.70899344375002,18.465038356875002,2.9101506278125004,9.0384599640625
1.75,1.1603485367500002,18.182933374375,7.01668004825,2.2252154609374997,0.08472263175,9.775987113250002,0.7993981136875,0.5111419335625,0.17772303962500002,0.4138518451875,2.5572589825625,20.8136875475,22.702502761875,215.79060281875002,18.918003644375002,3.2184757993125004,8.6209763628125
2.0,1.2324181412500002,18.791812796875,7.01684504,2.2339944719375,0.08958145175,9.867375125,0.8628196766875,0.4998188950625,0.17906271012500002,0.41573077543750003,2.5733516035625,20.1728945575,22.158397714375,214.87221219375002,19.370968931875,3.5268009708125003,8.2034927615625
2.25,1.3293439325625,19.536736380625,7.017035412125,2.230004020125,0.09656533025,10.0408732595,0.9390890486875,0.49782759831249995,0.187124444375,0.427215277375,2.6117984533750005,19.523827660000002,21.611318333750003,213.5614450125,19.861246452499998,3.775411681875,7.769637150125
2.5,1.4014135370625,20.145615803125,7.017200403875,2.238783031125,0.10142415025,10.13226127125,1.0025106116875,0.48650455981249996,0.188464114875,0.42909420762499995,2.6278910743750004,18.88303467,21.067213286250002,212.6430543875,20.314211739999998,4.083736853375,7.352153548875
2.75,1.4182322598125001,20.463555273125,7.017310202625,2.276696510625,0.10141915125,10.040586873499999,1.0381154664374999,0.45089486056249994,0.171409143875,0.4066940808749999,2.5936913088750004,18.256929380000003,20.52777112875,212.6085752625,20.688013582499998,4.4965731753750005,6.965961276625
3.0,1.4350509825625002,20.781494743125002,7.017420001375,2.314609990125,0.10141415225,9.94891247575,1.0737203211875,0.41528516131249993,0.154354172875,0.38429395412499995,2.5594915433750005,17.63082409,19.988328971250002,212.5740961375,21.061815424999995,4.909409497375,6.579769004375001
3.25,1.4711873841875,21.216626748125,7.0175507484374995,2.3433495495,0.1029205095625,9.92050604125,1.1200518946875002,0.38338402693749996,0.139070751625,0.3664314850625,2.542062078375,16.994584779375,19.444626695000004,212.24639874999997,21.4683905125,5.247613588937499,6.1757520298125
3.5,1.4880061069375001,21.534566218125,7.017660547187499,2.381263029,0.1029155105625,9.8288316435,1.1556567494375,0.34777432768749994,0.12201578062499999,0.3440313583125,2.507862312875,16.368479489375,18.905184537500002,212.21191962499998,21.842192355,5.6604499109374995,5.7895597575625
3.75,1.4606509639375,21.599268990625,7.0177240171875,2.4411198914999996,0.0992740968125,9.591779158249999,1.1676870764375,0.29912432168749997,0.09646719612499999,0.30748800231249995,2.434538017875,15.760782126875002,18.372976835000003,212.86303535,22.145908722500003,6.2076329236875,5.437564198062501
4.0,1.4332958209375002,21.663971763125,7.0177874871874995,2.500976754,0.09563268306250002,9.354726672999998,1.1797174034375,0.25047431568749995,0.07091861162499999,0.2709446463125,2.361213722875,15.153084764375002,17.8407691325,213.51415107499997,22.44962509,6.7548159364375,5.0855686385625
4.25,1.41914321075,21.828561615000005,7.017867096874999,2.5557875450625,0.09279907781250002,9.160394462062499,1.2003123088125,0.185624708,0.0250083879375,0.23335221074999998,2.2982880585625,14.529905703750002,17.30194828625,213.983396875,22.781894135625,7.204593372874999,4.7135741991249995
4.5,1.3917880677499999,21.893264387500004,7.017930566875,2.6156444075625,0.08915766406250002,8.923341976812498,1.2123426358125,0.136974702,0.0,0.19680885474999998,2.2249637635625,13.922208341250002,16.76974058375,214.63451260000002,23.085610503125,7.751776385625,4.361578639625
4.75,1.33210492575,21.740372155000003,7.0179570743749995,2.6895438263124998,0.08322703406250001,8.580869763312498,1.2050953490625,0.105577396,0.0,0.15694986174999997,2.1247331178125,13.341289218750001,16.24876189125,215.75665317500003,23.327894808125,8.473615730375,4.047647157625
5.0,1.2724217837499998,21.587479922500002,7.017983581875,2.7634432450625,0.07729640406250002,8.238397549812499,1.1978480623125,0.07418009,0.0,0.11709086874999998,2.0245024720625002,12.760370096250002,15.72778319875,216.87879375000003,23.570179113125,9.195455075125,3.7337156756249996
5.25,1.2177116898749998,21.522838621875003,7.018020040500001,2.8383762285625007,0.0711405975625,7.9118443335,1.1968526936250001,0.0235479795,0.0009232025624999998,0.0496239361875,1.9254104044375,12.1458338941875,15.193925083125,217.9751091125,23.83796301375,9.768311725187498,3.3949656843750002
5.5,1.1580285478749999,21.369946389375002,7.018046548,2.9122756473125007,0.0652099675625,7.569372120000001,1.1896054068750002,0.0,0.0,0.009764943187499993,1.8251797586875,11.5649147716875,14.672946390625,219.0972496875,24.080247318749997,10.490151069937498,3.081034202375
5.75,1.0809386753749999,21.026854579375,7.0180474665,2.9894778318125006,0.058816500812500006,7.1705346675,1.1675963581250002,0.0,0.0,0.005611323937500003,1.7144622251875,11.0377445019375,14.172883265625,220.41083216250001,24.268054808749998,11.468852784937498,2.812882091875
6.0,1.003848802875,20.683762769375,7.018048385,3.0666800163125005,0.052423034062500005,6.7716972150000005,1.145587309375,0.0,0.0,0.0014577046875000037,1.6037446916875,10.5105742321875,13.672820140625001,221.72441463750002,24.45586229875,12.4475544999375,2.544729981375
6.25,0.9236947061874999,20.416770356875,7.0180531908125,3.1508179669375,0.044801355375,6.3625459899375,1.1275312030624998,0.0,0.0,0.0031152144375000005,1.4851682642500001,9.932814017062501,13.15396706,223.16415336875,24.666010165625,13.228314923125,2.2471802275624997
6.5,0.8466048336875,20.073678546874998,7.0180541093125,3.2280201514374998,0.038407888625,5.963708537437499,1.1055221543124998,0.0,0.0,0.0,1.37445073075,9.405643747312501,12.653903934999999,224.47773584375,24.853817655625,14.207016638125,1.9790281170625001
6.75,0.7677983499375,19.565721014374997,7.0180413150625,3.2970755696875,0.033497758875,5.5598343686875,1.0733219283124997,0.0,0.0,0.0,1.2707160932500001,8.963843022312501,12.18586594,225.68692394375,24.993679038125002,15.535260865625,1.7653326548125001
7.0,0.6889918661875,19.057763481875,7.0180285208125,3.3661309879375,0.028587629124999996,5.1559601999375,1.0411217023125,0.0,0.0,0.0,1.16698145575,8.5220422973125,11.717827945,226.89611204374998,25.133540420625,16.863505093125,1.5516371925625
7.25,0.5992760988125,18.6132384175,7.0180136765,3.4478469379375007,0.021476200375,4.7161079974375,1.0105891256250001,0.0,0.0,0.0,1.046653031875,8.01384128075,11.225445220062499,228.37937448125,25.29247683375,17.9474679575,1.3042054495625
7.5,0.5204696150625,18.105280885,7.01800088225,3.516902356187501,0.016566070625000002,4.3122338286875,0.9783888996250001,0.0,0.0,0.0,0.942918394375,7.572040555749999,10.757407225062499,229.58856258125002,25.432338216250002,19.275712185,1.0905099873125
7.75,0.4556366390625,17.4577914875,7.0179862505,3.5663614766875007,0.015085451875000003,3.9546514661875,0.9405680821250001,0.00019477737499999995,4.0621812499999995e-05,0.0008490983750000002,0.863636437375,7.2472300677499994,10.332503913312499,230.39752010625,25.53078418875,21.0461790675,0.9399484488125
8.0,0.39080366306250003,16.81030209,7.017971618750001,3.6158205971875006,0.013604833125000002,3.5970691036874998,0.9027472646250001,0.000973886875,0.0002031090625,0.004245491875,0.784354480375,6.922419579749999,9.9076006015625,231.20647763125,25.62923016125,22.81664595,0.7893869103125
8.25,0.31009953312499994,16.20584735375,7.017950880687501,3.6810034866250003,0.0093990594375,3.1863720697500004,0.8645140575625,0.0,0.0,0.0,0.6836825496250001,6.532836242624999,9.4581340278125,232.376477925,25.741893773749997,24.335769276875002,0.604357885625
8.5,0.24526655712499995,15.55835795625,7.017936248937501,3.730462607125,0.0079184406875,2.8287897072500003,0.8266932400625,0.0,0.0,0.0,0.604400592625,6.208025754624999,9.0332307160625,233.18543544999997,25.840339746249995,26.106236159375,0.45379634712500005
8.75,0.20625295562499996,14.806978388749998,7.017929146437501,3.752424603125,0.011214532187500001,2.55745750875,0.7875487448124999,0.03221605481249999,0.018199332812499996,0.035313857187500006,0.561789494125,6.008575811125,8.6554566480625,233.37959242499997,25.906023728749997,28.359235334375,0.370236098125
9.0,0.16723935412499996,14.05559882125,7.0179220439375,3.774386599125,0.014510623687499998,2.2861253102500005,0.7484042495625,0.1478354125625,0.08823438081250001,0.11883059643749999,0.519178395625,5.809125867624999,8.2776825800625,233.57374939999997,25.971707711249994,30.612234509375,0.28667584912500005
9.25,0.11796442281250001,13.29850957225,7.0179116815625,3.8053766616874998,0.016204886187499996,1.9758097549374998,0.7075199188125,0.2513364684999999,0.1375531529375,0.18737362012499997,0.4648230503125,5.6104690726875,7.8946929668125,233.99243530625003,26.040914473125003,32.750846808125,0.17491927618750003
9.5,0.07895082131250002,12.547130004749999,7.0179045790625,3.8273386576874997,0.019500977687499997,1.7044775564374999,0.6683754235624999,0.3669558262499999,0.20758820093749997,0.270890359375,0.4222119518125,5.4110191291875,7.5169188988125,234.18659228125003,26.106598455625004,35.003845983125,0.09135902718749998
9.75,0.062225451062500006,11.76873328925,7.0179043328125,3.8280975234374996,0.026525077937499995,1.5138732216875,0.6311094830624999,0.5370130025,0.32853580368749996,0.401078834625,0.4074834685625,5.2522985024375,7.1618086390625,233.87644383125001,26.156664735625004,37.570205090624995,0.0677276399375
10.0,0.0455000808125,10.990336573749998,7.0179040865625,3.8288563891875,0.0335491781875,1.3232688869374998,0.5938435425624999,0.7070701787499999,0.44948340643749995,0.531267309875,0.39275498531249997,5.0935778756875,6.8066983793125,233.56629538125003,26.206731015625003,40.136564198124994,0.0440962526875
10.25,0.0231621419375,10.1600627919375,7.0179027985,3.8328347954375004,0.039945030687499994,1.1049699690625,0.5534419043125001,0.861008689125,0.5341856221874999,0.6429698121874999,0.3746150815625,4.995403799749999,6.4639415409375,233.36447857500005,26.250155895000002,42.712400484374996,0.017723540437499997
