WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1.000000 * <_var21_> * <_var0_>) + ((-1.000000) * <_var1_>) + (1.000000 * <_var20_>)) == 0;
violation: left hand side is violated by 1.80299734 (scaled: 1.80299734)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 14996 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 10009 chg bounds, 0 chg sides, 0 chg coeffs, 14996 upgd conss, 0 impls, 0 clqs
(round 3, fast)       0 del vars, 0 del conss, 0 add conss, 15679 chg bounds, 0 chg sides, 0 chg coeffs, 14996 upgd conss, 0 impls, 0 clqs
(round 4, fast)       0 del vars, 0 del conss, 0 add conss, 18436 chg bounds, 0 chg sides, 0 chg coeffs, 14996 upgd conss, 0 impls, 0 clqs
(round 5, fast)       0 del vars, 0 del conss, 0 add conss, 20141 chg bounds, 0 chg sides, 0 chg coeffs, 14996 upgd conss, 0 impls, 0 clqs
(round 6, fast)       0 del vars, 0 del conss, 0 add conss, 21475 chg bounds, 0 chg sides, 0 chg coeffs, 14996 upgd conss, 0 impls, 0 clqs
presolving (7 rounds: 7 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 21575 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 17006 variables (0 bin, 0 int, 0 impl, 17006 cont) and 14996 constraints
  14996 constraints of type <quadratic>
Presolving Time: 198.24

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  7759 |     - | 103M|-1.397120e-08 |      --      |    Inf 
q     1 |     0 |  7759 |     - | 105M|-1.397120e-08 | 1.765897e+02 |    Inf 
y     1 |     0 |  7759 |     - | 105M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 12722 |     - | 111M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 12722 |     - | 111M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 19816 |     - | 112M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 25370 |     - | 113M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 31313 |     - | 114M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 35966 |     - | 115M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 | 41607 |     - | 116M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |227930 |     - | 116M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |232083 |     - | 117M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |232340 |     - | 117M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |237037 |     - | 118M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |246033 |     - | 121M|-1.397120e-08 | 1.765897e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |253726 |     - | 109M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |263868 |     - | 110M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |274187 |     - | 111M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |285074 |     - | 111M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |295695 |     - | 112M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |307871 |     - | 113M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |318346 |     - | 111M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |329314 |     - | 112M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |341063 |     - | 112M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |353486 |     - | 113M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |364589 |     - | 114M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |378129 |     - | 115M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |391328 |     - | 115M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |402751 |     - | 115M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |415855 |     - | 117M|-1.397120e-08 | 1.765897e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |427605 |     - | 118M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |439399 |     - | 118M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |451443 |     - | 120M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |463735 |     - | 119M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |477030 |     - | 120M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |490209 |     - | 120M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |503457 |     - | 121M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |517152 |     - | 122M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |531555 |     - | 123M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |545853 |     - | 124M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |559643 |     - | 124M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |573496 |     - | 125M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |587837 |     - | 127M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |601457 |     - | 127M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |615904 |     - | 128M|-1.397120e-08 | 1.765897e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |630406 |     - | 128M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |645413 |     - | 128M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |660446 |     - | 129M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |674767 |     - | 130M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |689430 |     - | 131M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |704419 |     - | 133M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |719655 |     - | 133M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |733739 |     - | 133M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |749040 |     - | 135M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |764165 |     - | 135M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |779092 |     - | 136M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |795058 |     - | 136M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |810813 |     - | 136M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |826398 |     - | 137M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |841851 |     - | 137M|-1.397120e-08 | 1.765897e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |858002 |     - | 138M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |873726 |     - | 139M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |889660 |     - | 140M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |906473 |     - | 142M|-1.397120e-08 | 1.765897e+02 |    Inf 
      1 |     0 |922131 |     - | 142M|-1.397120e-08 | 1.765897e+02 |    Inf 
