#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n75,44.3666407,-88.2590818,tA4,250000
n75,44.3666407,-88.2590818,tK4,250000
n78,45.4788,-91.834341,tA4,250000
n78,45.4788,-91.834341,tK4,250000
n82,44.3279734,-87.9729226,tA3,150000
n82,44.3279734,-87.9729226,tK3,150000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n101,44.5056081,-91.9506223,tA1,30000
n101,44.5056081,-91.9506223,tK1,30000
n103,45.762307,-92.6310929,tF1,30000
n104,44.1067411,-88.0533203,tA2,50000
n104,44.1067411,-88.0533203,tK2,50000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n107,44.238873,-88.057052,tA3,150000
n107,44.238873,-88.057052,tK3,150000
n112,44.235045,-88.06098,tA3,150000
n112,44.235045,-88.06098,tK3,150000
n113,44.9659247,-90.9746861,tA1,30000
n113,44.9659247,-90.9746861,tK1,30000
n114,44.901922,-91.497807,tA2,50000
n114,44.901922,-91.497807,tK2,50000
n115,45.0032736,-90.3526429,tA2,50000
n115,45.0032736,-90.3526429,tK2,50000
n116,44.8511138,-90.2347974,tD3,150000
n116,44.8511138,-90.2347974,tN3,150000
n118,44.7573292,-90.2591344,tA2,50000
n118,44.7573292,-90.2591344,tK2,50000
n120,44.705272,-90.435282,tA2,50000
n120,44.705272,-90.435282,tK2,50000
n122,45.0173606,-90.3556863,tD2,50000
n122,45.0173606,-90.3556863,tN2,50000
n123,42.7889219,-89.8135536,tD4,250000
n123,42.7889219,-89.8135536,tN4,250000
n124,44.6407302,-90.3771428,tA2,50000
n124,44.6407302,-90.3771428,tK2,50000
n132,43.219504,-89.484778,tD3,150000
n132,43.219504,-89.484778,tN3,150000
n133,43.1612969,-89.1700655,tA4,250000
n133,43.1612969,-89.1700655,tK4,250000
n134,43.1255927,-89.5511386,tD3,150000
n136,43.127558,-89.543804,tN3,150000
n137,43.574064,-88.450539,tD4,250000
n137,43.574064,-88.450539,tN4,250000
n138,43.2343009,-88.966056,tA2,50000
n138,43.2343009,-88.966056,tK2,50000
n139,43.487582,-88.432642,tA3,150000
n139,43.487582,-88.432642,tK3,150000
n140,43.5123201,-88.7754202,tD2,50000
n140,43.5123201,-88.7754202,tN2,50000
n141,43.3984461,-88.6812317,tA2,50000
n141,43.3984461,-88.6812317,tK2,50000
n142,44.7366839,-87.5027549,tD3,150000
n142,44.7366839,-87.5027549,tN3,150000
n143,44.7726448,-91.9394584,tA2,50000
n143,44.7726448,-91.9394584,tK2,50000
n144,45.1470211,-91.6660948,tD2,50000
n144,45.1470211,-91.6660948,tN2,50000
n145,44.8923943,-91.6597361,tA1,30000
n145,44.8923943,-91.6597361,tK1,30000
n153,43.9068922,-88.2924711,tD4,250000
n153,43.9068922,-88.2924711,tN4,250000
n155,43.686573,-88.398594,tA3,150000
n155,43.686573,-88.398594,tK3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tA2,50000
n159,43.862695,-88.521648,tK2,50000
n162,42.9348801,-91.090403,tA2,50000
n162,42.9348801,-91.090403,tK2,50000
n164,42.864588,-90.6961853,tA1,30000
n164,42.864588,-90.6961853,tK1,30000
n165,43.0065857,-90.602897,tA1,30000
n165,43.0065857,-90.602897,tK1,30000
n167,43.7057395,-89.0510134,tA2,50000
n167,43.7057395,-89.0510134,tK2,50000
n168,43.634875,-89.004734,tA1,30000
n168,43.634875,-89.004734,tK1,30000
n175,44.3188887,-91.0649767,tD2,50000
n175,44.3188887,-91.0649767,tN2,50000
