#Node Number,Latitude,Longitude,Technology,Capacity
n74,43.8887864,-89.6774639,tA4,250000
n74,43.8887864,-89.6774639,tK4,250000
n77,45.2086253,-91.8908345,tI1,30000
n78,45.4788,-91.834341,tA3,150000
n78,45.4788,-91.834341,tK3,150000
n80,45.330174,-91.543636,tF2,50000
n82,44.3279734,-87.9729226,tA3,150000
n82,44.3279734,-87.9729226,tK3,150000
n85,44.540205,-87.789123,tA4,250000
n85,44.540205,-87.789123,tK4,250000
n88,44.6643522,-88.1507888,tI1,30000
n95,44.334034,-88.168628,tA3,150000
n95,44.334034,-88.168628,tK3,150000
n97,44.257304,-87.961376,tI2,50000
n98,44.2994683,-88.110763,tA4,250000
n98,44.2994683,-88.110763,tK4,250000
n101,44.5056081,-91.9506223,tF1,30000
n104,44.1067411,-88.0533203,tA3,150000
n104,44.1067411,-88.0533203,tK3,150000
n106,44.097001,-88.147437,tA4,250000
n106,44.097001,-88.147437,tK4,250000
n110,44.203572,-88.106757,tA4,250000
n110,44.203572,-88.106757,tK4,250000
n113,44.9659247,-90.9746861,tI1,30000
n114,44.901922,-91.497807,tI2,50000
n121,44.5239,-90.7487243,tF1,30000
n123,42.7889219,-89.8135536,tF3,150000
n124,44.6407302,-90.3771428,tF3,150000
n129,43.222612,-89.144127,tF2,50000
n130,42.873461,-89.522408,tI1,30000
n133,43.1612969,-89.1700655,tA3,150000
n133,43.1612969,-89.1700655,tK3,150000
n134,43.1255927,-89.5511386,tD3,150000
n135,43.214887,-89.479006,tD3,150000
n135,43.214887,-89.479006,tN3,150000
n136,43.127558,-89.543804,tN3,150000
n137,43.574064,-88.450539,tA3,150000
n137,43.574064,-88.450539,tK3,150000
n138,43.2343009,-88.966056,tF2,50000
n140,43.5123201,-88.7754202,tF2,50000
n141,43.3984461,-88.6812317,tI2,50000
n143,44.7726448,-91.9394584,tI2,50000
n144,45.1470211,-91.6660948,tF1,30000
n146,45.0086159,-91.7608218,tF1,30000
n148,43.835418,-88.293544,tA3,150000
n148,43.835418,-88.293544,tK3,150000
n155,43.686573,-88.398594,tA3,150000
n155,43.686573,-88.398594,tK3,150000
n158,43.867771,-88.717945,tA4,250000
n158,43.867771,-88.717945,tK4,250000
n159,43.862695,-88.521648,tF2,50000
n160,43.6780951,-88.3554973,tI1,30000
n162,42.9348801,-91.090403,tF1,30000
n163,42.6796252,-90.5831146,tF1,30000
n164,42.864588,-90.6961853,tF1,30000
n165,43.0065857,-90.602897,tI1,30000
n167,43.7057395,-89.0510134,tF2,50000
n168,43.634875,-89.004734,tI2,50000
n169,43.9712488,-89.0123277,tF2,50000
n173,42.6013315,-89.3917564,tF2,50000
n174,44.2238278,-91.0851155,tI1,30000
n176,44.4365416,-90.9365416,tI1,30000
n178,44.4013418,-91.1053851,tI1,30000
n179,42.973292,-88.775482,tF2,50000
n181,43.1365455,-88.7221335,tF1,30000
n182,43.1630746,-88.574255,tI2,50000
n183,44.2212573,-89.9558671,tI2,50000
n185,44.6124135,-87.7630852,tI1,30000
n186,44.663093,-87.588472,tA4,250000
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tD4,250000
n187,44.3673969,-87.665803,tN4,250000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n199,42.6328185,-89.946068,tF2,50000
n200,42.6533571,-90.2918458,tF3,150000
n201,42.7853435,-90.2565166,tF2,50000
n206,44.0371546,-87.894531,tA3,150000
n207,44.115082,-87.879446,tD3,150000
n208,44.115082,-87.879446,tN3,150000
n212,44.031183,-87.900083,tK3,150000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n216,43.925592,-87.779209,tD3,150000
